Page ID,Page name,Disclaimer,Amount spent (SGD),Number of ads in Library
215341045518389,GIC,GIC,386,2
176560205832891,Our SG – Home of Forward SG,Our SG – Home of Forward SG,352,11
119241174807079,NTUC LearningHub,NTUC LearningHub,323,12
168071043252655,Pro Enterprise Panel - PEP,"Pro-Enterprise Panel, Ministry of Trade & Industry",186,1
160823460655497,Lianhe Zaobao 联合早报,Lianhe Zaobao 联合早报,150,7
365481993536188,TAFEP Tripartite Alliance for Fair and Progressive Employment Practices,TAFEP,≤100,16
1534982756793690,Foodvisor,These ads ran without a disclaimer,≤100,5
101963408923046,Real Estate Insight,Sim Hanwen,≤100,8
219541704832846,National Reading Movement,National Reading Movement,≤100,1
101815586571229,Edwin Tong,Chingay Parade SG,≤100,6
126996258015076,Global Ehsan Relief Singapore,Global Ehsan Relief Singapore,≤100,6
885701381510720,National University Health System - NUHS,These ads ran without a disclaimer,≤100,2
256953359544240,ExxonMobil Singapore,ExxonMobil,≤100,12
1780013892318908,"School of Humanities, NTU Singapore",NTU School of Humanities,≤100,1
467260466759436,Global Ehsan Relief,Global Ehsan Relief,≤100,3
136982159795537,Institute of Policy Studies - IPS,Institute of Policy Studies,≤100,2
263387758481,Mediacorp,These ads ran without a disclaimer,≤100,1
1389010631425852,World Scientific Singapore,World Scientific Publishing Co. Pte Ltd,≤100,4
1100598909974868,NUS Atheist Society,Chan Jan Lin,≤100,1
1468082613467781,Nee Soon Town Council,Nee Soon Town Council,≤100,2
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,7
105193687974134,TWC2 Tamil,Transient Workers Count Too - TWC2,≤100,1
6115848166,Nature Portfolio,These ads ran without a disclaimer,≤100,5
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
112245993530285,Ease Healthcare,These ads ran without a disclaimer,≤100,2
347614259651377,Carter Five,These ads ran without a disclaimer,≤100,1
101684119381451,Trend Worthy,These ads ran without a disclaimer,≤100,1
800660560021071,Hong Kong Free Press HKFP,These ads ran without a disclaimer,≤100,1
102632438543194,Rivers Are Life,These ads ran without a disclaimer,≤100,1
217065798665069,Bob's Hideout,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
500243826689996,Wisdom of Solomon's Proverbs,These ads ran without a disclaimer,≤100,1
104547428650650,giuliano_tosi,These ads ran without a disclaimer,≤100,1
190230058471029,Ofer Cohen,These ads ran without a disclaimer,≤100,1
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100,1
724693277719823,Drivepedia,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
159655254060987,zChocolat.com,These ads ran without a disclaimer,≤100,1
