Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
115835521825983,UNHCR Canada,UNHCR Canada,4845,150
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,4428,26
163336718421,PSAC - AFPC,PSAC - AFPC,2886,49
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,2145,74
6319213302,Heart & Stroke,Heart & Stroke,1939,46
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,1912,135
109045051805492,Made The Canadian Way,Canadian Energy Centre,1599,8
261752512263,Canadian Red Cross,Canadian Red Cross,1552,15
2112106495731697,Wild First,Canadian Coastal Research Society,1250,28
160136850711053,CUPE Ontario,CUPE Ontario,1242,4
154462904588700,Enbridge Gas,Enbridge Gas,1225,66
107385241806,Plan International Canada,Plan International Canada,1189,86
203652059653094,Government of British Columbia,Government of British Columbia,1050,8
27234020592,UNICEF Canada,UNICEF Canada,980,5
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,977,14
24235835555,Kids Help Phone,Kids Help Phone,862,55
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,852,6
113297740077607,Canadian Energy Centre,Canadian Energy Centre,840,12
394745970602999,The Council of Canadians,The Council of Canadians,767,34
139019864276,Oxfam Canada,Oxfam Canada,755,29
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,742,30
163261390365324,Elementary Educators,Elementary Educators,712,20
53321777320,Coeur + AVC,Coeur + AVC,706,36
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,689,33
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,631,52
1097840090260804,National Police Federation,National Police Federation,627,86
168617319831578,Nature Canada,Nature Canada,626,2
9226212436,SaskPower,SaskPower,518,3
19750184960,Greenpeace Canada,Greenpeace Canada,515,175
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,508,12
182645321760265,Ville de Montréal,Ville de Montréal,508,2
625254780822339,CUPE Manitoba,CUPE MB,505,10
141165795919905,University Hospital Foundation,University Hospital Foundation,503,15
177681485609462,Radio-Canada,Radio-Canada,502,40
35715544220,Stand.earth,Stand.earth,497,20
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,429,34
202220023130891,Bell Canada,Bell Canada,415,4
180862678644381,Ontario NDP,Ontario NDP,393,26
114849617772737,Care2 Canada,Press Pause Collective,391,16
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,386,220
901776976544599,RBC Wealth Management,RBC Wealth Management,383,4
117109432079,CAMH Foundation,CAMH Foundation,378,36
103145009203143,The Next Climate Fellowship,The Next Climate Fellowship,378,42
176256900912,Saskatchewan Party,The Saskatchewan Party,373,9
256967407720183,LEO,Léger,367,30
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,350,18
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,342,4
110179134502701,The Healthy Ecologies and Lifestyles Lab,Simon Fraser University,336,1
386234648495459,Home Care Ontario,Home Care Ontario,331,15
103947395932025,mstrishaaa,Trish Tsui Ting Ting Yeung,331,3
54125409458,Oxfam-Québec,Oxfam-Québec,303,3
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,299,4
1534982756793690,Foodvisor,These ads ran without a disclaimer,297,8
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,294,1
195608229977,BC NDP,BC NDP,294,6
174238299256105,Manitoba Government and General Employees' Union (MGEU),Manitoba Government and General Employees' Union (MGEU),291,6
111064284385333,Notjustajob.ca,NotJustAJob.ca,291,10
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,282,187
33730130515,Metro Vancouver,Metro Vancouver,279,24
102794729214729,Avoid the Shock,Insurance Bureau of Canada,275,10
7522587804,Green Party of Ontario,Green Party of Ontario,262,5
250592478295316,C2C Journal,C2C Journal,259,6
184257548280251,Alberta's NDP,Alberta's NDP,258,17
143249880633,World Animal Protection Canada,World Animal Protection Canada,251,12
1583430205202800,City of Toronto,City of Toronto - Your Local Government,250,1
104386908631938,Pathways Alliance,Pathways Alliance,250,6
281999881613,World Vision Canada,World Vision Canada,248,5
