Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
128057147245421,San Mig Light,San Mig Light,16750,2
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,15080,5
109322002065194,EKIS,EKIS,11213,35
547821942058909,Pilipinas Today,WFPH,8415,46
1566478310240623,Francis Tolentino,Francis Tolentino PH,4194,20
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,3517,2
1922749344643532,The World Tonight,The World Tonight,2949,27
325780477966356,Geo 24/7,Energy Development Corporation,2798,19
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,2583,4
269175894020945,Pilipinas Today,WFPH,2523,19
109048838563356,"Doc Christine Arquiza, MD",These ads ran without a disclaimer,2435,1
257830240980106,Ronnie Dadivas,Roxas City United,2286,4
2271543113085523,Pilipinas Today AM,WFPH,1923,17
701517253228758,DOSTv,DOSTv,1788,5
495629064258114,Lolita Karen Javier,Lolita Karen Javier,1609,2
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,1379,2
106332265818631,Ha An Duong - Paggamot ng diabetes sa bahay,These ads ran without a disclaimer,1236,2
1571061213111533,GlobeICON,Globe Telecom,1125,1
271951029934631,Diego Silang,Diego Silang,1102,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1096,2
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,1084,2
1999755446727074,Ronald Mascariñas,These ads ran without a disclaimer,966,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,908,3
134063767245964,Juvenile Justice and Welfare Council,Juvenile Justice and Welfare Council,852,3
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,847,32
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,811,2
101009635619821,Istorya Ta,Hook Digital,789,1
154386154617,WWF-Philippines,WWF-Philippines,767,2
2053963044834435,Bikol Ngunian PH,Bikol Ngunian PH,766,1
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,765,2
100170811672425,Pilipinas Today Kyusi,WFPH,724,5
126919387470670,Rufus B. Rodriguez,Rufus B. Rodriguez,689,4
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",678,5
105728894975533,Pilipinas Today Laguna,WFPH,643,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,642,2
186667502068528,Larry De Costa,WFPH,635,6
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,624,3
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,598,1
1332938170076882,Tatak QC,Polsure,567,2
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,522,1
225822810955433,Bangsamoro News,Bangsamoro News,520,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,494,6
112952897079549,Energy Development Corporation,Energy Development Corporation,490,4
105619205369684,Congresswoman Ching Bernos,Congresswoman Ching Bernos,480,2
332507106773813,"David Swine A.I. Center, Inc.",These ads ran without a disclaimer,474,1
103152762100656,Mark Cojuangco,These ads ran without a disclaimer,466,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,454,1
176725369945441,Pilipinas Today,The World Tonight,446,6
147975588597216,Stratbase,Stratbase,444,2
1517088885216557,AIG,These ads ran without a disclaimer,439,3
330818486937353,John Dalipe - Page,John Dalipe - Page,396,2
103485755951862,EDCOM 2 - Second Congressional Commission on Education,Education Commission II,392,2
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",386,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,377,1
223618785182273,Pilipinas,WFPH,359,4
454536418241945,MakeSense,MakeSense Asia,352,2
100305568984268,EdukNaman,Philippine Business for Education Inc.,352,4
104955062184489,BBM Movement,UEEI Consorcia Inc,343,1
107439155989086,USAID Philippines,These ads ran without a disclaimer,331,2
106314269147763,Gangliomapsal,These ads ran without a disclaimer,329,1
113178534485189,OFW Party List,OFW Party List,317,4
107463358538636,planetGOLD Philippines,planetGOLD Philippines,316,5
104988244674974,Mobility Awards,The Climate Reality Project Philippines,315,3
118263363420286,Pilipinas Ilocos Today,WFPH,309,3
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,304,4
102532175283826,OK si Odie Tarriela,Ok Si Odie Tarriela,300,3
150330215080785,The Honors Tutorial Center,These ads ran without a disclaimer,293,1
103485942191411,Juan Bulletin,Polsure,290,1
289836037704927,Greenergy Solar PH,These ads ran without a disclaimer,288,7
113141712082464,Ruth Mariano Hernandez,Ruth Mariano Hernandez,284,1
102080922863813,Essenceph,These ads ran without a disclaimer,277,2
111518131388232,CharityPhilippines.org,CharityPhilippines.Org,277,1
107722448544270,UniTeam Burger,These ads ran without a disclaimer,263,1
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,263,3
620563708319693,P4P - Power for People Coalition,CEED Philippines,257,1
100107185753805,Rep. Claudine Bautista,Rep. Claudine Bautista,257,4
118732699525101,R8B Events Management,R8B EVENTS MANAGEMENT SERVICE,256,1
333701057319933,MAYOR RAJIV ENAD,These ads ran without a disclaimer,238,1
105969951219886,Sibika.ph,Philippine Business for Education Inc.,237,2
103206424893248,Davao Consumer Movement,Davao Consumer Movement,230,1
108258685227240,WHO R U?,The World Tonight,228,2
226677414910322,Congresswoman Baby Aline Vargas Alfonso,Congresswoman Baby Aline Vargas Alfonso,223,2
184899441278,Ateneo School of Government,These ads ran without a disclaimer,222,1
101095851667604,Torres AutoParts,These ads ran without a disclaimer,219,3
111647200322822,AERA Printing and Packaging Services,These ads ran without a disclaimer,217,1
307380403398913,Magsasaka Partylist,Magsasaka Partylist,214,1
705660422953865,About Metro Pacific,WFPH,210,2
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,194,1
100805324763895,Provincial Government of Bohol,Provincial Government of Bohol,192,1
101879075639742,Vicky Aguirre,These ads ran without a disclaimer,187,1
103831982658851,Cebu Chronicle,Cebu Chronicle,186,1
402094303169317,BWI Global Union,BWI Global Union,172,1
101028046150501,Summit Still and Sparkling Responsibote,These ads ran without a disclaimer,169,2
110529111699411,PhilNews24,Polsure IT Services,165,1
109237325798197,Nickel Asia Corporation,These ads ran without a disclaimer,162,1
101399192943998,SMD Printing Services,These ads ran without a disclaimer,159,1
100108226244136,PH 24 ORAS,Message Doctor PH Company,150,3
222345887828926,CEAP,CEAP,150,1
100562967966954,Radyo BAHIN,WFPH,149,2
113944021585856,Doc. Montero Marquez Tolentino,Doc. Montero Marquez Tolentino,139,2
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,126,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,125,2
113912001729323,JG Metal Craft,These ads ran without a disclaimer,118,1
102081865474762,Kiddie Learning Train,Philippine Business for Education Inc.,116,1
101293149664553,ATS-Aksyon Tulong Solusyon,AKSYON TULONG SOLUSYON INC,111,1
101518838054472,Civil Defense Northern Mindanao - Region 10,Civil Defense Northern Mindanao - Region 10,109,1
110505531540054,Hon. Tata Ortega-Casetta,Hon. Tata Ortega-Casetta,107,1
1345234855577171,CHR Caraga Region,CHR Caraga Region,104,1
108276595097870,Neptali Bacuso Camsol,Neptali Bacuso Camsol,104,1
139149407984,MANILA BULLETIN,Manila Bulletin Publishing Corporation,102,1
529901257160994,Paz Radaza,Klin Mar Mejo,≤100,1
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100,1
231251696940034,The Medical City Iloilo,These ads ran without a disclaimer,≤100,1
279292210553771,Protect the Verde Island Passage,"Center for Energy, Ecology, and Development",≤100,1
366797844060990,Now You Know,Now You Know,≤100,2
100524842436526,Malayang Pilipinas,The Message Booster Corp.,≤100,1
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100,1
100225448514867,Personal  and business loan,These ads ran without a disclaimer,≤100,1
290133361861491,Board Member RL Leachon- PCL OrMin President,These ads ran without a disclaimer,≤100,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,≤100,1
104894502421974,PH Biz Forum,Message Doctor PH Company,≤100,2
115158345163134,BusinessWorld,These ads ran without a disclaimer,≤100,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,≤100,1
388689438381348,Mike Defensor,The Mike Defensor Organization,≤100,1
111300955049442,"CJD Accounting,  Bookkeeping and Tax Compliance Services",These ads ran without a disclaimer,≤100,1
100617851488144,Sabon Station Batangas City  Main,These ads ran without a disclaimer,≤100,1
101896385927302,Authority Asia,Authority Asia Communications Inc.,≤100,1
143940582906987,Bran Ferrer Reluao,Authority Asia Communications Inc.,≤100,1
239155093467618,YuR Souvenir Shop,These ads ran without a disclaimer,≤100,1
857532271253969,TP Gadgets,These ads ran without a disclaimer,≤100,1
2231553040256420,Have an Aice day-Legazpi,These ads ran without a disclaimer,≤100,1
102138141748341,封神异世录,These ads ran without a disclaimer,≤100,1
101827596211026,Allan Sheperd channel,These ads ran without a disclaimer,≤100,1
100281996443249,Cliffpoint Studios by Shot Clocks,Message Doctor PH Company,≤100,3
108562495293165,Energy Asia,These ads ran without a disclaimer,≤100,1
108856728563472,Phạm Văn Thanh,These ads ran without a disclaimer,≤100,1
103497027790225,Fonos,These ads ran without a disclaimer,≤100,2
106842858489193,Cooking Center - Restaurant Game,These ads ran without a disclaimer,≤100,1
102970332164739,"Cathy Gopico. Member, Sangguniang Panlalawigan.",These ads ran without a disclaimer,≤100,1
103342789160217,Trending Files PH,These ads ran without a disclaimer,≤100,1
122063330882511,"The Fraternal Order of Eagles - Philippine Eagles, Inc. Official",These ads ran without a disclaimer,≤100,1
100208866299417,Don Macababbad,These ads ran without a disclaimer,≤100,1
181291141987069,IACAT,These ads ran without a disclaimer,≤100,1
103116176153136,Have An Aice Sorsogon page,These ads ran without a disclaimer,≤100,1
105686442303512,CTGI,These ads ran without a disclaimer,≤100,1
114847118138859,Nini Andrada Sacro,These ads ran without a disclaimer,≤100,1
115111731614223,LS Printing & Apparel,These ads ran without a disclaimer,≤100,1
104523644914955,The Primary Market - Professionals,These ads ran without a disclaimer,≤100,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
730640463621024,Tanauan Leyte - A Delightful Place,Tanauan Leyte - A Delightful Place,≤100,1
101294992763730,Humble Bee's Life Hacks,These ads ran without a disclaimer,≤100,3
102588329216023,More FS,These ads ran without a disclaimer,≤100,2
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
153887384672062,Doctors Without Borders / Médecins Sans Frontières,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,2
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,1
9179830029,Queen Mary University of London,These ads ran without a disclaimer,≤100,1
908878692509737,العين الإخبارية,These ads ran without a disclaimer,≤100,1
103934179010529,Travelerdoor- page 3,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,2
336510653062915,Canvas People-Power,These ads ran without a disclaimer,≤100,1
314687429173912,Traveler Door,These ads ran without a disclaimer,≤100,3
101812251815461,Traveler Door - Magazine,These ads ran without a disclaimer,≤100,1
