Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
608975645850217,Vattenfall,Vattenfall Sverige,31682,12
126567104406,Hyresgästföreningen,Hyresgästföreningen,25145,42
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,20964,30
151159271594797,Systembolaget,Systembolaget,18143,2
111630258867610,Röda Korset,Röda Korset,15954,20
369582590803,Dagens ETC,ETC-tidningarna,15459,66
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,14668,10
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,12294,31
382243262003,Plan International Sverige,Plan International Sverige,7125,7
95735961890,Greenpeace Sverige,Greenpeace Sverige,6545,80
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6204,35
161213770567846,Operation Smile Sverige,Operation Smile Sverige,5842,3
114262485262083,Konsumentverket,Konsumentverket,5737,7
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,4768,25
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4767,4
105087234904276,Auroramålet,Aurora,4248,2
72659261793,Rädda Barnen,Rädda Barnen,4035,64
42676805259,Diakonia,Diakonia,3996,25
109886133732943,RESCUE - Sverige,RESCUE - Sverige,3858,1
149155351773944,SEB,Skandinaviska Enskilda Banken,3334,3
54779960819,United Nations,United Nations with Facebook Ad Credits,3235,2
101341883359561,Matsmart Sverige,Matsmart,3079,15
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3077,58
186513678039755,Fortum,Fortum Sverige,2836,16
18880778360,ActionAid Sweden,ActionAid Sweden,2745,10
195379633820701,Svenskt Kött,Svenskt Kött,2508,15
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1710,33
59324455950,UNICEF Sverige,UNICEF Sverige,1680,3
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,1637,46
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1624,3
643137272398136,Sverige för UNHCR,Sverige för UNHCR,1523,3
614939535271869,Tobias Baudin,Socialdemokraterna,1500,6
116787001729336,Linköpings kommun,Linköpings kommun,1397,1
351522355766,PMU,PMU Interlife,1342,20
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1334,8
189699774387238,"Andreas Sturesson, kommunalråd",Kristdemokraterna Jönköpings Kommun,1232,2
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",1189,3
106579105171694,ETC nyhetsmagasin,ETC Media AB,1177,4
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,1107,9
495659120577,Karlstads universitet,karlstads universitet,1090,6
175656912484553,Unionen,Unionen,1036,17
109969847586061,Morgon-Tidningen,AIP Media,1023,4
110752522319286,Volontärbyrån,Volontärbyrån,1014,3
1419307421424959,Demokraterna,Demokraterna,995,1
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,991,35
1757191391203190,Proethos fond,Proethos AB,959,1
296423575695,Afrikagrupperna,Afrikagrupperna,925,25
314872662206,Ekonomifakta,Ekonomifakta,869,50
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,850,7
178193355556765,Nordström Assistans AB,Nordström Assistans AB,847,4
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,841,1
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,785,1
104928476281245,Ibn Rushd Studieförbund,Ibn Rushd Studieförbund,782,3
24574889995,Charlie Weimers MEP,Charlie Weimers,778,1
237146235237,Timbro,Tankesmedjan Timbro,778,27
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,731,16
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,721,28
356032977210,Vi-skogen,Vi-skogen,680,6
111699453757094,Soft Towel Games,These ads ran without a disclaimer,664,3
153270724787,Amnesty International Sverige,Amnesty International Sverige,628,16
534553447006742,Klimatklubben,Klimatklubben,620,4
1531320107133721,Syre,Dagens O2 AB,598,4
103296115466644,Skattenytta,Kommissionen för Skattenytta,593,7
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,581,5
239855722130,Nyhetsmagasinet Fokus,Fokus,558,7
12690894340,Centerpartiet,Centerpartiet,550,10
