Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
128641160502301,גלובס - Globes,גלובס - Globes,2280,4
106136394376777,Idan Yakov,Rama Yarimi,1539,39
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,1076,11
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,1047,12
104743111658191,Ron Ben Shushan,רון בן שושן,959,5
1073548259341247,לובי 99,לובי 99,938,3
256546887847232,עיריית רמת גן,עיריית רמת גן,932,3
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,850,1
204780362875106,מקור ראשון,מקור ראשון,783,90
1971468032937556,פורום בוחרים בחיים,פורום בוחרים בחיים,751,12
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,749,1
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,666,2
604890186681585,מור ויצמן,Mor Weitzman,586,8
101600712771452,ענבל חרמוני,ענבל חרמוני,580,6
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,570,9
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",550,25
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",521,3
558702227875758,רוני רימון,רוני רימון,516,1
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,496,1
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,439,19
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,425,2
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,415,35
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,407,7
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,407,6
192616227546453,עיריית גבעתיים,עיריית גבעתיים,400,1
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,394,5
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,371,6
468634849844348,עיריית אור יהודה,עיריית אור יהודה,366,6
102371638090830,רדיקל,רדיקל - בית לרעיונות,358,6
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,341,31
325048350950892,רמי גרינברג,עיריית פתח תקוה,337,5
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,336,1
100301088671913,Tal Hershkovitz,Tal Hershkovitz,331,1
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,325,16
