Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,10026,87
532962446729390,Australian Families,Department of Social Services,4497,49
119246428679,NSW Labor,NSW Labor,2963,163
213476079972,Essential Workers Deserve Better,Mark Morey,2466,61
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2453,177
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",2401,40
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2382,34
682268945137255,Chris Minns,Chris Minns MP,2243,14
156271657717715,Nature NSW,Nature Conservation Council of NSW,2095,64
192946087555045,Insurance Council of Australia,Insurance Council Australia,1812,2
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1770,56
24495551981,The Greens NSW,The Greens NSW,1685,60
105228161893855,Climate 200,Climate 200,1647,89
101589645013040,Thrive by Five,Thrive By Five,1617,20
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1585,10
308746806571901,Advance Australia,Advance Australia,1453,78
107113675572590,Dirty Dozen,Solutions for Australia,1412,54
108695110952294,Greens MPs,Greens MPs,1363,12
10113538711,WWF-Australia,WWF-Australia,1352,6
280130718768016,Public Service Association of NSW,Public Service Association of NSW,1260,21
1776727752614025,Glencore,Glencore Australia,1152,8
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,1083,34
447447719391089,Health Care Providers Association,Health Care Providers Association,1077,8
89794331215,Oxfam,Oxfam Australia,1056,36
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1017,13
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,1016,6
494820897261439,Bank Australia,Bank Australia,873,30
92824008332,Plan International Australia,Plan International Australia,829,15
182564410468,Australia for UNHCR,Australia for UNHCR,803,132
105931422364976,Jacqui Scruby,Jacqui Scruby,792,24
345960425540557,The Climate Council,The Climate Council,747,35
106572145637277,Helen Conway for North Shore,Helen Conway,680,9
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,660,13
101934832754638,Joeline Hackman,Joeline Pty Ltd,624,8
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,614,29
68280472472,Queensland Conservation Council,Queensland Conservation Council,614,7
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,602,18
1943258269309425,Equality Australia,Equality Australia,596,9
328641501156991,United Workers Union,United Workers Union,556,1
76212817063,CARE Australia,CARE Australia,545,10
332509390785960,Angie Bell MP,Angie Bell MP,532,2
157812980921536,Environmental Defenders Office,Environmental Defenders Office,477,48
8422338499,The Wilderness Society,The Wilderness Society,466,38
125812604095801,Invasive Species Council,Invasive Species Council,443,84
453750595056,Cancer Council NSW,Cancer Council NSW,412,50
102123539486514,Roshena Campbell,Liberal Party of Australia,410,5
101063326158536,Kellie Sloane - Liberal Candidate for Vaucluse,"Liberal Party of Australia, NSW Division",400,1
101915752794492,Julia Little - Labor for Drummoyne,Julia Little - Labor for Drummoyne,394,110
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,380,27
105030398377778,Renew CQ - Australian Conservation Foundation,Australian Conservation Foundation,380,1
104389532222332,Solutions,Solutions for Australia,375,135
352953834815624,Jason Wood MP,Jason Wood MP,373,6
109456968666300,Michael Regan - Independent Candidate for Wakehurst,Michael Regan,371,2
10852627380,World Animal Protection Australia,World Animal Protection Australia,363,10
231341250224498,Australian Ethical Investment,Australian Ethical Investment,361,13
149648047339,Save the Children Australia,Save the Children Australia,347,19
11775531229,The Chaser,The Chaser,341,10
120462224723459,NSW Nationals,National Party of Australia - NSW,338,1
108988681832210,Karen Freyer,Karen Freyer for Vaucluse,335,7
708298282615442,Ted O'Brien MP - Federal Member for Fairfax,Ted O'Brien MP,332,4
852683904851466,Lyndal Howison - Labor,NSW Labor,315,26
145347352187764,UN Women Australia,UN Women Australia,314,5
845410525497100,Launch Housing,Launch Housing,314,71
