Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
136956534616,Times LIVE,TimesLIVE,1322,27
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,950,5
144985128871748,City of Cape Town,City of Cape Town,948,6
195909420099,Solidariteit,Solidariteit,919,4
105398335585126,Western Cape Education Department,Western Cape Education Department,903,1
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,806,3
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,721,1
181204251979581,NEASA,National Employers' Association of South Africa,710,6
6011868110,Democratic Alliance,Democratic Alliance,651,2
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,618,4
478479492268974,Sunday Times ZA,Sunday Times,535,4
116657351312927,Pledge To Vote SA,Pledge to Vote,417,33
2145594122138312,Action Society,Action Society,364,15
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,338,2
446648162438519,Thisisacumen,Acumen Media Management,291,2
141100792595323,Community Chest Durban,Community Chest Durban,282,4
115864538089777,Dear SA - Have Your Say,Dear S Africa,280,4
119736861394881,Financial Mail,BusinessLIVE,277,23
106172744063430,The Daily Friend,The Daily Friend,260,14
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,260,2
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,207,4
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,180,1
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),126,2
281514245300699,Democratic Alliance Merafong,Democratic Alliance Merafong,114,2
112657245152634,2024 AFR Campaign,These ads ran without a disclaimer,104,1
379138726819,ACDP,ACDP,≤100,1
107579282357407,DA Ward 83,Democratic Alliance Gauteng North,≤100,1
153698181363705,Democratic Alliance Eastern Cape,Democratic Alliance,≤100,1
106241164479590,Vicky Knoetze MPL,Democratic Alliance,≤100,1
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,≤100,2
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,9
102504109442510,Democratic Alliance Tygerberg 3 Constituency,Democratic Alliance Tygerberg 3 Constituency,≤100,1
2346236245392936,VF Plus - Tshwane Metropolitaanse Munisipaliteit,Vryheidsfront Plus / Freedom Front Plus,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,4
108781898614203,Joburg Etc,These ads ran without a disclaimer,≤100,1
228597353852511,Democratic Alliance Kouga,Democratic Alliance,≤100,1
2294785130761885,Kingdom Network International,These ads ran without a disclaimer,≤100,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
1271402709601865,HEALA,HEALA,≤100,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,≤100,3
102268322635915,The Finance Daily,These ads ran without a disclaimer,≤100,1
629021617133721,Judges Matter,Judges Matter,≤100,6
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100,1
119521264725553,Q21,These ads ran without a disclaimer,≤100,1
106426589071573,Bathabile Dlamini for ANCWL President,These ads ran without a disclaimer,≤100,1
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,≤100,5
571775202881997,Democratic Alliance - Mossel Bay Constituency,Democratic Alliance Mossel Bay Constituency,≤100,1
106031142512759,Department of Home Affairs,These ads ran without a disclaimer,≤100,1
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100,1
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100,1
112827781827000,MALIK,These ads ran without a disclaimer,≤100,1
103794925194519,TLC Todd-versations,These ads ran without a disclaimer,≤100,1
116981568944452,Knowledge Bucket,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
105587115586186,The Real Point,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
102359362865317,Rose Des Îles,These ads ran without a disclaimer,≤100,1
174282334305960,Biografrica,These ads ran without a disclaimer,≤100,1
100710325930950,der_stefan_aus_wien,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
