Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,149571,36
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,55115,44
206273352289,ADRA CZ,"ADRA, o.p.s.",43143,31
102389958091735,Generál Pavel,Petr Pavel,27407,22
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,19496,41
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",10930,89
102845669064210,Danuše Nerudová,Danuše Nerudová,9143,26
178362315106,European Parliament,European Parliament,4675,13
120461304659141,O2 CZ,O2 Czech republic,4198,3
295889117124834,Tipsport,Tipsport,3639,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,2918,13
1432139953751418,Josef Středula,Josef Středula,2814,4
287724754662359,HateFree Culture,HateFree Culture,2658,5
106008800769282,KHNP,Bistro Social s.r.o.,2509,1
1469427909957890,Reportér magazín,Reportér magazín,2274,12
157741540937883,CARE Česká republika,CARE Česká republika,2211,4
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,2050,35
103059308644099,Replastuj.cz,Replastuj.cz,1816,1
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,1715,3
108372578794017,Inpro 24,These ads ran without a disclaimer,1710,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1691,13
197010357446014,Ondřej Prokop,Ondrej Prokop,1591,3
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1562,10
424114981002397,Český rozhlas Plus,Český rozhlas,1504,25
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1483,9
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1363,12
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",1240,2
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,1219,3
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1055,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1045,5
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,904,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",893,11
356451014434612,Marian Jurečka,KDU-ČSL,882,6
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,867,6
139379141293,Paměť národa,"Post Bellum, z.ú.",833,9
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,797,2
237807982942923,Pěvecké sdružení Campanula Jihlava,Pěvecké sdružení Campanula Jihlava,795,1
578342809023884,Jsme fér,Prague Pride,780,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,773,4
164815317047040,Jan Bureš,Jan Bureš,720,1
202451429883,Novinky.cz,Borgis a. s.,716,1
484488185462817,mujRozhlas,Český rozhlas,655,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,655,7
453792238396240,VOGUE CS,Vogue CS,611,2
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,605,2
105410686588,Piráti Brno,Česká pirátská strana - Jihomoravský kraj,602,17
117823623864,Transparency International ČR,Transparency International ČR,594,10
693725074166331,Naše zdravotnictví,Naše zdravotnictví,575,7
101429731974678,Piráti Jihomoravský kraj,Pirátská strana - Jihomoravský kraj,573,18
