Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,27991,42
608975645850217,Vattenfall,Vattenfall Sverige,21574,13
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,16265,24
111630258867610,Röda Korset,Röda Korset,11371,19
382243262003,Plan International Sverige,Plan International Sverige,9260,12
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6732,35
114262485262083,Konsumentverket,Konsumentverket,6067,7
59324455950,UNICEF Sverige,UNICEF Sverige,4797,20
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,4636,4
19746853632,Djurens Rätt,Djurens Rätt,4570,4
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,4553,34
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4469,6
95735961890,Greenpeace Sverige,Greenpeace Sverige,4453,97
72659261793,Rädda Barnen,Rädda Barnen,4286,63
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3602,23
42676805259,Diakonia,Diakonia,3520,30
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,3063,12
101341883359561,Matsmart Sverige,Matsmart,3051,3
186513678039755,Fortum,Fortum Sverige,2930,17
175656912484553,Unionen,Unionen,2186,27
643137272398136,Sverige för UNHCR,Sverige för UNHCR,2173,13
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",2125,2
18880778360,ActionAid Sweden,ActionAid Sweden,1930,8
185459445735,Umeå universitet,Umeå universitet,1909,13
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1888,35
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1759,3
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1610,6
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1486,8
614939535271869,Tobias Baudin,Socialdemokraterna,1389,6
314872662206,Ekonomifakta,Ekonomifakta,1247,61
98623096089,Lantmännen,Lantmännen,1221,2
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,1183,4
8040892957,Socialdemokraterna,Socialdemokraterna,1136,8
110752522319286,Volontärbyrån,Volontärbyrån,1118,3
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,1106,27
153270724787,Amnesty International Sverige,Amnesty International Sverige,1062,35
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,1006,25
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1003,35
369582590803,Dagens ETC,ETC-tidningarna,959,11
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,858,2
107898832590939,European Commission,European Commission,852,2
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,808,19
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,799,1
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,782,4
161213770567846,Operation Smile Sverige,Operation Smile Sverige,725,1
887305194662637,Axess Magasin & TV,Axess Publishing,705,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,704,2
163305633746125,Karneval förlag,Holviks,698,3
195379633820701,Svenskt Kött,Svenskt Kött,685,3
237146235237,Timbro,Tankesmedjan Timbro,638,37
193309030695120,UR,UR,627,5
103296115466644,Skattenytta,Kommissionen för Skattenytta,626,7
1005361066218702,Norrtåg,Norrtåg,623,1
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,601,1
1774980969487507,Naturvetenskap vid Göteborgs universitet,Göteborgs universitet,576,2
1531320107133721,Syre,Dagens O2 AB,569,4
208751565805849,Stiftelsen Expo,Stiftelsen Expo,561,3
412192732132640,ECPAT Sverige,ECPAT Sverige,549,10
328754490337,Vårdförbundet,Vårdförbundet,536,29
296423575695,Afrikagrupperna,Afrikagrupperna,532,6
1402657726653154,Hallå konsument,Konsumentverket,531,4
212284955495610,Elektrikerna,Elektrikerna,510,6
181590825305317,COWI Sverige,COWI Sverige,505,8
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,502,4
223302541061447,Nema Problema,Nema Problema,500,27
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,500,4
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,490,18
109098320518639,Dogoodel.,DoGood EL,466,6
212604496324,Fackförbundet ST,Fackförbundet ST,451,55
320930784643530,Storasyster,Storasyster,430,1
147547541961576,Council of the European Union,Council of the European Union,427,8
113710601984970,Barnfonden,Barnfonden,420,3
769689373178831,Sjukvårdspartiet Västernorrland,Sjukvårdspartiet Västernorrland,420,1
1089666701084947,Timbro förlag,Timbro Förlag,420,3
356032977210,Vi-skogen,Vi-skogen,415,11
198547346848470,Vänsterpartiet Linköping,Holmberg Erik Dennis Tobias,409,1
2002046333202650,Bli nämndeman,Bli nämndeman,403,5
239855722130,Nyhetsmagasinet Fokus,Fokus,383,8
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,381,4
166406746310,Resumé,Resumé,373,1
351522355766,PMU,PMU Interlife,360,5
347852331958080,En Företagares Vardag,En Företagares Vardag,356,4
273053169937029,ClimateHero,ClimateHero,347,7
235650011981,SPF Seniorerna,SPF Seniorerna,335,1
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,332,12
1669486323321422,Lund University Sustainability Forum,Lunds universitet,328,7
244897208924797,Arbetet,Arbetet,327,1
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,325,2
329938067056917,Socialdemokraterna Halland,Socialdemokraterna,315,1
169905029701515,Trollhättans Stad,Trollhättans Stad,307,1
312084019369,Dagens Medicin,Dagens Medicin,306,1
539297539496434,Dagens Samhälle,Dagens Samhälle,304,1
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,297,2
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,293,10
132934600111301,Skogsstyrelsen,Skogsstyrelsen,293,3
217391588404948,Katalys,Katalys,287,5
104952875797501,Carina Ohlsson,Svenska socialdemokrater i Europaparlamentet,272,1
397655376946941,Liberalerna Lidingö,Liberalerna Lidingö,265,2
105832442784541,Ny Generation,Ny Generation,252,5
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,243,8
965458110149319,Byggindustrin,Byggindustrin,242,1
103116771609252,Enskilda Högskolan Stockholm - University College Stockholm,Enskilda Högskolan Stockholm,240,2
107104919328517,Miljöpartiet de Gröna i Sundbyberg,Miljöpartiet Sundbyberg,233,1
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,232,3
61602439009,NCC,NCC,231,3
161935043870264,Sverigedemokraterna Eskilstuna,Bertil Mikael Nygren,231,2
899603916845362,JAG Personlig assistans,JAG Personlig assistans,229,4
761381800679159,Peab Asfalt i Sverige,Peab Asfalt AB,228,8
1791189177563263,Sverigedemokraterna Södertälje,SD Södertälje/Nykvarn,226,2
261455205686,LRF,LRF,222,4
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,222,1
964870226927385,Svensk biblioteksförening,Svensk biblioteksförening,212,2
80386149597,ABF,ABFs förbundsexpedition,209,2
109609604086656,Vejpkollen.se,Vejpkollen.se,201,2
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,199,2
120216874723147,Svenskt Sigill,Svenskt Sigill,198,18
230671826970236,Uppsala konstmuseum,Uppsala kommun,198,16
178193355556765,Nordström Assistans AB,Nordström Assistans AB,194,2
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,194,2
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,193,2
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,190,4
624844364247833,Svenskt Näringsliv Värmland,Svenskt Näringsliv Värmland,185,5
137789886310956,Socialdemokraterna Huddinge,Socialdemokraterna Huddinge,184,3
434357663256684,Student i Vision,Vision,184,3
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,182,6
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,171,1
76847196995,Göteborgs stadsbibliotek,Göteborgs stadsbibliotek,168,3
100154266829621,Kyrkans Tidning,Kyrkans Tidning,165,1
171485892943500,Socialdemokraterna i Jönköping,Socialdemokraterna i Jönköpings kommun,162,1
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,161,1
105051279529106,Kulturhuset Stadsteatern,Kulturhuset Stadsteatern,161,6
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,160,4
308075749348969,Svenskt Näringsliv Kronoberg,Svenskt Näringsliv,159,2
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,159,5
197762513603868,MÄN,MÄN,157,1
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,153,3
342952129133948,Kultur i Malmö,Kultur i Malmö,152,1
505186329496364,Aktiv Assistans AB,Aktiv Assistans AB,150,2
237000919761618,Stjärnjouren - Sundbybergs trans- och tjejjour,Hannah Sörbom,149,2
119432911402994,Socialdemokraterna i Växjö,Socialdemokraterna Växjö,148,2
194996370654471,Assistanslotsen,Assistanslotsen,148,2
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,147,2
1267325956645384,Bonzi,Bonzi,147,2
1715208875382561,OP Assistans,OP Assistans,146,2
314283591054,Byggnads,Byggnads,145,6
237287320360804,Omtanke.today,Jenny Fors,144,3
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,144,2
154313704727539,Rättighetscentrum Norrbotten - mot diskriminering,Rättighetscentrum Norrbotten,143,1
887305194662637,Axess Magasin & TV,Axess Magasin & TV,143,1
209819466173690,Region Stockholm,Region Stockholm,142,1
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,138,2
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,137,1
433323816696224,Vänsterpartiet Jönköpings län,Vänsterpartiet Jönköpings län,136,1
125440780804852,Childhood,Childhood,134,1
115795772512,Stadsbiblioteket i Malmö,Stadsbiblioteket i Malmö,131,1
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,130,1
324502111021396,Täbymoderaterna,Moderata Samlingspartiet i Täby,129,1
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,129,1
153386171353294,LRF Västra Sverige,LRF Västra Sverige,127,1
1649460475294700,Sverigedemokraterna Uppsala,SD Uppsala,127,1
153150404966,Moderaterna Skellefteå,Moderaterna Skellefteå,126,1
108568891864407,Sveriges Skolledare,Sveriges Skolledare,125,1
176736285678688,Proletären,Proletären,122,1
209680479955838,Uppsala brandförsvar,Uppsala kommun,122,1
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,120,1
108348446928,Västerbottens-Kuriren,These ads ran without a disclaimer,119,1
112338252157105,Viskadalen,Viskadalen,117,1
821885161236997,Vänsterpartiet Centrum Göteborg,Vänsterpartiet Centrum Göteborg,117,2
184879078767802,School of Global Studies,University of Gothenburg,116,1
147672065396607,Sverigedemokraterna Linköping,Dahlqvist Chris,115,1
111501558543800,Sörmland Lever,Yuri Jhonatan Huerta Silva,113,2
970101589721702,Josefin Malmqvist,Malmqvist Amanda Josefin Theresia,112,1
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),111,1
126245644082634,Malmömoderaterna,Malmömoderaterna,111,1
1641629709208025,Moderaterna i Nybro,Bernhard Neuman,108,1
305349186301095,Liberalerna Skellefteå,Soldan Christina,107,4
118090278221826,Erikshjälpen,Erikshjälpen,107,2
952465258108367,Sverigedemokraterna Älvkarleby,Sverigedemokraterna Älvkarleby,106,1
105755296132267,Miljöpartiet de Gröna Ekerö,Miljöpartiet de gröna Ekerö,105,1
231705333633358,Göteborgs stift Svenska kyrkan,Göteborgs stift Svenska kyrkan,104,2
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,104,6
273402369438867,By Billgren,By Billgren AB,103,2
1633181116933852,SvD Junior,SvD Junior (SvD),102,8
665682436792792,Moderaterna i Varberg,Moderaterna,≤100,1
257888154669865,Conscia Sverige,Conscia Sverige AB,≤100,1
690167674732029,Lena Hallengren,Socialdemokraterna,≤100,5
70208617833,Miljöpartiet de Gröna i Västerbotten,Miljöpartiet de gröna,≤100,1
1540294046226139,Feministsmeden,Feministsmeden,≤100,1
388037891351308,Kristdemokraterna Haninge,Kristdemokraterna Haninge,≤100,2
1177885685706745,Partiet Nyans,Partiet Nyans,≤100,3
234172635050,Forum för levande historia,Forum för levande historia,≤100,1
129664437103456,Medicinska fakulteten vid Lunds universitet,Medicinska fakulteten vid Lunds universitet,≤100,2
229651940519344,Stadsutveckling Stockholm,Stockholms stad,≤100,1
323156205347,Vänsterpartiet,Vänsterpartiet,≤100,1
146593541117,nwt.se,NWT Media AB,≤100,1
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,≤100,4
103953609645359,SCB - Statistiska centralbyrån,Statistiska centralbyrån,≤100,6
132143480932,Nackamoderaterna,Nackamoderaterna,≤100,1
253510692370,Arbetaren,Arbetaren,≤100,1
175843834306,WaterAid Sverige,WaterAid Sverige,≤100,4
735108653195373,Vänsterpartiet Haninge,Olofsson Lars-Johan Patrik,≤100,2
150453111655854,Folkbildningsrådet,Elin Sundling,≤100,1
482911408394700,Moderaterna Gislaveds kommun,Moderaterna i Gislaveds kommun,≤100,1
179931025357058,Kommunal,Kommunal,≤100,1
171919835807,TCO,TCO,≤100,2
1797724450537743,GoClimate,GoClimate,≤100,1
167494870115948,Moderaterna i Lidköping,Moderaterna Lidköping,≤100,1
103065692733960,Öis,Skövde kommun,≤100,3
872493709501005,Svenskt Näringsliv Gävleborg,Svenskt Näringsliv,≤100,5
882970465088842,Svenskt Näringsliv Kalmar län,Svenskt Näringsliv,≤100,1
1139097292843761,Kristdemokraterna Göteborg,Miriam Helena Lilja,≤100,1
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,≤100,6
513322965515580,Socialdemokraterna Kumla,Veronica Ulfgren,≤100,1
1370664169670708,Sara Heelge Vikmång,Socialdemokraterna Huddinge,≤100,1
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,≤100,11
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,≤100,3
183019125106776,Liberalerna Tyresö,Liberalerna Tyresö,≤100,1
182933185135,Skogsindustrierna,Skogsindustrierna,≤100,4
91818886532,We Effect,We Effect,≤100,2
108603445828840,Miljöpartiet de gröna i Linköping,Miljöpartiet i Linköping,≤100,1
