Page ID,Page name,Disclaimer,Amount spent (PEN),Number of ads in Library
1650216218535063,Oceana Perú,Oceana Perú,375,2
264223880347121,Lampadia Oficial,LAMPADIA,195,26
140765589379192,Pedro Spadaro,El Callao Contigo Pedro Spadaro,117,2
111414617139812,Centro de Capacitación y Desarrollo - CCD,These ads ran without a disclaimer,≤100,1
534284396949027,Ilich López,Ilich López,≤100,2
621812997939276,Partido Morado,Partido Morado,≤100,4
1455305078044085,LUCHO DE LA MATA,LUCHO DE LA MATA,≤100,1
368378929946448,Francis Allison Oyague,Francis Allison,≤100,1
462790453744032,Sutep,Sindicato Unitario de Trabajadores en la Educación del Perú - SUTEP,≤100,4
523337141056621,CONFIEP,CONFIEP,≤100,1
1629211737145398,Dr. José Carlos Ordoñez,Dr. José Carlos Ordoñez,≤100,1
142062936237878,Goberna,Goberna,≤100,4
100500902383840,Propuestas del Bicentenario,Videnza Fundación,≤100,1
141796229342716,Comexperu,These ads ran without a disclaimer,≤100,1
235551359867840,CooperAcción,CooperAcción,≤100,1
101981652542206,ChinaPolo.pe Noticias,ChinaPolo.pe Noticias,≤100,3
100183019712502,Inka Pachakuteq Distrito De Manitea,These ads ran without a disclaimer,≤100,1
245729778890600,Peru Negocios Consulting SAC,These ads ran without a disclaimer,≤100,1
107793581074164,Parque del Recuerdo- Consejera Lisbeth Castro,Parque del Recuerdo- Consejera Lisbeth Castro,≤100,1
330308820924985,Joshie,Joshie,≤100,2
100808009044676,RADIO Los Compadres,RADIO Los Compadres,≤100,1
105526385797662,Tunqui Comunica,These ads ran without a disclaimer,≤100,1
110409148102552,Nilza Chacón Trujillo,Nilza Chacón Trujillo,≤100,1
1536375629973878,Prensa La Eskina,La Eskina Ediciones EIRL,≤100,1
113480504938094,Fun facts,These ads ran without a disclaimer,≤100,1
110211763922990,Paul Laurente Enriquez - Consejero GORE - Provincia Huancavelica,Paul Laurente Enriquez - Consejero GORE - Provincia Huancavelica,≤100,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
111720333879573,TV Viral,These ads ran without a disclaimer,≤100,1
382841715685826,Wigo TV,Wigo TV,≤100,1
2261413827506055,Diálogo Político,These ads ran without a disclaimer,≤100,1
108202298520665,LaDigital.co,These ads ran without a disclaimer,≤100,1
1505333196415332,Côte d'Azur - школа французької мови,These ads ran without a disclaimer,≤100,1
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,≤100,5
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
409388396198516,Freeda ES,These ads ran without a disclaimer,≤100,1
100682391473591,Loacker,These ads ran without a disclaimer,≤100,1
1428408544046887,Flacso Uruguay,These ads ran without a disclaimer,≤100,1
