Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
1676047195961611,Impuls,"Udruženje građana ""Impuls""",127,4
1922268018023038,Raskrinkavanje,UG Zašto ne,118,18
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,110,1
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,10
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,14
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,3
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,1
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100,2
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,4
109652028193268,Revizije info,Revizije info,≤100,9
111544041335161,Antikorupcija info,Antikorupcija info,≤100,8
163080080447411,Републичка странка Српске,Filip Lučić,≤100,2
1607622842896752,interview.ba,Fondacija Infohuse,≤100,7
147315858633088,Istinomjer,Istinomjer,≤100,5
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,4
1494057107558990,Javna rasprava,Javna rasprava,≤100,8
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100,2
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,2
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,1
197596636939679,tacno.net,Tacno.net,≤100,2
112724472142155,Pomak Bihać,Pokret za Modernu i Aktivnu Krajinu POMAK,≤100,1
429813513718776,SDP BiH,SDP BiH,≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
417853371621843,Mirnes Ajanović za gradonačelnika Tuzle,Mirnes Ajanović,≤100,3
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
107158445278300,ŽIVOT Stranka,Dražen Ivanović,≤100,1
540509065968980,Alternativni centar za devojke / Alternative girls' center,These ads ran without a disclaimer,≤100,1
506759763041477,Čapljina u srcu,Pero Previšić,≤100,1
109109030873071,Kritika HDP,These ads ran without a disclaimer,≤100,1
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100,1
607962316079796,PLEXIGLAS - The Original,These ads ran without a disclaimer,≤100,1
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,8
111821271714950,Democracy Frontline - конкурс для українських митців,These ads ran without a disclaimer,≤100,1
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
191347651290,China Daily,These ads ran without a disclaimer,≤100,1
106639225615239,Keine Steuergeschenke an internationalen Sportverbände,These ads ran without a disclaimer,≤100,1
296414110504133,CEI NAHLA,These ads ran without a disclaimer,≤100,1
230933073731137,HRT Vijesti,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
259025094248205,Soroptimist International of Europe,These ads ran without a disclaimer,≤100,2
100661818730059,Judgement Day: Decide It,These ads ran without a disclaimer,≤100,1
105448452269780,Lifestylecog,These ads ran without a disclaimer,≤100,1
110465541836214,Mayara Betina Franco,These ads ran without a disclaimer,≤100,1
795079500550035,Diário do Povo Online,These ads ran without a disclaimer,≤100,1
