Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
115835521825983,UNHCR Canada,UNHCR Canada,8929,149
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,4461,26
113297740077607,Canadian Energy Centre,Canadian Energy Centre,2987,89
163336718421,PSAC - AFPC,PSAC - AFPC,2837,49
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,2142,73
6319213302,Heart & Stroke,Heart & Stroke,1715,36
261752512263,Canadian Red Cross,Canadian Red Cross,1462,13
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1425,4
154462904588700,Enbridge Gas,Enbridge Gas,1358,72
109045051805492,Made The Canadian Way,Canadian Energy Centre,1332,8
394745970602999,The Council of Canadians,The Council of Canadians,1168,66
27234020592,UNICEF Canada,UNICEF Canada,1033,7
2112106495731697,Wild First,Canadian Coastal Research Society,1013,26
160136850711053,CUPE Ontario,CUPE Ontario,977,5
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,954,18
203652059653094,Government of British Columbia,Government of British Columbia,936,8
24235835555,Kids Help Phone,Kids Help Phone,887,60
1097840090260804,National Police Federation,National Police Federation,828,88
139019864276,Oxfam Canada,Oxfam Canada,764,28
163261390365324,Elementary Educators,Elementary Educators,761,21
112554280322795,Kivalliq Hydro-Fibre Link,Kivalliq Hydro-Fibre Link,734,2
53321777320,Coeur + AVC,Coeur + AVC,712,36
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,688,33
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,679,28
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,638,56
108441375489438,Pete Wiesner,Hamilton Centre PC Riding Association,636,10
625254780822339,CUPE Manitoba,CUPE MB,534,10
182645321760265,Ville de Montréal,Ville de Montréal,526,2
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,511,12
117109432079,CAMH Foundation,CAMH Foundation,502,37
177681485609462,Radio-Canada,Radio-Canada,498,40
54125409458,Oxfam-Québec,Oxfam-Québec,475,4
114849617772737,Care2 Canada,Press Pause Collective,396,21
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,392,5
901776976544599,RBC Wealth Management,RBC Wealth Management,374,4
19750184960,Greenpeace Canada,Greenpeace Canada,370,172
110179134502701,The Healthy Ecologies and Lifestyles Lab,Simon Fraser University,353,1
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,350,34
386234648495459,Home Care Ontario,Home Care Ontario,347,15
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,329,194
5794733873,David Suzuki Foundation,David Suzuki Foundation,303,10
111064284385333,Notjustajob.ca,NotJustAJob.ca,302,23
103947395932025,mstrishaaa,Trish Tsui Ting Ting Yeung,296,5
35715544220,Stand.earth,Stand.earth,287,2
33730130515,Metro Vancouver,Metro Vancouver,275,24
250592478295316,C2C Journal,C2C Journal,273,11
7522587804,Green Party of Ontario,Green Party of Ontario,266,5
141165795919905,University Hospital Foundation,University Hospital Foundation,263,10
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,262,18
143249880633,World Animal Protection Canada,World Animal Protection Canada,261,12
104853517861788,Surrey’s Say on Policing,National Police Federation,260,8
102794729214729,Avoid the Shock,Insurance Bureau of Canada,259,7
152467601467262,BMO Groupe financier,BMO Financial Group,257,5
1583430205202800,City of Toronto,City of Toronto - Your Local Government,256,1
652812671407912,Selam Debs,Selam Debs,255,30
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,255,6
174238299256105,Manitoba Government and General Employees' Union (MGEU),Manitoba Government and General Employees' Union (MGEU),250,6
104386908631938,Pathways Alliance,Pathways Alliance,248,6
281999881613,World Vision Canada,World Vision Canada,243,5
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,239,3
107385241806,Plan International Canada,Plan International Canada,208,65
144941987247,UNICEF Canada FR,UNICEF Canada,206,8
