Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
161213770567846,Operation Smile Sverige,Operation Smile Sverige,30933,7
149155351773944,SEB,SEB,25810,4
608975645850217,Vattenfall,Vattenfall Sverige,23098,8
109886133732943,RESCUE - Sverige,RESCUE - Sverige,15794,2
369122343101775,e.on,E.ON Sverige AB,15317,4
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,14001,10
369582590803,Dagens ETC,ETC-tidningarna,11238,43
126567104406,Hyresgästföreningen,Hyresgästföreningen,10814,64
382243262003,Plan International Sverige,Plan International Sverige,9469,25
114526821939129,Arla,Arla,9391,5
72659261793,Rädda Barnen,Rädda Barnen,9119,64
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,8538,27
111630258867610,Röda Korset,Röda Korset,6937,16
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,6729,3
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6490,30
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,5157,5
162985227114132,Skellefteå Kraft,Skellefteå Kraft,3883,3
95735961890,Greenpeace Sverige,Greenpeace Sverige,3755,131
101341883359561,Matsmart Sverige,Matsmart,3618,15
149155351773944,SEB,Skandinaviska Enskilda Banken,3278,3
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",3145,5
279974638809211,Oxfam Sverige,Oxfam Sverige,2994,13
186513678039755,Fortum,Fortum Sverige,2900,32
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,2722,51
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2376,9
18880778360,ActionAid Sweden,ActionAid Sweden,2152,11
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,2107,6
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2084,8
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,2064,1
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1960,28
153270724787,Amnesty International Sverige,Amnesty International Sverige,1926,21
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1887,38
175843834306,WaterAid Sverige,WaterAid Sverige,1843,16
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1770,3
12690894340,Centerpartiet,Centerpartiet,1663,13
42676805259,Diakonia,Diakonia,1605,8
91818886532,We Effect,We Effect,1510,3
59324455950,UNICEF Sverige,UNICEF Sverige,1460,14
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1408,8
106579105171694,ETC nyhetsmagasin,ETC Media AB,1316,3
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1194,25
195379633820701,Svenskt Kött,Svenskt Kött,1154,8
223302541061447,Nema Problema,Nema Problema,1119,22
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,1013,1
1419307421424959,Demokraterna,Demokraterna,999,1
1534982756793690,Foodvisor,These ads ran without a disclaimer,985,5
118090278221826,Erikshjälpen,Erikshjälpen,959,7
314872662206,Ekonomifakta,Ekonomifakta,957,61
296423575695,Afrikagrupperna,Afrikagrupperna,885,14
178362315106,European Parliament,European Parliament,840,16
440345132668081,UL,UL,831,1
576845979156129,Techarenan,Techarenan,802,8
103296115466644,Skattenytta,Kommissionen för Skattenytta,800,7
