Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
65929129383,Røde Kors,Røde Kors,7048,30
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5994,26
26458152911,SOS Børnebyerne,SOS Børnebyerne,4932,24
399210657232918,PlanBørnefonden,PlanBørnefonden,4605,22
12860228293,Politiken,Politiken,4557,33
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2483,39
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,2430,7
748887235210811,Obton Forvaltning A/S,Obton A/S,2400,16
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,2346,16
59143726810,Psykiatrifonden,Psykiatrifonden,2342,5
304554445813,Videncentret Bolius,Videncentret Bolius,2168,17
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1890,16
12787473132,Berlingske,Berlingske,1748,23
55365680705,Greenpeace Danmark,Greenpeace Danmark,1692,34
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1530,36
125934997444897,SuperBrugsen,Coop,1261,4
867877683280051,Weekendavisen,Weekendavisen,1256,17
167887506877,AIDS-Fondet,AIDS-Fondet,1204,9
126543540781090,Ældre Sagen,Ældre Sagen,1156,12
104544224264943,3F Transport,3F Transport,1142,2
123653695693986,Motatos Danmark,Motatos,1107,12
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,1015,47
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,973,42
167891603415958,Lederne,Lederne,969,27
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,853,7
54779960819,United Nations,United Nations with Facebook Ad Credits,846,2
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,796,24
102154048301476,Lederstof.dk,Lederne,719,19
304554445813,Videncentret Bolius,Bolius,696,3
250994288337708,Sex og Samfund,Sex og Samfund,670,4
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,666,20
314676938743,DM din akademiske fagforening,DM,663,13
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,640,16
130388840342741,Danske Bank,Danske Bank,594,5
367522986719919,Gastech-Energi,Gastech-Energi A/S,586,4
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,585,1
437410226312057,Københavns Kommune,Københavns Kommune,568,5
154415494575789,IDA,IDA,555,4
671022293105597,Alex Vanopslagh,Alex Vanopslagh,536,5
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,535,2
287306323369,Børnecancerfonden,Børnecancerfonden,505,2
657491824390744,Spring Copenhagen,Spring Copenhagen,492,15
852608988134698,Tikko,Tikko,488,2
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,452,2
182121298931589,Odense Kommune,Odense Kommune,450,2
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,449,7
110560691837684,SolCompagniet,SolCompagniet,445,1
20303574131,Nationalmuseet,Nationalmuseet,426,3
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,422,5
102514162425194,Frederik Vad,Nielsen Frederik Vad,399,3
19176473894,IMS (International Media Support),IMS (International Media Support),397,6
133716736641210,LandbrugsAvisen,LandbrugsAvisen,391,6
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,388,13
121570596369,CARE Danmark,CARE i Danmark,382,26
246977185497434,Plastic Change,Plastic Change,378,16
334571029981175,DM og MA studerende,DM,373,3
145392175531068,JydskeVestkysten,JydskeVestkysten,368,2
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,337,2
107321098977584,Elisa Rimpler,BUPL,337,4
1684646181850363,TjekDet,TjekDet,323,1
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,313,1
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,304,2
74796954245,SF,SF,296,11
105511328705392,HØRT,Børns Vilkår,288,6
2319925761607995,Radio4,RADIO FM4 A/S,272,9
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,258,1
1704424023182897,Politiken Historie,Politiken Historie,255,9
101248435485457,Frihedsbrevet,Mediehuset Friheden,248,2
612493208870006,Kemp & Lauritzen A/S,Kemp & Lauritzen A/S,235,2
246097715413231,Alkohol & Samfund,Alkohol & Samfund,215,10
1586697221547052,Røde Kors Genbrug,Røde Kors Genbrug,202,1
72672361910,Børns Vilkår,Børns Vilkår,185,9
186645960378,Danwatch,Danwatch,174,5
163693837526135,Ann Lindhardt,Lindhardt Ann Lindgren,170,1
113555862534,SF Ungdom,SF Ungdom,167,2
220361474643059,Arla,Arla,166,12
111561545539837,Krigsmuseet,Krigsmuseet,165,3
67571270393,Red Barnet,Red Barnet,154,3
645454495955240,Madmødet,Jan Michelsen,152,7
183887801641951,Verdens Skove,Verdens Skove,141,1
341299649231023,Zetland,Zetland,138,6
217135424459,Karen Blixen Museum,Karen Blixen Museum,123,2
494902077334290,Tuborgfondet,Tuborgfondet,123,6
1396986243876509,Anders Kronborg,Anders Kronborg,122,1
194089010674568,Finansforbundet (DK),Finansforbundet (DK),120,4
1450750935146684,Asger Christensen i EU,Christensen Asger Bank Møller,111,1
161708011540,Mads Duedahl,Venstre i Nordjylland,108,12
129940943738051,Odense ser Rødt,Odense ser Rødt,104,4
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,≤100,2
