Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
286861344662855,Stella Artois,Ambev,24392,54
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,16909,7
141627992572943,Budweiser,Ambev,12840,6
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11939,292
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,9781,6
301774903545521,Brasil Paralelo,Brasil Paralelo,8814,86
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,8687,45
425215080864180,Pfizer Brasil,Pfizer,6715,5
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,6474,68
159103797542,Greenpeace Brasil,Greenpeace Brasil,4177,181
128802790469337,Todos Pela Educação,Todos Pela Educação,3850,6
333720355130,Petrobras,Petrobras,3828,3
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,3339,87
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,2593,110
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,2591,23
101189854802059,Revista Oeste,Revista Oeste,2481,15
198849783539777,Buscofem,Buscofem,2176,3
239977579362882,Blue3,Blue3 Investimentos,2095,7
224950980894382,Fred Costa,Frederico Borges Da Costa,1976,13
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,1970,106
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1418,47
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,1408,148
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,1396,10
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1117,8
104738421003389,InvestNews BR,Easynvest,1030,34
197587446941661,Valor Econômico,Editora Globo,1005,10
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,935,5
197698930267127,Alana,Instituto Alana,908,102
140386962704024,Governo de Pernambuco,Governo de Pernambuco,835,6
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,821,8
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,795,3
157912844276400,Governo da Bahia,SECRETARIA DE COMUNICACAO SOCIAL - SECOM,764,7
496443053731900,Alberto Mourão,Alberto Pereira Mourão,704,11
2209636419286152,Elismar Prado,Elismar Prado,703,4
751187041558643,Requião Filho,Maurício Requião,676,8
843985505628610,Órigo Energia,Órigo Energia,664,2
1188994537783502,Tribunal Regional Eleitoral de São Paulo,Tribunal Regional Eleitoral de São Paulo,661,8
172444996112900,Fundo Brasil,Fundo Brasil,636,192
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,622,8
224777780881144,Visão Mundial,Visão Mundial,593,51
520803328039440,Recicla Sampa,Eco Urbis e Loga,588,50
193640871262,CLAUDIA Online,Kauira Grillo,580,5
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,562,27
515514761825666,Prefeitura de Curitiba,Prefeitura Municipal de Curitiba,559,12
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",549,6
360282804039745,Reinaldo Azambuja,Reinaldo Azambuja Silva,538,6
558890614141714,Prefeitura Municipal de Águas Lindas de Goiás,Prefeitura Municipal de Águas Lindas,502,12
2323904661180742,All Out Brasil,All Out,467,26
588749897806578,Prefeitura de Piraquara,MUNICIPIO DE PIRAQUARA,460,3
391540320944905,Prefeitura de Uberlândia,Secretaria Municipal de Governo e Comunicação - SMGC,448,4
330379553673497,Oxfam Brasil,Oxfam Brasil,439,120
769891416403599,Câmara Municipal - Varginha,Câmara Municipal - Varginha,418,16
7970426802,WWF-Brasil,WWF-Brasil,404,58
380460338716108,Prefeitura de Araucária,Trade Comunicação e Marketing Eireli,396,40
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,395,26
145247469014742,Prefeitura do Rio de Janeiro,PREFEITURA DA CIDADE DO RIO DE JANEIRO - PCRJ,391,10
699334503504978,Instituto Desiderata,INS DESIDERATA,388,8
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,387,2
2016641191899819,Bruno Ganem - Indaiatuba,Bruno Ganem,384,6
139640876082234,Pés Sem Dor,These ads ran without a disclaimer,374,21
228301373863551,Agência Pública,Agência Pública,365,14
157964194719,Enel Clientes Brasil,Enel Brasil,362,6
170166996524709,Orlando Morando,Orlando Morando Junior,359,14
263563620333111,Eduardo Braga,Carlos Braga,352,3
110225312350543,Nova Escola,Associação Nova Escola,343,10
373178502706775,Colégio Marista Rosário,Colégio Marista Rosário,327,24
108147365877214,Canal Futura,Fundação Roberto Marinho,317,17
258088921369,TOTVS,TOTVS,301,7
124632230915020,Luciana Genro,Luciana Krebs Genro,296,10
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,278,21
109785372399873,IAB - Instituto dos Advogados Brasileiros,Instituto dos Advogados Brasileiros,274,16
359119967506808,Colégio Marista João Paulo II,Colégio Marista João Paulo II,271,19
104827392475350,Célia Almeida,Celia Bibiana De Almeida,269,11
615600128536767,Prefeitura de Sobral,Outcome Digital Strategy,266,7
143803862450980,Célio Studart,Célio Studart Barbosa,264,10
110972683845381,Conta Bemol,Bemol Serviços Financeiros,253,5
287241588030040,Cidade de Presidente Prudente,Prefeitura Municipal de Presidente Prudente,252,9
115230991849922,O Globo,Editora Globo,249,2
108953490968588,Gustavo Rodrigenes,Gustavo Henrique Rodrigenes Ferreira,243,9
1087471917938156,Sistema Fecomércio RJ,Fecomércio RJ,240,6
132804480113814,PwC Brasil,Pedro Martins,240,7
360148920704249,Sinpro Sindicato Dos Professores,Sindicato dos Professores no DF,229,27
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,224,17
202455829784818,Governo do Estado de Sergipe,Boa Comunicação Ltda.,221,4
914115575302130,Fundação Toyota do Brasil,Fundação Toyota do Brasil,217,4
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,216,2
269271589804918,Programa Cidades Sustentáveis,Helena Sordili,213,2
109770755848061,Suzano,Suzano SA,212,2
157982450937286,Senador Carlos Viana,Carlos Alberto Dias Viana,210,4
257139871124597,Max Russi,Max Joel Russi,210,7
485434228470137,Tenente Coimbra,Deputado Estadual Tenente Coimbra,207,2
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,202,1
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,195,15
283520355490994,Evo Brasil Energia,Lillyan Marra,190,14
465508674236677,Edmar Ptak,Edmar Ptak Guimaraes,189,8
107254866027973,Bruno Ganem,Bruno Ganem,187,4
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,183,24
359072027503926,Grupo Dignidade,Grupo Dignidade,177,4
1643608162628238,Augusto Vasconcelos,Augusto Vasconcelos,176,3
1437843656540112,Lucas Sanches,Lucas Promessia,174,4
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,171,8
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,171,30
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,168,1
139585730140435,Allyson Bezerra,Allyson Bezerra,166,3
102275945221840,Portal Tucumã,Portal Tucumã,164,242
101818982485709,Projeto Óculos Solidário Guarulhos,These ads ran without a disclaimer,163,1
386441248111951,Prefeitura de Sertãozinho/SP,Prefeitura Municipal de Sertãozinho,161,3
1788202934748204,Inês Paz,Inês Paz,160,24
452296324804718,Braskem,Puzzle Soluções Digitais LTDA,159,2
69488070826,Fundação Abrinq,Fundação Abrinq,158,4
201878973201295,Republicanos10,Republicanos10,158,5
275967186375809,xpnc.live,XPNC,157,3
267683643272117,Edmilson Rodrigues,Edmilson Brito Rodrigues,156,4
1351285281650851,Zé Cocá,Zenildo Santana,156,3
1263053750454913,Prefeitura de Caçapava,MUNICÍPIO DE CAÇAPAVA,151,5
107100172245969,Brasil em Foco,Limpemeunome,150,13
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,150,1
105375578177663,Leo Tomás,Leonardo Muriell Tomas Silva,147,3
286980571433839,Renan Marassi,Renan Marassi Magalhaes,145,4
106177618923389,Uniodontoms,Uniodonto Mato Grosso do Sul,144,1
101687831462814,"Rodrigo Andrade, A Real Mudança",Rodrigo Andrade,143,17
142675389152460,Governo do Estado da Paraíba,SECRETARIA DE ESTADO DA COMUNICACAO INSTITUCIONAL - SECOM,139,4
348704312899125,foconofato,FOCO NO FATO,137,7
118678938210868,SIMPI,Simpi,136,2
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,136,24
1376772065890813,Prefeitura de Jacareí,PREFEITURA DE JACAREÍ,130,1
100616882690814,Evandro Pereira Advogados e Associados,Jose Evandro Pereira Da Silva,129,3
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,128,54
656965247684115,Zequinha Marinho,Zequinha Marinho,124,2
1221955744599494,Walmir Pinto,Walmir Pinto,123,8
1107156412729069,Câmara Municipal de Itabira,Câmara Municipal de Itabira,123,17
127789930632668,Conectas Direitos Humanos,Conectas Direitos Humanos,122,5
157912844276400,Governo da Bahia,These ads ran without a disclaimer,120,1
1548396448770497,Prefeitura Municipal de Araxá,Prefeitura de Araxá,120,2
485038291601083,Colégio Marista Ipanema,Colégio Marista Ipanema,120,17
441602952530407,Colégio Marista Assunção,Colégio Marista Assunção,120,23
114341201261601,Expressão Brasil,Expressão Brasil,119,34
314844381936335,Colégio Marista Pio XII,Colégio Marista Pio XII,119,16
464533840225061,Colégio Marista São Pedro,Colégio Marista São Pedro,118,17
117691720031724,Hey Nude,Nude.,116,5
1642624772620604,Raimundo Penha,Raimundo Ivanir Abreu Penha,116,24
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,115,8
1660998400857540,Pedro Roberto,Pedro Roberto,114,3
114238384625503,Imobiliária Governador,Imobiliária Governador,108,8
422953044564958,DMAE - Uberlândia,DMAE Uberlândia,106,1
691899611250247,Ivoneide Caetano,Ivoneide Souza Caetano,105,1
248844375207062,Jorge Wilson Xerife do Consumidor,Jorge Wilson - Xerife do Consumidor,105,5
101906326044232,Supervisora Rafaela Frizzo,Rafaela Petroli Frizzo,104,4
1431087210275740,Vox MS,Edir De Souza Viegas,103,1
297467143670963,Colégio Marista Conceição,Colégio Marista Conceição,101,29
1535438430007461,Fábio Avelar,Fábio José de Oliveira,101,11
235015036610438,Colégio Marista Champagnat,Colégio Marista Champagnat,101,19
851328134910897,Deltan Dallagnol,Deltan Martinazzo Dallagnol,101,6
1385523878422010,Dr. Vicente Caropreso,Dr. Vicente Caropreso,101,2
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,≤100,5
403911956313694,Colégio Marista São Luís - RS,Colégio Marista São Luís,≤100,15
108936798698252,Natal em Movimento 2022,Alessandra Formagini,≤100,3
1446921505569922,Marista São Francisco - RS,Colégio Marista São Francisco,≤100,22
196791070788913,Robson Zanetti Advogado,Robson Zanetti,≤100,8
742859855830690,IRELGOV,IRELGOV,≤100,4
108258263887995,Débora Menezes,Debora S. de Menezes,≤100,3
489383607761535,Sidney Leite,Sidney Leite,≤100,5
130558143745099,Alex Manente,Alex Manente,≤100,1
80591352579,Revista Superinteressante,Revista Superinteressante,≤100,6
105563641213110,Distribuidora Center Nunes,Gilmar Gobira Dos Santos,≤100,2
1176174529232553,Repercussão Paranhana,Repercussão Paranhana,≤100,5
301348210004428,CIEE,Victoria Vaz De Lima Santos,≤100,1
358687161234,Proteção Animal Mundial,Proteção Animal Mundial,≤100,4
538984582880293,Wilker Barreto,Wilker Barreto,≤100,4
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO LTDA,≤100,6
219281048248677,Barros Munhoz,ROGÉRIO TEIXEIRA,≤100,2
1627312590817560,Paulo Bufalo,Paulo Bufalo,≤100,6
111006700550820,Cenarium Amazônia,CENARIUM AGENCIA DE NOTICIAS EIRELI,≤100,10
418655424964828,Johnny Maycon,Johnny Maycon Cordeiro Ribeiro,≤100,3
233383983778750,Edicarlos Vieira,Edicarlos Vieira,≤100,1
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,≤100,5
104135664594664,Gabriel Dias,Gabriel Dias da Silva,≤100,1
100583128162780,Polícia 24h AM,mb marketing comunicação e eventos,≤100,15
115811301935382,Analice Fernandes,Analice Fernandes,≤100,3
471907586160657,Marista Graças,Colégio Marista Graças,≤100,16
105928277775208,FRED Studio Produtora De Jingles,Frede Santos,≤100,1
1632845003624410,Lúcio Sorge,Lucio Sorge,≤100,14
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,≤100,17
108555800869440,Sleeping Giants Brasil,Sleeping Giants Brasil,≤100,8
1737308239666824,Janad Valcari,Janad Marques De Freitas Valcari,≤100,20
169743843175117,Bruno Ganem SP,Bruno Ganem,≤100,2
106295375230090,Amigo do Clima,WAYCARBON SOLUCOES AMBIENTAIS E PROJETOS DE CARBONO S.A.,≤100,4
359656821563954,Geraldo Neto,Geraldo Neto Almeida,≤100,2
409872732766560,Instituto Doando Vida,IT Agência Digital,≤100,2
108527900910107,Prefeito Gerson Marcato e Vice Jean Carlos - Jaguapitã,Gerson Marcato,≤100,4
146666362391479,Wagner Ferreira,Wagner Ferreira,≤100,6
295301523904650,Irlan Melo,Irlan Chaves de Oliveira Melo,≤100,5
889636981377556,Colégio Marista Santo Antônio,Colégio Marista Santo Antônio,≤100,19
103039778175459,Hospitais PROADI-SUS,HCor,≤100,1
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100,3
342222965852417,Colégio Marista Roque,Colégio Marista Roque,≤100,17
150897651635768,Governo do Estado do Ceará,OUTCOME DIGITAL STRATEGY,≤100,2
103779715064518,Uma Concertação pela Amazônia,Instituto Arapyaú de Educação e Desenvolvimento Sustentável,≤100,4
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100,8
391175961040598,ADE SAMPA,ADE SAMPA,≤100,1
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,≤100,2
456580098466417,Voto Certo,Voto Certo,≤100,4
100270759072188,Gil Arantes,Gilberto Macedo Gil Arantes,≤100,1
338672846326510,Deputado Jorge Everton,Jorge Everton,≤100,3
138267762877224,O POVO,Empresa Jornalística O POVO SA,≤100,7
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,≤100,9
187869627968575,Roberto Tripoli,Roberto Tripoli,≤100,11
1276486079064454,Prefeitura Municipal de Pitangueiras - 2021/2024,MUNICIPIO DE PITANGUEIRAS,≤100,2
282802611759257,MidiaJur - Jornalismo Plural,Midiajur,≤100,2
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100,7
1433929133492494,Renata Abreu,Renata Hellmeister de Abreu,≤100,1
102138423231691,Revista Semana Online,Revista Semana On,≤100,13
436336693077946,Caio Cunha,Caio Cunha,≤100,4
