Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,49295,6
923633637651202,Morena Sí,Morena Sí,35768,46
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,27827,4
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,27733,19
449095701815347,Salvador Zamora,Salvador Zamora,25614,15
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,24301,6
112882117843391,Morena Estado de México,morenaedomex.si,21057,47
186073704903313,México elige,México Elige,18076,18
837850536243904,UDC - Unidad Democrática de Coahuila,UNIDAD DEMOCRÁTICA DE COAHUILA,13675,24
104868202533100,Café y Noticias Mx,cafeynoticiasmx.com,12409,232
108819392526809,Partido Acción Nacional,Partido Acción Nacional,12274,9
56713285274,Greenpeace México,Greenpeace México,12253,13
285058928236909,Mauricio Vila,Mauricio Vila,11134,51
1613868898897076,Waldo Fernández González,Waldo Fernández González,10632,17
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,7645,24
182127647235802,Con Morena Sí,Con Morena Si,7427,1
113573477135935,Servicio de Administración Tributaria del Estado de Guanajuato,Servicio de Administración Tributaria del Estado de Guanajuato,7414,15
111300295094359,Baja Sur piel morena,BCS de piel morena,7115,78
122404620204,Oxfam México,OXFAM MEXICO AC,6216,4
245685942538080,VOTA Querétaro,VOTA Querétaro,5948,5
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,5663,30
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,5636,3
107559512016725,Contraste News,Contraste News,5289,2
100557755099985,Convocatorias 2023,Convocatorias 2023,5184,18
109312438635466,Cruzada Morenista,cruzadamorenista.com,5138,29
106190701974081,Real News,Real News,5118,2
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,5039,7
343958122358178,Juan Manuel Fócil Pérez,Orquídea López,4996,16
1734951530056727,Carmen Lilia Canturosas,Carmen Lilia Canturosas,4968,20
100206439556436,Jalisco Jala con Claudia,Jalisco Jala con Claudia,4956,58
465531963489973,Verónica Delgadillo,Verónica Delgadillo,4826,2
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,4806,56
109904378569313,La banda se mueve,labandasemueve.com,4754,29
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,4658,9
113990284949467,Avance y Progreso,avanceyprogreso.com,4619,116
101356262092275,Mario Llergo,Mario Llergo,4617,17
111016235050841,Revuelta,Revuelta Mx,4572,26
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,4505,4
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,4370,5
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,4294,2
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,3986,6
163411220385285,PAN Guanajuato,PAN Guanajuato,3910,6
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,3632,6
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,3558,4
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,3529,26
231602417391989,Janecarlo Lozano,Karla Paola Ocegueda Mendoza,3468,2
162949857103721,Gobierno Colima,Gobierno Colima,3422,36
2080742535476556,"Secretaría de Finanzas, Inversión y Administración","Secretaria de Finanzas, Inversión y Administración",3385,4
104066812502973,La raíz del cambio,LA RAÍZ DEL CAMBIO S.A DE C.V,3355,29
458179400870081,DIF Estatal Guanajuato,DIF Estatal Guanajuato,3339,8
106295648496570,Infiltrados Tamaulipas,Estamos Unidos Mexicanos,3193,14
806858212689187,Pablo Lemus Navarro,Pablo Lemus Navarro,3156,45
109697971929647,Paraíso Morenista,paraisomorenista.com,3089,29
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,2920,4
105768877736080,Mérida Actual,Noticias Sureste,2892,2
102265891491136,Morenarcos,Pejeland,2820,2
101208099535423,Inconformes Incorruptibles,Inconformes Incorruptibles,2781,1
111062598459946,Equidad y liderazgo,equidadyliderazgo.com,2774,29
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,2744,29
1540267016299241,Gobierno de Atizapán de Zaragoza,Gobierno de Atizapán de Zaragoza,2651,60
362430908370,Aeromexico,Aeromexico,2624,2
161020766408,Gobierno del Estado de Querétaro,Gobierno del Estado de Querétaro,2581,14
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,2565,29
384214801745089,Samuel García,Samuel García,2551,1
105097171575007,La LOCAL Mx,La LOCAL Mx,2547,5
109634395756375,Save the Children México,Save the Children México,2540,22
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,2475,2
140073896059152,Alejandro Armenta,Alejandro Armenta Mier,2473,15
109066358678273,La Fuerza de las Mujeres,La Fuerza de las Mujeres,2393,1
254852601222832,CEMEX México,CEMEX México,2359,14
1137195676311043,Emilio Lara Calderón,Emilio Lara Calderon,2328,3
458859544909547,DICES,DICES,2305,40
133478060111915,CEMEX Impacto Social,CEMEX México,2267,15
192680674189566,El Respetable,Bruno Agustin López Arguelles,2231,8
136017836425540,Gobierno del Estado de Sonora,Gobierno del Estado de Sonora,2219,8
105267627646562,Zaira Fernandez M,Zaira Fernandez Morales,2193,2
186073704903313,México elige,México elige,2192,2
