Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,24606,23
126567104406,Hyresgästföreningen,Hyresgästföreningen,21379,50
72659261793,Rädda Barnen,Rädda Barnen,14336,79
59324455950,UNICEF Sverige,UNICEF Sverige,12881,8
608975645850217,Vattenfall,Vattenfall Sverige,11372,44
151159271594797,Systembolaget,Systembolaget,10614,7
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,9555,8
236879092476,Håll Sverige Rent,Håll Sverige Rent,8074,53
95735961890,Greenpeace Sverige,Greenpeace Sverige,7792,95
111630258867610,Röda Korset,Röda Korset,7326,21
382243262003,Plan International Sverige,Plan International Sverige,7018,11
162985227114132,Skellefteå Kraft,Skellefteå Kraft,6372,11
369582590803,Dagens ETC,ETC-tidningarna,6325,30
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6243,30
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,5910,11
161213770567846,Operation Smile Sverige,Operation Smile Sverige,5632,9
205373616736,Avfall Sverige,Avfall Sverige,4716,14
101341883359561,Matsmart Sverige,Matsmart,4575,6
109886133732943,RESCUE - Sverige,RESCUE - Sverige,3964,2
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3885,39
122074554119,EU Social,EU Social,3535,4
186513678039755,Fortum,Fortum Sverige,3214,17
18880778360,ActionAid Sweden,ActionAid Sweden,3196,6
643137272398136,Sverige för UNHCR,Sverige för UNHCR,3061,12
130666626950917,Öresundskraft,Öresundskraft,2874,2
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,2486,9
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2453,33
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2451,8
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2213,6
153270724787,Amnesty International Sverige,Amnesty International Sverige,2006,22
193309030695120,UR,UR,1968,11
440345132668081,UL,UL,1770,1
379686162129542,Svea Bank,Svea Ekonomi,1592,4
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1584,34
179931025357058,Kommunal,Kommunal,1574,13
314872662206,Ekonomifakta,Ekonomifakta,1525,82
150057951690751,OKQ8,OKQ8,1469,5
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1406,8
676246449160270,Sverigedemokraterna,Sverigedemokraterna,1380,9
42676805259,Diakonia,Diakonia,1374,15
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1370,36
369122343101775,e.on,E.ON Sverige AB,1101,1
195379633820701,Svenskt Kött,Svenskt Kött,1090,15
512800882149538,Region Västerbotten,Region Västerbotten,957,9
103296115466644,Skattenytta,Kommissionen för Skattenytta,876,8
118090278221826,Erikshjälpen,Erikshjälpen,807,4
899603916845362,JAG Personlig assistans,JAG Personlig assistans,795,6
175656912484553,Unionen,Unionen,776,17
296423575695,Afrikagrupperna,Afrikagrupperna,756,9
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,749,2
111699453757094,Soft Towel Games,These ads ran without a disclaimer,714,3
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,687,25
178193355556765,Nordström Assistans AB,Nordström Assistans AB,682,3
178362315106,European Parliament,European Parliament,681,11
181590825305317,COWI Sverige,COWI Sverige,652,12
166406746310,Resumé,Resumé,612,2
237146235237,Timbro,Tankesmedjan Timbro,599,41
518144408210153,Våra barns klimat,Våra barns klimat,598,3
234172635050,Forum för levande historia,Forum för levande historia,563,7
212604496324,Fackförbundet ST,Fackförbundet ST,548,30
328754490337,Vårdförbundet,Vårdförbundet,544,27
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,543,15
323156205347,Vänsterpartiet,Vänsterpartiet,533,15
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,516,3
412192732132640,ECPAT Sverige,ECPAT Sverige,511,20
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,508,18
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,503,1
356032977210,Vi-skogen,Vi-skogen,499,12
223302541061447,Nema Problema,Nema Problema,498,23
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,489,2
109969847586061,Morgon-Tidningen,AIP Media,480,1
312084019369,Dagens Medicin,Dagens Medicin,453,1
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,435,1
108579507301489,Akavia,Akavia,426,4
175843834306,WaterAid Sverige,WaterAid Sverige,409,7
630606087010683,Sverigedemokraterna Solna,SD Solna,407,1
8040892957,Socialdemokraterna,Socialdemokraterna,401,5
273053169937029,ClimateHero,ClimateHero,400,7
699391876922779,Veronica Magnusson,Veronica Magnusson,394,1
539297539496434,Dagens Samhälle,Dagens Samhälle,386,1
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,366,2
965458110149319,Byggindustrin,Byggindustrin,355,1
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,354,3
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,348,4
163305633746125,Karneval förlag,Holviks,345,2
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,341,18
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,340,5
183512318424647,Magdalena Andersson,Socialdemokraterna,339,2
261455205686,LRF,LRF,332,2
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,329,17
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,325,5
325179334216792,Miljöpartiet de gröna i Värmland,Miljöpartiet de gröna i Värmland,315,1
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,312,2
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,305,1
208751565805849,Stiftelsen Expo,Stiftelsen Expo,303,2
163820136238,LO Sverige,Landsorganisationen Sverige,302,2
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,299,5
105051279529106,Kulturhuset Stadsteatern,Kulturhuset Stadsteatern,287,7
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,276,2
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,275,1
312318652204361,Socialdemokraterna i Uppsala län,Socialdemokraterna i Uppsala län,268,4
1633181116933852,SvD Junior,SvD Junior (SvD),252,8
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,247,9
475427706138827,Vänsterpartiet Östergötland,Vänsterpartiet Östergötland,244,3
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,241,5
127757523931098,Emrahus AB,Emrahus AB,234,2
309657091388,Svenska Lottakåren,Svenska Lottakåren,226,1
120633071295935,Fairtrade Sverige,Fairtrade Sverige,221,4
113710601984970,Barnfonden,Barnfonden,220,3
245214805905370,Konkret,Opulens Förlag AB,205,5
162033074541,Södertörns högskola,Södertörns högskola,202,2
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,202,9
250421669832,Tekniska verken,Tekniska verken,201,4
120216874723147,Svenskt Sigill,Svenskt Sigill,198,21
295601220463670,MP:s nätverk för biologisk mångfald,Miljöpartiet de gröna,192,1
239855722130,Nyhetsmagasinet Fokus,Fokus,192,8
712230305617939,Uniper i Sverige,Uniper i Sverige,190,5
1439778006254125,Evin Incir,Socialdemokraterna i Europaparlamentet,190,1
314283591054,Byggnads,Byggnads,189,2
237813956289260,Maskrosbarn,Maskrosbarn,174,1
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,173,8
1419307421424959,Demokraterna,Demokraterna,170,1
349041299054769,Kungl. Vetenskapsakademien,Kungl. Vetenskapsakademien,170,2
383511565045309,Region Värmland,These ads ran without a disclaimer,169,1
147672065396607,Sverigedemokraterna Linköping,Sverigedemokraterna Linköping,164,2
153150404966,Moderaterna Skellefteå,Moderaterna Skellefteå,157,2
