Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,27846,42
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,18146,24
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,14874,31
111630258867610,Röda Korset,Röda Korset,11299,19
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6714,35
382243262003,Plan International Sverige,Plan International Sverige,6339,8
114262485262083,Konsumentverket,Konsumentverket,5605,3
59324455950,UNICEF Sverige,UNICEF Sverige,4659,20
95735961890,Greenpeace Sverige,Greenpeace Sverige,4584,98
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,4550,34
72659261793,Rädda Barnen,Rädda Barnen,4473,78
19746853632,Djurens Rätt,Djurens Rätt,4194,4
643137272398136,Sverige för UNHCR,Sverige för UNHCR,4016,13
162985227114132,Skellefteå Kraft,Skellefteå Kraft,3704,6
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3470,21
42676805259,Diakonia,Diakonia,3418,31
186513678039755,Fortum,Fortum Sverige,3051,17
101341883359561,Matsmart Sverige,Matsmart,3001,3
24574889995,Charlie Weimers MEP,Charlie Weimers,2490,1
111699453757094,Soft Towel Games,These ads ran without a disclaimer,2362,3
175656912484553,Unionen,Unionen,2077,29
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1909,35
18880778360,ActionAid Sweden,ActionAid Sweden,1849,8
608975645850217,Vattenfall,Vattenfall Sverige,1787,2
185459445735,Umeå universitet,Umeå universitet,1781,13
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1622,4
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1376,8
614939535271869,Tobias Baudin,Socialdemokraterna,1372,6
314872662206,Ekonomifakta,Ekonomifakta,1263,63
369582590803,Dagens ETC,ETC-tidningarna,1225,15
98623096089,Lantmännen,Lantmännen,1216,2
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,1213,4
153270724787,Amnesty International Sverige,Amnesty International Sverige,1079,35
107898832590939,European Commission,European Commission,1060,5
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,988,25
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,945,4
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,931,35
200480966638039,Supremacy 1914,These ads ran without a disclaimer,877,2
161213770567846,Operation Smile Sverige,Operation Smile Sverige,851,1
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,801,2
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,800,19
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,799,19
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,761,4
195379633820701,Svenskt Kött,Svenskt Kött,700,3
163305633746125,Karneval förlag,Holviks,651,3
208751565805849,Stiftelsen Expo,Stiftelsen Expo,643,4
1005361066218702,Norrtåg,Norrtåg,640,1
237146235237,Timbro,Tankesmedjan Timbro,596,34
1531320107133721,Syre,Dagens O2 AB,591,4
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,568,4
103296115466644,Skattenytta,Kommissionen för Skattenytta,564,7
1774980969487507,Naturvetenskap vid Göteborgs universitet,Göteborgs universitet,555,2
328754490337,Vårdförbundet,Vårdförbundet,550,30
179931025357058,Kommunal,Kommunal,537,2
1402657726653154,Hallå konsument,Konsumentverket,534,4
412192732132640,ECPAT Sverige,ECPAT Sverige,533,10
296423575695,Afrikagrupperna,Afrikagrupperna,531,6
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,515,4
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,509,18
181590825305317,COWI Sverige,COWI Sverige,507,8
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,497,1
223302541061447,Nema Problema,Nema Problema,490,27
109098320518639,Dogoodel.,DoGood EL,475,6
212604496324,Fackförbundet ST,Fackförbundet ST,471,56
769689373178831,Sjukvårdspartiet Västernorrland,Sjukvårdspartiet Västernorrland,436,1
1089666701084947,Timbro förlag,Timbro Förlag,414,3
356032977210,Vi-skogen,Vi-skogen,411,11
147547541961576,Council of the European Union,Council of the European Union,409,8
166406746310,Resumé,Resumé,406,1
198547346848470,Vänsterpartiet Linköping,Holmberg Erik Dennis Tobias,395,1
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,393,4
239855722130,Nyhetsmagasinet Fokus,Fokus,391,8
887305194662637,Axess Magasin & TV,Axess Publishing,378,1
2002046333202650,Bli nämndeman,Bli nämndeman,376,5
351522355766,PMU,PMU Interlife,372,5
273053169937029,ClimateHero,ClimateHero,349,7
539297539496434,Dagens Samhälle,Dagens Samhälle,349,1
1669486323321422,Lund University Sustainability Forum,Lunds universitet,337,7
312084019369,Dagens Medicin,Dagens Medicin,336,1
105832442784541,Ny Generation,Ny Generation,332,5
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,329,12
