Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,2122,2
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,1977,11
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,1332,4
114543286929553,אירועי תרבות בספרייה הלאומית,הספריה הלאומית,1275,6
153664638161877,מתן דיל- Matan Dil,מתן דיל,1222,5
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,1071,11
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,1027,27
107217383988190,מגזין אפוק,Epoch Magazine,933,25
160175817353648,האקדח על שולחן המטבח,האקדח על שולחן המטבח,917,4
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,901,2
106136394376777,Idan Yakov,Rama Yarimi,885,12
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,859,2
1073548259341247,לובי 99,לובי 99,807,2
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,699,38
204780362875106,מקור ראשון,מקור ראשון,650,105
1039798576114473,WazCam - موقع وتطبيق وازكام,wazcam lt.d,645,1
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,583,10
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,543,2
500238833397356,ציפי ברנד,ציפי ברנד,531,4
146122195591636,שלומי לחיאני - בת ים בראש מורם,שלמה לחיאני,487,1
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,466,6
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,454,45
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,453,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,442,9
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,431,2
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,430,6
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",412,30
1432282697015880,הסתדרות הפועל המזרחי,הסתדרות הפועל המזרחי,408,4
182055351857379,"שח""ם - ארגון השחקנים והשחקניות בישראל","שח""ם - ארגון השחקנים בישראל",406,1
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,405,13
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,380,1
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,377,3
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,365,6
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,359,3
103851895179872,אמהות לביאות,Nataly Milner,356,2
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,306,1
114777898543659,Docaviv דוקאביב,Docaviv,305,10
