Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,7304,28
113297740077607,Canadian Energy Centre,Canadian Energy Centre,4472,125
104811292976689,SOS violence conjugale,SOS violence conjugale,4191,21
203652059653094,Government of British Columbia,Government of British Columbia,4029,5
113969008665734,Ministère de la Santé et des Services sociaux (MSSS),Ministère de la Santé et Services sociaux,3967,36
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,3853,42
163336718421,PSAC - AFPC,PSAC - AFPC,3576,58
102828041144081,Here For Students,Ontario Secondary School Teachers' Federation (OSSTF),3369,6
632493333805962,Environment and Climate Change,Environment and Climate Change Canada,3072,15
109045051805492,Made The Canadian Way,Canadian Energy Centre,2664,20
154462904588700,Enbridge Gas,Enbridge Gas,2560,76
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2528,16
544846182381424,United Conservative Caucus,United Conservative Caucus,2523,26
338645782840713,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs",Ministère de l'Environnement et de la Lutte contre les changements climatiques,2398,3
115835521825983,UNHCR Canada,UNHCR Canada,1548,61
689157954518219,Danielle Smith,United Conservative Party,1461,2
230448456985193,Elections Ontario,Elections Ontario,1460,4
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,1417,28
405377872902754,Canada Action,Canada Action,1361,48
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,1095,8
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,1085,140
586362242026180,Radio-Canada OHdio,Radio-Canada,1029,21
177004795666755,Manitoba Government,Manitoba Government,969,28
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,967,13
108635379686,CNIB,CNIB,947,31
1097840090260804,National Police Federation,National Police Federation,945,95
286608955477734,realme,These ads ran without a disclaimer,929,1
447980405253906,Public Service Alliance of Canada - Prairie Region,Public Service Alliance of Canada - Prairie Region,872,11
139019864276,Oxfam Canada,Oxfam Canada,839,26
370233926766473,Environnement et Changement climatique,Environnement et Changement climatique Canada,804,15
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,799,62
177741812241442,SCFP-Québec,le SCFP,782,23
16761458703,University of British Columbia,The University of British Columbia,741,4
