Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
151159271594797,Systembolaget,Systembolaget,19833,3
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,16440,20
126567104406,Hyresgästföreningen,Hyresgästföreningen,13462,41
608975645850217,Vattenfall,Vattenfall Sverige,13119,19
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,12205,14
109886133732943,RESCUE - Sverige,RESCUE - Sverige,11488,3
643137272398136,Sverige för UNHCR,Sverige för UNHCR,9502,21
161213770567846,Operation Smile Sverige,Operation Smile Sverige,9168,32
19746853632,Djurens Rätt,Djurens Rätt,8917,4
114526821939129,Arla,Arla,8502,8
95735961890,Greenpeace Sverige,Greenpeace Sverige,7352,104
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,6610,36
111630258867610,Röda Korset,Röda Korset,6589,26
382243262003,Plan International Sverige,Plan International Sverige,5565,13
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5318,38
72659261793,Rädda Barnen,Rädda Barnen,3196,40
162985227114132,Skellefteå Kraft,Skellefteå Kraft,3098,10
369582590803,Dagens ETC,ETC-tidningarna,2951,17
186513678039755,Fortum,Fortum Sverige,2794,29
1419307421424959,Demokraterna,Demokraterna,2749,2
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,2604,2
314872662206,Ekonomifakta,Ekonomifakta,2509,80
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2494,30
890888971075662,Stockholm Exergi AB,Stockholm Exergi,2387,2
506685746198996,DebattNytt,DebattNytt,2252,2
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2229,23
126840196572,Kia Sweden,Kia Sweden,2204,1
59324455950,UNICEF Sverige,UNICEF Sverige,2183,21
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,1970,5
379686162129542,Svea Bank,Svea Ekonomi,1852,15
279974638809211,Oxfam Sverige,Oxfam Sverige,1530,6
42676805259,Diakonia,Diakonia,1480,10
809338299217333,Svenska Epoch Times,Svenska Epoch Times,1466,4
195379633820701,Svenskt Kött,Svenskt Kött,1409,21
219410318157271,Läkarmissionen,Läkarmissionen,1224,2
178362315106,European Parliament,European Parliament,1208,4
153270724787,Amnesty International Sverige,Amnesty International Sverige,1188,14
109609604086656,Vejpkollen.se,Vejpkollen.se,970,2
111699453757094,Soft Towel Games,These ads ran without a disclaimer,933,3
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,924,1
56002955332,Jörgen Warborn,Moderaterna,846,2
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,834,12
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,826,6
237146235237,Timbro,Tankesmedjan Timbro,757,52
899603916845362,JAG Personlig assistans,JAG Personlig assistans,655,7
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,624,6
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,615,19
166406746310,Resumé,Resumé,610,2
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,610,11
91217182731,Nordiska museet,Nordiska museet,594,9
518144408210153,Våra barns klimat,Våra barns klimat,590,4
245214805905370,Konkret,Opulens Förlag AB,549,7
328754490337,Vårdförbundet,Vårdförbundet,536,22
103296115466644,Skattenytta,Kommissionen för Skattenytta,533,8
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,511,5
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,501,3
588111131243298,Sverigedemokraterna Hässleholm,Sverigedemokraterna Hässleholm,500,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,497,11
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,493,10
732284166977797,Odlarna.se,Odlarna.se,488,4
181590825305317,COWI Sverige,COWI Sverige,445,15
1402657726653154,Hallå konsument,Konsumentverket,443,5
312084019369,Dagens Medicin,Dagens Medicin,442,1
239855722130,Nyhetsmagasinet Fokus,Fokus,438,11
539297539496434,Dagens Samhälle,Dagens Samhälle,405,1
1439778006254125,Evin Incir,Socialdemokraterna i Europaparlamentet,403,2
356032977210,Vi-skogen,Vi-skogen,402,11
412192732132640,ECPAT Sverige,ECPAT Sverige,399,28
1292941027470473,Tillsammans för regionens utveckling,Region Västerbotten,398,3
273053169937029,ClimateHero,ClimateHero,394,7
110605492300,RFSL,RFSL,378,3
1042091032500520,Kvartal,Kvartal,361,7
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",356,1
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,353,2
965458110149319,Byggindustrin,Byggindustrin,347,1
163305633746125,Karneval förlag,Holviks,340,2
212604496324,Fackförbundet ST,Fackförbundet ST,335,30
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,331,1
369122343101775,e.on,E.ON Sverige AB,330,2
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,324,13
1633181116933852,SvD Junior,SvD Junior (SvD),322,15
1834885946761575,DB Schenker i Sverige,DB Schenker i Sverige,315,2
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,314,2
87535551716,Världskulturmuseet,Världskulturmuseerna,313,2
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,303,2
126245644082634,Malmömoderaterna,Malmömoderaterna,295,2
108492218918,IF Metall,IF Metall,287,2
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,286,7
