Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,14242,20
448872635689237,Sparebankstiftelsen Sparebanken Sør,Sparebankstiftelsen Sparebanken Sør,1739,9
226417544192807,Tankesmien Agenda,Tankesmien Agenda,1311,3
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1036,49
728518604216173,HELT MED,Stiftelsen HELT MED,1028,1
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",839,2
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,705,1
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,533,3
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,505,1
1663819643914700,FrPs sametingsgruppe,Arthur Tørfoss,435,1
20468812735,LO,LO,414,10
1241838412569626,Novartis Norge,Novartis Norge AS,342,3
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,295,6
116972608335219,Naturvernforbundet,Naturvernforbundet,274,2
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),265,7
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,231,2
176175415825122,apotek.no,Apotekforeningen,220,3
371106536283235,DAG OG TID,Dag og Tid AS,208,1
157475710986651,Kvinnegruppa Ottar,Kvinnegruppa Ottar landsstyret,207,2
100224199286614,Norsk-Ukrainsk Venneforening,Norsk-Ukrainsk Venneforening,200,16
87445018334,Nobel Peace Center,Nobel Peace Center,197,3
21967399403,Cappelen Damm,Cappelen Damm,168,2
102203325950193,Ingvild Lemme Kristiansen,Stendi,164,6
434795296969547,Karmøylista,Karmøylista,162,4
647021275725216,Nancy Hansson Gogstad,Lørenskog Sosialistisk Venstreparti,160,1
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,155,4
536745556722065,Lillestrøm FrP,Lillestrøm FrP,126,2
191486484237133,Tillitsvalgtordningen i Forsvaret,Tillitsvalgtordningen i Forsvaret,123,1
110834997110171,Det Gode Testament,These ads ran without a disclaimer,110,1
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,109,1
58345093445,Natur og Ungdom,Natur og Ungdom,104,1
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,≤100,3
126448980866214,Klassekampen,Klassekampen AS,≤100,1
105939782037295,Altinget.no,Altinget AS,≤100,2
106060042300827,Ann-Kristin Moldjord,Ann-Kristin Moldjord,≤100,1
171368929594037,Vestland Høgre,Vestland Høgre,≤100,2
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,≤100,3
164376077509790,MeyerHaugen,MeyerHaugen,≤100,1
100231879042950,Fylkesordførerkandidat Niklas Eriksen - FrP,Niklas Eriksen,≤100,1
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,≤100,5
693936813951302,SALT art & music,SALT art & music,≤100,1
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,≤100,1
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100,4
857285947695294,Lars Petter Solås - FrP,Lars Solås,≤100,1
128566103830426,Civita,Civita AS,≤100,1
110053320476891,Kunstavisen.no,These ads ran without a disclaimer,≤100,1
100885889429302,Verdinytt,Verdinytt AS,≤100,2
224058237610836,Lørenskog Venstre,Lørenskog Venstre,≤100,1
100168202468850,Ordfører Siri Martinsen,Fredrikstad Arbeiderparti,≤100,1
109481755758840,Trondheim SV,Trøndelag SV,≤100,1
1496050797358890,Rødt Lørenskog,Rødt Lørenskog,≤100,1
159084565236,Transit magasin,Transit Media AS,≤100,6
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100,1
112631767587663,Meninger24,Meninger24,≤100,2
857817357610536,Ørsta FrP,Tore Thon,≤100,2
459939394148243,Nord-Odal Høyre,Simen Ellingsen,≤100,1
105341850825925,Stian Storbukås,Stian Storbukås,≤100,1
173260776025204,ICAN Norge,ICAN Norge,≤100,1
329215143807272,Trondheim Høyre,Trondheim Høyre,≤100,1
1514635018793437,Nordmørslista,Stig Anders Stensvik Ohrvik,≤100,3
105660388150489,Partiet Sentrum Innlandet,Partiet Sentrum Innlandet,≤100,1
588928924452449,Gjøvik Arbeiderparti,Bjørn Stenvold,≤100,1
105939459530874,Eidsvoll SV,EIDSVOLL SOSIALISTISK VENSTREPARTI,≤100,1
112012974739174,Evren Ünal - By og Fylkesvalget Kristiansand Agder MDG 2023,Evren Ünal,≤100,1
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100,1
103044219380073,Østfold Høyre,Østfold Høyre,≤100,1
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100,1
493921097310357,Vadsø Arbeiderparti,Bjørn Pedersen,≤100,1
486661108031985,Askøy Høyre,Askøy Høyre,≤100,2
181695048654624,LO i Bergen og Omland,LO i Bergen og omland,≤100,1
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,≤100,1
198570446828478,Melhus Høyre,Melhus Høyre,≤100,1
103285042293800,JesusFestivalen,JesusFestivalen,≤100,1
1094736387315823,Ny Kurs Moss,Ny Kurs,≤100,1
105521214958484,Stig-Ronny Nilsen- ordførerkandidat.,Stig-Ronny Nilsen- ordførerkandidat.,≤100,1
230601403660044,Trondheim Grønne Studenter,Christopher Bergli Hermansen,≤100,1
107961755224601,Crazy Hospital,These ads ran without a disclaimer,≤100,1
198748346812235,Drammen Venstre,Drammen Venstre,≤100,1
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100,1
110608508208830,Musikk i Innlandet,These ads ran without a disclaimer,≤100,1
2398568533531114,Velferdsmiks,NHO Service og Handel,≤100,1
111166248276745,Invisible Republic,These ads ran without a disclaimer,≤100,3
736131920116592,Volda MDG,Miljøpartiet de grønne Volda,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
114306448224606,News,These ads ran without a disclaimer,≤100,1
108731807574685,Rødt Odal,Rødt Odal,≤100,1
112831185055172,transparency.lab,These ads ran without a disclaimer,≤100,1
130106070377242,Grupo Malungos Capoeira,These ads ran without a disclaimer,≤100,1
678094802296447,AHR Group,These ads ran without a disclaimer,≤100,1
70937137362,EEA and Norway Grants,These ads ran without a disclaimer,≤100,1
119283008140727,Pela Case,These ads ran without a disclaimer,≤100,1
282537524017,Home of SOMA,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100,11
1909154786072245,Verkada,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
142522189151259,European Association for the Education of Adults - EAEA,These ads ran without a disclaimer,≤100,1
1407800559480010,Hirmer Verlag,These ads ran without a disclaimer,≤100,1
106827194681183,Africa Equity Media,These ads ran without a disclaimer,≤100,1
