Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
184257548280251,Alberta NDP,Alberta's NDP,9916,192
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),8807,8
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,6098,9
270323369737229,Elections Alberta,Elections Alberta,4156,41
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,3748,6
6319213302,Heart & Stroke,Heart & Stroke,2649,19
43448349479,Josh Matlow,Josh Matlow Campaign,2000,7
118040041222760,Juan Luis Garrido,Juan Luis Garrido,1733,1
163261390365324,Elementary Educators,Elementary Educators,1622,70
189141609842,Ville de Gatineau,Ville de Gatineau,1488,15
303473312998028,FedEx,FedEx,1485,2
118314421234127,Manitoba Watch 2023,Canada Growth Council,1454,8
922478954450376,CHBA National,CHBA National,1272,32
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,1206,181
27234020592,UNICEF Canada,UNICEF Canada,1118,9
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,1086,29
633812813408377,Elections Canada,Elections Canada,1063,26
81178198523,Alberta Liberal Party,Alberta Liberal Party,1048,4
944819212239364,Alberta Proud,Alberta Proud,1036,14
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1033,29
283487578481273,Énergir,Énergir,1023,20
104386908631938,Pathways Alliance,Pathways Alliance,1012,5
2157595277852262,Anthony Perruzza,Anthony Perruzza for Mayor,931,3
182645321760265,Ville de Montréal,Ville de Montréal,929,3
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,889,59
186752164845450,Ana Bailao,Ana Bailao,883,2
689157954518219,Danielle Smith,United Conservative Party,872,1
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,821,3
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,803,33
261752512263,Canadian Red Cross,Canadian Red Cross,765,13
172675656776719,PS j'ai la SP,Sophie Berriault,742,1
154462904588700,Enbridge Gas,Enbridge Gas,738,74
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,701,14
213671857639,BCGEU,BC General Employees' Union,693,4
107385241806,Plan International Canada,Plan International Canada,691,26
115835521825983,UNHCR Canada,UNHCR Canada,688,46
439345863190331,Brad Bradford,Brad Bradford Campaign,678,13
1097840090260804,National Police Federation,National Police Federation,634,103
53321777320,Coeur + AVC,Coeur + AVC,627,9
103223222015913,Nowly,nowly,577,8
376006035816016,Storyworth,These ads ran without a disclaimer,537,12
247550302115830,Elections Saskatchewan,Elections Saskatchewan,530,2
168106993245736,Canada Post,Canada Post,526,3
625254780822339,CUPE Manitoba,CUPE MB,519,6
453724058039992,viaSport British Columbia,viaSport British Columbia,498,28
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,490,3
281999881613,World Vision Canada,World Vision Canada,471,4
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,466,2
195608229977,BC NDP,BC NDP,464,4
268823146480333,Fondation INCA,INCA,448,20
9226212436,SaskPower,SaskPower,428,1
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,369,3
727139784093958,Marit Stiles,Ontario NDP,366,2
177681485609462,Radio-Canada,Radio-Canada,363,2
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,360,3
901776976544599,RBC Wealth Management,RBC Wealth Management,351,1
24235835555,Kids Help Phone,Kids Help Phone,351,13
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,344,17
31912359596,University of Saskatchewan,University of Saskatchewan,342,3
177741812241442,SCFP-Québec,le SCFP,338,80
143249880633,World Animal Protection Canada,World Animal Protection Canada,338,24
110905578614041,Drax Group Canada,Drax Group Canada,337,88
106917558391358,Alliance nouvelles voies,Pathways Alliance,310,2
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,306,64
203485052997041,Hospital Employees' Union,Hospital Employees' Union,297,6
114849617772737,Care2 Canada,Press Pause Collective,296,8
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,292,20
1711780249072322,Anthony Furey,Furey for Mayor,292,21
183641558321110,Victoria Women's Transition House,Victoria Women's Transition House,287,20
105884058088671,Keep Alberta RCMP,National Police Federation,283,25
52543970197,Environmental Defence Canada,Environmental Defence,280,6
510183342342621,Bell MTS,Lavanya Rajaian,279,3
9333642607,TELUS,TELUS,278,5
136570420789,Homebuilders Association Vancouver - HAVAN,Homebuilders Association Vancouver,260,4
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,255,19
542907772458532,Fondation Émergence,Fondation Émergence,251,5
19750184960,Greenpeace Canada,Greenpeace Canada,248,137
102051553222110,Canadian Federation of Nurses Unions,Canadian Federation of Nurses Unions,245,5
433042703535858,Prasad Panda,Prasad Panda,242,8
220906100079,Manitoba Home Builders' Association,Manitoba Home Builders' Association,236,4
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,234,1
176256900912,Saskatchewan Party,The Saskatchewan Party,226,2
317158175535179,BitLife,These ads ran without a disclaimer,226,4
2160774464156561,Rebecca Schulz,Rebecca Schulz,223,1
63358436494,Naître et grandir,Naître et grandir,215,38
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,207,74
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,204,2
216141861779286,Éric Duhaime,Parti conservateur du Québec,198,1
202220023130891,Bell Canada,Bell Canada,196,2
1590219921201770,Élections Canada,Élections Canada,193,25
129706287121817,Shannon Phillips,Shannon Phillips,191,1
108772958752433,Raman Athwal for Edmonton-Mill Woods UCP,Raman Athwal,191,4
48799305725,AIDS Vancouver,AIDS Vancouver,187,12
26394435211,Canadian Cancer Society,Canadian Cancer Society,186,6
113631518366485,Better Road Forward,Better Road Forward,186,2
7996548092,University of Victoria,University of Victoria,185,12
