Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
126289610761942,Grünliberale,Grünliberale,1869,52
100332749664541,Ja zum Klimaschutz-Gesetz,JA zum Klimaschutz,1688,38
97220294896,SP Schweiz,SP Schweiz,1188,28
108893095528257,In185-Non,IN 185,806,9
291359247729208,PS Suisse,PS Suisse,708,13
114275974912005,GE équilibre fiscal,GE équilibre fiscal,595,17
103426324579756,Ein Lohn zum Leben,Ein Lohn zum Leben,545,2
179829952053386,Vert'libéraux,Parti vert'libéral Suisse,543,26
349450293419,Schweizerische Energie-Stiftung SES,Schweizerische Energie-Stiftung SES,467,26
106321615725425,Oui à la Loi climat,Oui à la loi climat,465,34
107793295629503,Tourismus für das Klimagesetz,Tourismuskomitee «JA zum Klimagesetz»,408,41
102014399307738,Direkt,direkt,341,5
1659576160959696,Guido Fluri Stiftung,Guido Fluri Stiftung,322,24
737971436234272,StrategieDialog21,StrategieDialog21,316,9
334655940216136,Nein zum Stromfresser-Gesetz,Nein zum Stromfresser-Gesetz,285,6
84150672409,SP Stadt Zürich,SP Stadt Zürich,269,8
113106815069066,"OUI à la LEFI - Notre logement, c’est toute notre vie",CGI,266,12
122487807413337,Mehr günstige Wohnungen in Zürich,Mehr günstige Wohnungen in Zürich,258,4
100109808734387,Schweizer Wirtschaft für das Klimagesetz,Schweizer Wirtschaft für das Klimagesetzt,209,2
1012263022170223,HotellerieSuisse,HotellerieSuisse,201,13
1320679421302500,HabitatDurable,Casafair - HabitatDurable,198,17
104434902404462,SI all' imposta minima dell'OCSE,Alleanza per la riforma dell’imposta preventiva,185,5
257497631736082,Gletscher-Initiative,Verein Klimaschutz Schweiz,153,6
112878345109547,NON-in181 - NON à cette bombe fiscale,Fer Genève,150,8
175478195846132,Les Vert·e·s suisses,Grüne Schweiz,145,4
1220118614712552,Non à la loi sur le gaspillage de l'électricité,Non à la loi sur le gaspillage de l'électricité,141,4
1579272705641700,Gabriela Suter,Gabriela Suter,137,6
216444012216,EDU - UDF (Eidgenössisch-Demokratische Union),EDU - UDF (Eidgenössisch-Demokratische Union),135,11
309380022477251,Casafair,Casafair,134,14
194790813901953,Grüne Schweiz,Grüne Schweiz,124,3
51415837765,Greenpeace Switzerland,Greenpeace Switzerland,108,3
251838211585945,SP Basel-Stadt,SP Basel-Stadt,103,9
103915262545181,KMU geprüft,KMU geprüft,≤100,1
255506388731408,Biodiversitätsinitiative / Initiative biodiversité,Biodiversitätsinitiative / Initiative biodiversité,≤100,18
1524859774444235,Koalition für Konzernverantwortung,Koalition für Konzernverantwortung,≤100,6
221555984562317,SVP Kanton Schwyz,SVP Kanton Schwyz,≤100,4
131066326987,SP Kanton Zürich,SP Kanton Zürich,≤100,7
48980326364,Public Eye,Public Eye,≤100,9
108204507991414,Zukunft sichern,Allianz für ein JA zur OECD-Mindeststeuer,≤100,4
260591187302640,Parti socialiste genevois,Parti socialiste genevois,≤100,5
100844786282093,SÌ alla Legge clima,Sì alla legge clima,≤100,12
101715872923024,Mindestlohn NEIN,Überparteiliches Komitee NEIN zum Mindestlohn,≤100,68
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,≤100,8
535897123124799,Jeunes Libéraux-Radicaux Suisse,Jeunes Libéraux-Radicaux Suisses,≤100,9
100257256973322,Stark+vernetzt,stark + vernetzt,≤100,2
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100,7
179845512038427,swisscleantech,swisscleantech,≤100,8
202907189862969,Verdi Liberali,Parti vert'libéral Suisse,≤100,8
921336971288655,Nagra,Nagra,≤100,3
1526697364280066,Partito Socialista Ticino,Partito Socialista Ticino,≤100,2
103550668590403,Mieux vivre sa vie,Mieux Vivre Sa Vie,≤100,15
592045444309191,DIRECT NEWS by Michel Robadin,DIRECT NEWS by Michel Robadin,≤100,1
106434042447582,oui-acacias.ch,Comité unitaire en faveur du PLQ Acacias 1,≤100,14
348181055257294,suisse.ing - Top of Engineering,suisse.ing,≤100,2
108471975894983,Chambre vaudoise du commerce et de l'industrie (CVCI),Chambre Vaudoise du Commerce et de l'Industrie,≤100,1
1131283210260777,Future 3,Fondation Future 3.0,≤100,6
115646168191821,Gebührenwahnsinn-Nein,Komitee gegen den Gebührenwahnsinn,≤100,2
1509464445976953,IHK Thurgau,IHK Thurgau,≤100,14
97721121385,Public Eye,Public Eye,≤100,8
169510248558,Die Mitte - Le Centre,Die Mitte,≤100,6
513407995428696,actif-trafiC,actif-trafiC,≤100,1
510352742440847,Coalition pour des multinationales responsables,Coalition pour des multinationales responsables,≤100,6
18087904183,PLR,PLR,≤100,1
15733998334,FDP,FDP,≤100,1
1003078936442534,Zuger Wirtschaftskammer,Zuger Wirtschaftskammer,≤100,16
91248575349,SVP Thurgau,SVP Thurgau,≤100,1
147201418675114,Swissmem,Swissmem,≤100,19
121607420925633,Catherine Meyer in den Nationalrat,Wahlkommitee Catherine Meyer,≤100,1
103074632758864,Natacha Albrecht au Conseil National,Natacha Albrecht au Conseil National,≤100,2
212297922293183,UDC Suisse,UDC Suisse,≤100,2
162373287239957,SVP Schweiz,SVP Schweiz,≤100,2
116890591678651,Vert'libéraux - Genève,Parti vert'libéral genevois,≤100,1
104803175931011,Vjollca Gashi,Vjollca Vivi Gashi,≤100,2
178775348914227,FDP.Die Liberalen Kanton Schwyz,FDP Kanton Schwyz,≤100,1
36735923253,umverkehR,umverkehR,≤100,3
8142847754,Jungfreisinnige Schweiz,Jungfreisinnige Schweiz,≤100,11
259871484198551,Thomas Matter,Thomas Matter,≤100,1
386551678736949,Philippe Loertscher,Philippe Loertscher,≤100,2
105117748995381,Next Generation Riva,Next Generation Riva,≤100,9
784812424962943,Tele Z,TELE Z,≤100,1
112511615157200,Plateforme pour la justice fiscale,Plateforme pour la justice fiscale,≤100,1
1991942507517845,Römisch-Katholische Kirche im Aargau,Römisch-Katholische Landeskirche des Kantons Aargau,≤100,5
216444012216,EDU - UDF (Eidgenössisch-Demokratische Union),Eidgenössisch-Demokratische Union Schweiz,≤100,7
109997062087311,Des logements pour Montreux,Des logements pour Montreux,≤100,4
107552952619935,WWF Schweiz,WWF Schweiz,≤100,1
298017197452495,Stadt Uster,Stadt Uster,≤100,1
203742079691384,Les Libres Riviera,Les Libres Riviera,≤100,2
375071409495559,Future 3 I de,Fondation Future 3.0,≤100,4
120189004335157,Marco Hottinger - Ihr bewährter Richter für den Bezirk Bülach,Marco Hottinger,≤100,2
314909850912,SP Graubünden - PS Grischun - PS Grigioni,SP Graubünden,≤100,4
100341315500438,Kirchensteuern sei Dank - St.Gallen,Katholischer Kofessionsteil des Kantons St.Gallen,≤100,2
110481348648633,Ludivine-Luy-Lovey au Conseil National 2023,Ludivine Luy Lovey,≤100,1
238982909481105,Les Vert·e·s Genevois·es,Les Vert-e-s genevois-es,≤100,7
811451112243983,Grünliberale Basel-Stadt,Grünliberale Basel-Stadt,≤100,4
218538701651843,Union suisse des arts et métiers usam,Schweizerischer Gewerbeverband sgv,≤100,4
120307884715130,Les Vert•e•s Valais - Grüne Wallis,Les Vert•e•s Valais - Grüne Wallis,≤100,1
354391925271384,Raphael Zimmerli - Die Mitte,These ads ran without a disclaimer,≤100,2
416870065122171,Jungfreisinnige Winterthur,Jungfreisinnige Winterthur,≤100,2
200905173303222,"SCI Switzerland (Schweiz, Suisse, Svizzera)","SCI Switzerland (Schweiz, Suisse, Svizzera)",≤100,4
132497703498525,Pro Velo Schweiz,Pro Velo Schweiz,≤100,10
140334276690,Grüne Luzern,GRÜNE Luzern,≤100,3
