Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
102414379189801,Phạm Văn Thanh - Đặc Trị Tiểu Đường,These ads ran without a disclaimer,803770,6
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,396442,3
103708408975727,Tony Buổi Sáng,These ads ran without a disclaimer,243398,3
654396084640049,IMM GROUP,IMM Group,224235,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,221261,2
919479674872321,Báo Nghệ An,Báo Nghệ An,185492,2
101284848502536,Học Viện Queen Nail - Bình Dương,These ads ran without a disclaimer,155334,2
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,118125,3
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,98892,4
1507429892822619,BOM Money,BOM Money,76095,1
102072649355268,Nguyễn Lê,These ads ran without a disclaimer,49360,1
107129734670954,Ước Mơ Việt Tân,These ads ran without a disclaimer,48821,1
100110725013150,Yes Study Tư Vấn Du Học Canada,These ads ran without a disclaimer,33467,1
116903714666398,CỘNG ĐỒNG YÊU CHỨNG,These ads ran without a disclaimer,32674,1
114285391609050,Văn phòng luật sư huyện Hóc Môn và Quận 12,These ads ran without a disclaimer,29046,1
106877281352810,Tài Liệu Thi Viên Chức Giáo Dục Đà Nẵng Quảng Nam,Tài Liệu Thi Viên Chức Giáo Dục Đà Nẵng Quảng Nam,26008,1
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,25830,1
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,25351,1
102972191878399,191 Barber House,These ads ran without a disclaimer,7617,1
110207030499510,𝙉𝙝𝙖𝙘 𝙣𝙖𝙮 𝙘𝙝𝙞𝙡𝙡 𝙥𝙝𝙚𝙩,These ads ran without a disclaimer,7603,1
106256777922958,SEA Today News,These ads ran without a disclaimer,809,1
493521970720604,Civil Aviation Authority of Singapore,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100,1
114015851651599,Mỹ Phẩm Đông Anh Trang Chính Chủ,These ads ran without a disclaimer,≤100,1
59272578195,BusinessBecause,These ads ran without a disclaimer,≤100,1
514022658616924,Trump Tower New York,These ads ran without a disclaimer,≤100,1
103347622684104,Magic1674-02,These ads ran without a disclaimer,≤100,1
104368422598347,Card VPN,These ads ran without a disclaimer,≤100,1
106621972397391,Mỹ Phẩm Đông Anh Trang Chính Chủ,These ads ran without a disclaimer,≤100,1
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
