Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,6951,23
174740409237665,TSE Guatemala,TSE Guatemala,1399,10
108683092124094,Ruta 23,Ruta 23,360,13
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,237,2
195909230476243,CONADI GUATEMALA,CONADI GUATEMALA,156,1
115463025737962,Salvador Paiz,These ads ran without a disclaimer,149,1
754661271544464,El Sol de Mixco,El Sol de Mixco,107,2
107083134980749,Red Rompe el Miedo Guatemala,Red Rompe el Miedo Guatemala,≤100,8
584473248866593,La Mirada de los Pueblos,These ads ran without a disclaimer,≤100,1
167924689961661,Unidad Nacional de la Esperanza,These ads ran without a disclaimer,≤100,1
902303623294539,A/C TUCH,These ads ran without a disclaimer,≤100,1
119057720784594,El Búho,El Búho,≤100,1
105946259158286,Arias Consultores Guatemala,Arias Consultores,≤100,1
100100789446772,Mayoreo Ferretero,These ads ran without a disclaimer,≤100,1
114227945284581,El Heraldo Guatemala,El Heraldo Guatemala,≤100,3
106950715510480,Luciana Ponce,These ads ran without a disclaimer,≤100,1
103736139244309,Coach Mercedez Lerne,These ads ran without a disclaimer,≤100,3
105902672565367,The Daily Newsline,These ads ran without a disclaimer,≤100,1
104762075732099,Fany Pineda,These ads ran without a disclaimer,≤100,1
113224571601559,Lectura obligada,These ads ran without a disclaimer,≤100,1
106170864917317,Aprende y emprende con tus manos,These ads ran without a disclaimer,≤100,1
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,≤100,1
109900558291787,Badger Business,These ads ran without a disclaimer,≤100,1
123465590650551,Allied Health Group USA,These ads ran without a disclaimer,≤100,1
666637947094300,Diario La Nación,Diario La Nación,≤100,3
106375945766381,Los amo a todos.KK,These ads ran without a disclaimer,≤100,1
109226351931340,Jimena Gonzalez,These ads ran without a disclaimer,≤100,2
103064252668045,Ingees01,These ads ran without a disclaimer,≤100,1
