Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,117777,35
1545555582174942,TResearch,TResearch,44839,120
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,17441,16
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,15637,29
56713285274,Greenpeace México,Greenpeace México,14916,10
54779960819,United Nations,United Nations with Facebook Ad Credits,14640,9
449095701815347,Salvador Zamora,Salvador Zamora,11620,4
100557755099985,Convocatorias 2023,Convocatorias 2023,10974,33
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,10918,2
451310051622713,Alejandra Del Moral Vela,Alejandra Del Moral Vela,10713,16
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,9281,15
106865972279596,Por amor a México,Por Amor A Mexico,9156,10
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,8863,5
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,7659,10
102950168111617,Día al Día Nuevo León,Día al Día Nuevo León,7213,8
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,7118,2
109634395756375,Save the Children México,Save the Children México,7100,12
837607596288104,Eliseo Fernández Montufar,Community Manager,6839,3
105533795460071,Norte Monrealista,Norte Monrealista,6640,2
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,6010,7
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,6004,12
104680124489636,Demoscopia Digital,Demoscopia Digital,5924,65
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,5627,46
101404116150740,La Verdad Maya,La Verdad Maya,5456,6
1872765882942974,Imelda Sanmiguel,Imelda Sanmiguel,5443,20
126979027991075,Morena Colima Sí,Morena Colima Si,5348,4
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,5272,20
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,5149,12
114085441581783,El Anti Chapulines,Omar Aguirre Meneses,4845,4
317044798793227,Tribunal Estatal Electoral de Guanajuato,Tribunal Estatal Electoral de Guanajuato,4726,3
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,4312,15
245685942538080,VOTA Querétaro,VOTA Querétaro,3746,16
109488981975636,Chicharrón norteño,Omar Aguirre Meneses,3681,1
285058928236909,Mauricio Vila,Mauricio Vila,3465,23
1700479090276216,Poligrama,Poligrama Consultora Política,3387,1
443811065683911,Toño Martín del Campo,toño martin,3325,9
148709191834718,Alcaldes de México,Alcaldes de México,3296,4
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,3276,4
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,3273,4
100934207930403,Conversaciones,conversacionesmx.com,3111,5
254852601222832,CEMEX México,CEMEX México,3079,39
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,3042,14
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,3011,45
48966795116,Amnistía Internacional México,Amnistía Internacional México,2989,5
999607180187554,La Neta Ciudadana MX,La Neta Ciudadana,2967,3
112806673771498,Andrea Chávez,Andrea Chavez Treviño,2888,8
203709812204,José Ramón Gómez Leal JR,Jose Ramon Gomez Leal,2861,7
2254153318173594,Informa Campeche,Informa campeche,2729,1
660181064597929,Sr. Político,srpolitico.com,2604,5
253666405311315,Iván Elier Presenta,Iván Elier Presenta,2563,1
109752078573994,Transformando México,Transformando a México,2545,1
120544204635995,Gobierno de Baja California,Gobierno de Baja California,2521,4
577652426246662,Democracia en Positivo,Democracia en Positivo,2485,1
192680674189566,El Respetable,Bruno Agustin López Arguelles,2414,10
108471668438894,Revolucion San Luis,DEGI,2366,48
110552178493339,TcoNoticias,TCO Noticias,2287,28
108323052052660,Noticias Nacionales,Noticias Nacionales,2282,1
117194212331544,Edoméx Te Informa,Edomex Te Informa,2185,5
100646922772771,Nguyenthang 7,These ads ran without a disclaimer,2145,3
186902431388373,Homero Niño de Rivera,Homero Niño de Rivera,1995,4
