Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,1676,3
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,1566,4
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1449,10
1662907067255622,איגוד הגז הטבעי,Unik,1292,7
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,1290,6
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,1120,16
104743111658191,Ron Ben Shushan,רון בן שושן,981,3
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,953,2
767262423350854,פורום הדיור הציבורי,Danny Gigi,947,6
204780362875106,מקור ראשון,מקור ראשון,923,169
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,879,2
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,735,29
1073548259341247,לובי 99,לובי 99,618,4
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,614,12
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,576,5
124894077550811,ישראל חופשית,ישראל חופשית,532,11
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",508,14
558702227875758,רוני רימון,רוני רימון,494,1
1160881603976024,מס אמת לרכב עבודה,מס אמת לרכב עבודה,494,1
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,437,4
604890186681585,מור ויצמן,Mor Weitzman,428,1
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,425,12
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,418,40
252249218636564,אג'יק أجيك Ajeec Nisped,אג'יק أجيك Ajeec Nisped,413,3
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,405,8
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",395,18
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,376,3
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,359,9
198917210119704,שלום עכשיו,שלום עכשיו,347,4
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,345,25
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,344,15
100301088671913,Tal Hershkovitz,Tal Hershkovitz,329,1
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,311,3
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,309,3
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,307,3
108787681841168,רישיון נשק בקליק,Michael Michel Levi,298,2
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,297,3
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,292,7
101600712771452,ענבל חרמוני,ענבל חרמוני,290,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,287,6
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,277,2
500238833397356,ציפי ברנד,ציפי ברנד,272,1
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,259,5
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,258,2
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,243,2
