Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,368231,16
108136530968730,おねがい社長！,These ads ran without a disclaimer,168857,8
1904070096535109,スマート選挙,株式会社センキョ,76628,20
684161888345926,西日本新聞me,西日本新聞me,31996,30
475681929154100,国連UNHCR協会,国連UNHCR協会,21747,17
199131110653970,Ginco,株式会社Ginco,18581,2
100264156173661,売れるTwitter導入セミナー,These ads ran without a disclaimer,15827,1
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,14716,7
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,13240,2
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,13214,13
208661552479830,日本財団,Shigeru Fujita,10723,9
106191657977565,株式会社Logical Forex,These ads ran without a disclaimer,9861,25
270016556361177,中谷一馬 - Kazuma Nakatani,中谷一馬 - Kazuma Nakatani,7700,1
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,6589,2
102468941548369,宮城県民共済,宮城県民共済,5661,3
101137629160129,厚生労働省広島労働局,株式会社東京リーガルマインド　広島本校,4846,1
101111389520051,極セレクト,These ads ran without a disclaimer,3909,1
1850490095242229,武田塾 クルイトグループ,These ads ran without a disclaimer,3819,6
449869298780989,高陽建設/sorai,These ads ran without a disclaimer,3394,1
199131110653970,Ginco,These ads ran without a disclaimer,2771,1
106515865776316,酒井ゆきこサポートチーム,健太 佐々木,2527,2
104533215755145,ZOE_Japan,ZOE Japan,2425,3
112731711784500,学校法人白百合学園　足利デザイン・ビューティ専門学校,These ads ran without a disclaimer,2330,1
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,2322,1
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,2203,1
165259862275036,株式会社ライフパートナーズ,These ads ran without a disclaimer,1871,1
113116078281951,ソルセル,These ads ran without a disclaimer,1384,1
107668295076250,gardensgarden_munakata,These ads ran without a disclaimer,1150,1
103251881491869,yukako0820,These ads ran without a disclaimer,1105,1
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,1069,1
173526076413287,横浜市会議員　山下正人事務所,山下　正人,986,1
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,767,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,702,1
426981831471929,仙台市議会議員　田村勝,田村勝,604,1
115247946520017,電波オークションを実現する会,Mitsumasa Kato,597,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,559,1
105622491427044,sone.keiko.yume,These ads ran without a disclaimer,546,1
101222382678439,ハセガワ ゴイチ,These ads ran without a disclaimer,527,1
296703483713248,【久喜市議会議員】新井けん応援ページ,Ken Arai,499,1
10084673031,Cisco,These ads ran without a disclaimer,419,1
544991069308243,日本投資機構株式会社,These ads ran without a disclaimer,369,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,323,1
19891061755,Dropbox,These ads ran without a disclaimer,295,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,223,1
230828447105218,武将ジャパン,These ads ran without a disclaimer,217,1
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,208,1
256504371891671,the-issues.jp,株式会社issues,170,1
110261284829917,Shopnova,These ads ran without a disclaimer,157,4
1374723796115345,Glashütte Original,These ads ran without a disclaimer,149,1
155737311891020,仙台弁護士会　広報,仙台弁護士会,135,1
100391365711905,Kochi Innovation Base,These ads ran without a disclaimer,≤100,1
536262416434799,NewsPicks（ニューズピックス）,These ads ran without a disclaimer,≤100,1
195527633503,Famille Perrin,These ads ran without a disclaimer,≤100,1
101181356235209,Eyopkr,These ads ran without a disclaimer,≤100,1
106840181125749,Salt water by j,These ads ran without a disclaimer,≤100,1
106803349082587,あんず　お肉の工場直売所武蔵小杉店,These ads ran without a disclaimer,≤100,1
106604448597548,メチャカリ,These ads ran without a disclaimer,≤100,1
113480504938094,Fun facts,These ads ran without a disclaimer,≤100,1
102845552446021,Đầu Tư Tăng Lợi Nhuận Cùng Chuyên Gia,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
107990898754094,Moomoo Japan,These ads ran without a disclaimer,≤100,1
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
488095851258979,Prophet Dr B.S Chiza,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
109569663928564,Stay with Prabowo,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
105587115586186,The Real Point,These ads ran without a disclaimer,≤100,1
100710325930950,der_stefan_aus_wien,These ads ran without a disclaimer,≤100,1
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,≤100,5
