Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
100332749664541,Ja zum Klimaschutz-Gesetz,JA zum Klimaschutz,1261,49
191859734164694,Pro Infirmis,Pro Infirmis,1200,12
169510248558,Die Mitte - Le Centre,Die Mitte,803,17
103915262545181,KMU geprüft,KMU geprüft,651,15
349450293419,Schweizerische Energie-Stiftung SES,Schweizerische Energie-Stiftung SES,476,15
15733998334,FDP,FDP,260,12
1659576160959696,Guido Fluri Stiftung,Guido Fluri Stiftung,226,24
255506388731408,Biodiversitätsinitiative / Initiative biodiversité,Biodiversitätsinitiative / Initiative biodiversité,223,15
108204507991414,Zukunft sichern,Allianz für ein JA zur OECD-Mindeststeuer,208,7
18087904183,PLR,PLR,188,12
97220294896,SP Schweiz,SP Schweiz,171,1
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,170,4
102014399307738,Direkt,direkt,158,4
48980326364,Public Eye,Public Eye,140,8
114275974912005,GE équilibre fiscal,GE équilibre fiscal,138,8
257497631736082,Gletscher-Initiative,Verein Klimaschutz Schweiz,137,4
291359247729208,PS Suisse,PS Suisse,113,1
921336971288655,Nagra,Nagra,≤100,5
103550668590403,Mieux vivre sa vie,Mieux Vivre Sa Vie,≤100,17
97721121385,Public Eye,Public Eye,≤100,8
898028146978844,SUPSI Landquart Physiotherapie,These ads ran without a disclaimer,≤100,1
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100,7
535897123124799,Jeunes Libéraux-Radicaux Suisse,Jeunes Libéraux-Radicaux Suisses,≤100,13
220197041662012,Kleinbauern-Vereinigung / Petits paysans,Kleinbauern-Vereinigung VKMB,≤100,6
809010089207949,Aperta e sovrana,aperta e sovrana,≤100,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,≤100,2
124266620968132,FDP.Die Liberalen Kanton Thurgau,FDP Thurgau,≤100,4
1579272705641700,Gabriela Suter,Gabriela Suter,≤100,5
112878345109547,NON-in181 - NON à cette bombe fiscale,Fer Genève,≤100,3
104803175931011,Vjollca Gashi,Vjollca Vivi Gashi,≤100,1
112233721686095,Ylfete Fanaj in den Regierungsrat,Ylfete Fanaj in den Regierungsrat,≤100,3
1483343695307824,Campax,Campax,≤100,1
175478195846132,Les Vert·e·s suisses,Grüne Schweiz,≤100,1
8142847754,Jungfreisinnige Schweiz,Jungfreisinnige Schweiz,≤100,12
145845125487053,"Jürg Grossen, Präsident Grünliberale",Jürg Grossen,≤100,2
131066326987,SP Kanton Zürich,SP Kanton Zürich,≤100,5
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,≤100,2
1991942507517845,Römisch-Katholische Kirche im Aargau,Römisch-Katholische Landeskirche des Kantons Aargau,≤100,5
106964611977537,Switlo,Switlo,≤100,1
100341315500438,Kirchensteuern sei Dank - St.Gallen,Katholischer Kofessionsteil des Kantons St.Gallen,≤100,2
125466200895962,Valentin Landmann,Sven Kunz,≤100,1
105457179189438,Karin Jung-Riedweg,Karin Jung-Riedweg,≤100,5
218538701651843,Union suisse des arts et métiers usam,Schweizerischer Gewerbeverband sgv,≤100,4
132497703498525,Pro Velo Schweiz,Pro Velo Schweiz,≤100,10
135939773133793,Grüne Winterthur,Grüne Winterthur,≤100,3
265786100439644,Grüne Freie Liste Stadt Bern,Grüne Freie Liste Stadt Bern,≤100,2
490059521190894,Cercle démocratique,Barry Lopez,≤100,1
1419223321733027,Parti Socialiste Vaudois,PS vaudois,≤100,1
103269145789541,Stop au blackout,Initiative populaire « De l’électricité pour tous en tout temps (Stop au blackout) »,≤100,3
2011626645562796,Andri Silberschmidt,Komitee Andri Silberschmidt,≤100,1
135816069903817,Dirk Kreuter,These ads ran without a disclaimer,≤100,5
102718129475079,Ambil Sandy,Sandy Iwan Ambil,≤100,3
143714586302267,Urs Bänziger FDP,Urs Baenziger,≤100,1
113106815069066,,CGI,≤100,3
121446461263308,SP Kanton Schwyz,SP Kanton Schwyz,≤100,1
109605484115257,Delphine Klopfenstein Broggini,Delphine Klopfenstein Broggini,≤100,1
789371434477510,GRÜNE Basel-Stadt,Grüne Basel-Stadt,≤100,1
580012422156679,Grüne Stadt Dübendorf,Grüne Stadt Dübendorf,≤100,1
106080328954492,SP Gelterkinden und Umgebung,SP Gelterkinden und Umgebung,≤100,1
267272696776611,"Maja Riniker, Nationalrätin",Maja Riniker,≤100,1
245489546137580,Christoph Riner - bodenständige Politik,Christoph Riner - bodenständige Politik,≤100,1
167983071434,SP Kriens,SP Kriens,≤100,1
110336161874621,Urban Husi in den Kantonsrat ZH,Urban Pius Matthäus Husi Fiechter,≤100,1
467503303605894,PLR Castel San Pietro,PLR Castel San Pietro,≤100,1
106459178771498,Antonia Martina Durisch,Antonia Martina Durisch,≤100,1
2261709760740382,wirtschaftskomitee.ch,Wirtschaftskomitee.ch,≤100,1
491603277588348,VTA Group,These ads ran without a disclaimer,≤100,1
2075832665775532,FDP Hochdorf,FDP.Die Liberalen Hochdorf,≤100,1
102733401616452,Tanja Miljanović in den Nationalrat,Tanja Miljanović,≤100,1
