Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
111378401865271,Jawad Sohrab Malik,Armghan Virk,13213,26
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,11430,7
435092019877794,Hazara Quami Mahaz Pakistan - HQM,Hazara Quami Mahaz Pakistan - HQM,5085,9
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,5079,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,4206,3
182192512111720,Sardar Mohsin Abbasi,Sardar Mohsin Abbasi,4168,11
110647840532680,Merge Mayor,These ads ran without a disclaimer,4074,1
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,3102,2
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,2614,2
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,2537,5
104587432254492,Asad Mehmood Khan,Asad Mehmood Khan,2505,1
543755195637715,Mian Aslam,Mian Aslam,2024,2
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,1712,2
110989421664876,Abdul Razzaq Khan Official,Abdul Razzaq Khan Official,1557,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,1227,3
115714223158581,Jurnal Koh Wang Xin,These ads ran without a disclaimer,1072,1
105690462092880,MM News Videos,MM Digital PVT LTD,1028,1
97429917898,ProPakistani,ProPakistani,1000,1
133648753466105,Group Development Pakistan,Group Development Pakistan,976,3
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,939,2
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",876,1
108198572066011,Christopherr,These ads ran without a disclaimer,804,3
102690905990373,Mian Zeeshan Rafique PMLN,Zeeshan Rafique,691,1
105467255798071,medicamentum.ngo,These ads ran without a disclaimer,527,1
109812220412504,Musa Habib Raja,Musa Habib Raja,498,1
120437430938970,Syed Mohammad Kirmani,John Kirmani,481,1
107801948674316,BBU News WORLD,BBU NEWS WORLD,451,2
101877302390421,capturedbyasim,These ads ran without a disclaimer,451,1
110522645159021,Christopherr,These ads ran without a disclaimer,407,1
204305176293161,Alamgir Khan,Alamgir Khan,386,1
187258925420723,Leading Lawyers,Leading Lawyers,366,1
104699294839888,Pakistan Tribune,Pakistan Tribune,360,3
109167868701128,Hamara Shakrial,Designkaar,349,1
327514780955583,Dr Umair Haroon,Dr Umair Haroon,348,1
2107858016193986,Voice of Sindh,Voice of Sindh,346,2
103238092691017,Muhammad Rafiq,Muhammad Rafiq,344,1
101371932720459,Malik Mohtisham Raza KhoKhar- مرد بحران,Ahsan mujtaba,320,1
272516046569090,Salman Arif,Salman Arif,316,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,308,2
273161129539624,Khalid Javed Warraich,Khalid Javed Warraich,304,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,294,1
100435805831644,Tanveer Ahmad Virk PP141,Jahanzaib Naveed,273,1
108111418849151,Rana Imran,Rana Imran,208,1
1723513924558492,Mian Farhad Ali,Mian Farhad Ali,206,1
482423005156668,VoiceOfHazara.com,Voice Of Hazara,186,1
107703155980813,EarlyRise,These ads ran without a disclaimer,155,3
102532432516110,Rana Hamid Nawaz,Rana Hamid Nawaz,102,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,≤100,1
101487512822495,Sikandar Jaffri,These ads ran without a disclaimer,≤100,1
472729106452989,iTecknologi,These ads ran without a disclaimer,≤100,1
110151101738756,Fact check,These ads ran without a disclaimer,≤100,1
102718215543023,Pakistan Republic,Pakistan Republic,≤100,1
238673220124043,Dr. Waqas Nawaz,These ads ran without a disclaimer,≤100,1
978534009204554,Leading News,These ads ran without a disclaimer,≤100,1
311375192273111,Ch Mahboob Alam Sandhu,These ads ran without a disclaimer,≤100,1
374396989305788,Premier Energy,These ads ran without a disclaimer,≤100,1
196186547486631,Mahr Mohsin Raza,These ads ran without a disclaimer,≤100,1
40755480179,Students For Liberty,These ads ran without a disclaimer,≤100,4
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
217065798665069,Bob's Hideout,These ads ran without a disclaimer,≤100,1
105735065616245,SOFAR,These ads ran without a disclaimer,≤100,1
159655254060987,zChocolat.com,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
347614259651377,Carter Five,These ads ran without a disclaimer,≤100,1
299704060194977,CRI Ελληνική Υπηρεσία,These ads ran without a disclaimer,≤100,1
724693277719823,Drivepedia,These ads ran without a disclaimer,≤100,1
101578105893812,Yoy Stories,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
500243826689996,Wisdom of Solomon's Proverbs,These ads ran without a disclaimer,≤100,2
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100,2
