Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1620,19
591727857554934,פוליטיקלי קוראת,פוליטיקלי קוראת,1604,12
107217383988190,מגזין אפוק,Epoch Magazine,1473,21
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,1178,4
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,1173,6
204780362875106,מקור ראשון,מקור ראשון,891,73
107698738576280,Sowtna,Unik,840,3
104743111658191,Ron Ben Shushan,רון בן שושן,811,2
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",516,49
604890186681585,מור ויצמן,Mor Weitzman,449,1
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,421,3
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,419,24
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,407,2
100255059520803,שאמה 38,רמת גנים בעד רמת גן,369,2
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,361,3
468634849844348,עיריית אור יהודה,עיריית אור יהודה,351,6
174138752627879,עצומה,עצומה,349,3
100301088671913,Tal Hershkovitz,Tal Hershkovitz,339,1
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,337,9
161096657252221,שוברים שתיקה,שוברים שתיקה,337,2
114869678131807,משמר החינוך הממלכתי,משמר החינוך,332,4
422665717788216,חיים כץ - Haim Katz,חיים כץ - Haim Katz,300,2
109011605383065,Baysberg Team,Almog Baissberg,297,1
198917210119704,שלום עכשיו,שלום עכשיו,294,3
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,275,1
256546887847232,עיריית רמת גן,עיריית רמת גן,271,2
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,260,4
172654247853282,Shenhav musanbar,Shenhav Musanbar,260,4
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,253,3
500238833397356,ציפי ברנד,ציפי ברנד,218,4
1269471203159557,JISS - Jerusalem Institute for Strategy and Security,JISS - Jerusalem Institute for Strategy and Security,218,1
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,213,3
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,209,4
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,207,2
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,206,12
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,198,1
1395918227341473,עיריית חדרה,עיריית חדרה,193,1
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,192,6
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,192,2
1824323844461002,יקיר שינדלר,יקיר שינדלר,188,1
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,186,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,186,4
103624452596775,קידר פינגולד - Keidar Feingold,יוניק מדיה,185,3
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,183,1
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,180,2
137449656335533,Amnesty International Israel,Amnesty International Israel,177,6
107267941774176,רמת-גן שואלת,רמת גנים בעד רמת גן,177,1
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,175,4
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,175,3
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,168,2
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,168,1
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,162,2
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,158,2
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",156,6
347519992380551,"אביעד סיני - עו""ד, חבר מועצת פ""ח כרכור וממובילי איגוד חברי מועצות",אביעד סיני,152,3
108815978739436,רמי יוסף - יחד ננצח,Neria Yosef,145,4
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,142,2
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,142,4
103183301914371,כוח של אמא,Nataly Milner,140,1
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",140,3
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",132,4
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,129,1
318002028565721,עומר בללי - משרד לעריכת דין פלילי וצווארון לבן,Ilan Yehezkel,127,2
2087629251480875,רונן מרלי - Ronen Marelly,רונן מרלי - Ronen Marelly,127,1
591336644556900,יגאל וינברגר - Igal Winbereger,יגאל וינברגר - Igal Winbereger,122,3
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,121,26
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,119,1
189543984502825,משה קונינסקי,משה קונינסקי,114,2
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,112,3
994811120638154,כרם נבות كرم نابوت,כרם נבות كرم نابوت,112,4
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",112,3
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,108,1
