Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,478,12
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,113,2
109652028193268,Revizije info,Revizije info,≤100,15
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100,8
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,9
111544041335161,Antikorupcija info,Antikorupcija info,≤100,12
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,2
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,10
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,13
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,4
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,2
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
197596636939679,tacno.net,Tacno.net,≤100,1
1473660889517303,Irfan Čengić,Irfan Cengic,≤100,1
151296002169571,Jelena Trivic,Jelena Trivic,≤100,2
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100,3
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100,1
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,1
320365108091315,Društvo ujedinjenih građanskih akcija,Društvo ujedinjenih građanskih akcija,≤100,2
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100,2
847305072075506,Град Бања Лука,Град Бања Лука,≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100,1
104138845736466,Nenad Lalović - Ненад Лаловић,Nenad Lalović,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbic,≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,2
154923374536050,LKAB,These ads ran without a disclaimer,≤100,2
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
109839045383139,За правду и ред - Небојша Вукановић - Лакташи,Dejan Kojić,≤100,1
162926690478548,Oslobodjenje,Oslobodjenje,≤100,1
2430163100537312,Spin Info,Spin Media,≤100,1
103825908181117,Haris Hodžić,Haris Hodžić,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100,1
123546032572,Eppendorf Group,These ads ran without a disclaimer,≤100,1
130369030334301,KidsRights,These ads ran without a disclaimer,≤100,1
907478086066710,The Stephen 3 •Influencers•,These ads ran without a disclaimer,≤100,1
126376977448682,GEP Worldwide,These ads ran without a disclaimer,≤100,1
114247604036354,Инфограф,These ads ran without a disclaimer,≤100,1
506759763041477,Čapljina u srcu,Pero Previšić,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
164432246934163,Chopard,These ads ran without a disclaimer,≤100,2
103175548153206,China Huaneng in Cambodia,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100,2
34151833757,The European Journalism Observatory | EJO,These ads ran without a disclaimer,≤100,1
615058398626084,Ludo Aequitas,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
252860108986233,Epiq Life,These ads ran without a disclaimer,≤100,1
129012103887386,The Online Library of Liberty,These ads ran without a disclaimer,≤100,1
