Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
116269191760882,DSB,DSB,10968,3
399210657232918,PlanBørnefonden,PlanBørnefonden,5725,45
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5711,15
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,5244,2
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,4860,5
55365680705,Greenpeace Danmark,Greenpeace Danmark,3858,33
65929129383,Røde Kors,Røde Kors,3803,41
26458152911,SOS Børnebyerne,SOS Børnebyerne,3199,24
72672361910,Børns Vilkår,Børns Vilkår,3027,11
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2964,4
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2777,81
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,2764,1
12860228293,Politiken,Politiken,2629,35
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,2447,20
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2229,16
132344416862423,FOA,FOA,2034,5
12787473132,Berlingske,Berlingske,2030,31
110321008383861,Red Barnets landsindsamling,Red Barnet,1820,134
121570596369,CARE Danmark,CARE i Danmark,1740,6
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),1647,3
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1488,36
304554445813,Videncentret Bolius,Videncentret Bolius,1262,14
20303574131,Nationalmuseet,Nationalmuseet,1181,16
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1152,1
867877683280051,Weekendavisen,Weekendavisen,1115,20
183887801641951,Verdens Skove,Verdens Skove,1091,2
1653030171620285,Wefood,Folkekirkens Nødhjælp,1072,5
102154048301476,Lederstof.dk,Lederne,1066,26
133707013355759,Danner,Danner,1054,1
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1049,13
645454495955240,Madmødet,Madmødet,1028,40
126543540781090,Ældre Sagen,Ældre Sagen,1019,10
1033120613483808,AURA,AURA,999,3
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,851,6
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,797,8
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,777,10
154415494575789,IDA,IDA,763,5
111095867334448,Rent Hav,Rent Øresund,755,2
250994288337708,Sex og Samfund,Sex og Samfund,702,6
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,695,4
207401585966233,Inger Støjberg,Inger Støjberg,678,3
304554445813,Videncentret Bolius,Bolius,678,3
748887235210811,Obton Forvaltning A/S,Obton A/S,627,7
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,603,2
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,526,5
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,506,17
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,489,2
110560691837684,SolCompagniet,SolCompagniet,477,9
246977185497434,Plastic Change,Plastic Change,474,16
287306323369,Børnecancerfonden,Børnecancerfonden,474,2
356520931077196,Europabevægelsen,Europabevægelsen,425,8
130388840342741,Danske Bank,Danske Bank,414,6
421631444601562,Christina Krzyrosiak Hansen,Christina Krzyrosiak Hansen,400,1
529124290474705,Nikolaj Villumsen,Enhedslisten,394,1
369336273158091,Land of Hope,Land of Hope,341,14
182121298931589,Odense Kommune,Odense Kommune,329,2
1704424023182897,Politiken Historie,Politiken Historie,326,11
145392175531068,JydskeVestkysten,JydskeVestkysten,304,2
178362315106,European Parliament,European Parliament,289,11
105511328705392,HØRT,Børns Vilkår,289,2
52824116986,Testrup Højskole,Testrup Højskole,261,1
125934997444897,SuperBrugsen,Coop,250,1
246097715413231,Alkohol & Samfund,Alkohol & Samfund,243,10
257480614286065,Den Sorte Diamant - Det Kgl. Bibliotek,Det Kgl. Bibliotek,243,2
799753056713196,Lars Sandahl Sørensen,Dansk Industri - DI,214,1
