Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
176114889652,Kancelaria Premiera,Kancelaria Premiera,22091,20
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,11683,9
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,9487,53
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,4028,12
106204692244510,Jigsaw Polska,Jigsaw,2936,2
57544755889,Amnesty International Polska,Amnesty International Polska,2481,34
95661128574,Radio ESKA,Radio ESKA,1499,3
228168274881,wysokieobcasy,wysokieobcasy,1235,11
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1181,18
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1173,15
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,1072,16
178362315106,European Parliament,European Parliament,1032,10
144808095552639,ING Polska,ING Polska,869,2
1814756408784280,Centrum Koordynacji Projektów Środowiskowych,Centrum Koordynacji Projektów Środowiskowych,859,4
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,782,23
323540101461265,Fundacja Neuron+,Fundacja Neuron+,780,6
391098174296294,Super Express,se.pl,688,11
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,674,51
142614625077,WWF Polska,WWF Polska,659,7
513969188677442,Compassion Polska,Compassion Polska,583,18
84072659617,Dom Spotkań z Historią,Dom Spotkań z Historią,551,14
339855706171439,Dobra Fabryka,Dobra Fabryka,521,23
203627442993022,Portal Oświatowy,Wiedza i Praktyka,517,7
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,510,8
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,455,12
124664090922112,"Wałbrzyska Specjalna Strefa Ekonomiczna ""INVEST-PARK""","Wałbrzyska Specjalna Strefa Ekonomiczna ""INVEST-PARK"" sp. z o.o.",440,2
69153026654,Jerzy Buzek,Jerzy Buzek,433,5
107898832590939,European Commission,European Commission,412,2
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,396,106
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,381,7
113066003408907,Pilecki-Institut,These ads ran without a disclaimer,372,1
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,371,47
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,367,2
2120416424876335,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,Sun & More,356,1
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,310,19
50063176484,TVN24,TVN,300,16
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,293,14
104442609633150,Lubuskie,Lubuskie,276,1
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,274,9
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,274,3
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,268,8
273827962690526,Otwarte Klatki,Otwarte Klatki,263,9
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,248,1
102577288350341,Super Biznes,se.pl,245,5
105884928120564,Surprise Club Shop,These ads ran without a disclaimer,242,1
311278685609822,Fundacja Centaurus,Fundacja Centaurus,231,5
67202672014,Fairtrade Polska,Fundacja „Koalicja Sprawiedliwego Handlu” Fairtrade Polska,219,19
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,217,44
151335091681888,Studium Europy Wschodniej UW,Adam Błonowski,210,2
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski,209,1
74863922834,Krytyka Polityczna,Krytyka Polityczna,203,10
654912251187357,Grupa PGE,Grupa PGE,202,1
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,198,8
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,196,16
173086948664,Infor.pl,Infor.pl,189,8
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),188,5
109218848183780,Marek Woźniak,UMWW,174,8
100302862419697,"Wielkopolska, tej",UMWW,170,11
1227194230675141,Pratia,Pratia SA,166,5
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,163,2
114337719936632,Marszałek Artur Kosicki,Marszałek Artur Kosicki,161,1
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,151,18
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,151,8
104921858016507,Dzień Dobry Podatki,Michał Wilk,151,6
530390823960994,Fundacja Universitatis Varsoviensis,Fundacja Universitatis Varsoviensis,147,1
111536078074010,Strefa Logopedy,Wiedza i Praktyka,147,2
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,144,8
207398195946921,Instytut Spraw Obywatelskich,Fundacja Instytut Spraw Obywatelskich,144,8
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,141,14
1288071694685307,Polskie Forum Rodziców,Polskie Forum Rodziców ze środków Pełnomocnika Rządu ds. Demograficznych,141,3
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,134,3
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,130,11
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,129,2
319296981434608,De Dietrich Polska,BDR Thermea Poland Sp. z o.o.,129,2
123980474900640,Piękna Dziewczyna,Fundacja Instytut Wiedzy o Rodzinie i Społeczeństwie ze środków Pełnomocnika Rządu ds. Demograficznych.,127,2
385532321805330,Pomorskie,Pomorskie,120,2
170854966281100,Wspólnota Burego Misia,Fundacja Wspólnoty Burego Misia im. Bogdana Jańskiego,119,2
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",114,6
1683534065241470,OKO.press,OKO.press,110,3
108494929216934,Marcin Kierwiński,Marcin Kierwiński,109,3
161266363960672,«100% життя» - Мережа ЛЖВ,These ads ran without a disclaimer,109,1
