Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,6048,5
103907495935157,צו חירום,צו חירום,2581,25
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,2023,2
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,1404,3
242112116687805,Shalom Daskal שלום דסקל,Shalom Daskal,1271,3
325048350950892,רמי גרינברג,עיריית פתח תקוה,1100,10
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,1051,20
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,959,15
102548956115520,תקומה 23 - להיות עם יהודי בארצינו,תורת לחימה,924,2
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,917,7
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,739,1
468634849844348,עיריית אור יהודה,עיריית אור יהודה,698,6
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,654,6
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",588,4
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",579,5
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,538,8
204780362875106,מקור ראשון,מקור ראשון,524,63
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,487,7
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,472,5
137449656335533,Amnesty International Israel,Amnesty International Israel,471,7
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,461,1
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,457,49
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,451,36
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,437,2
767262423350854,פורום הדיור הציבורי,Danny Gigi,435,3
106136394376777,Idan Yakov,Rama Yarimi,434,4
500238833397356,ציפי ברנד,ציפי ברנד,414,3
361464970647064,זהר בלום,זהר בלום,411,1
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,410,3
604890186681585,מור ויצמן,Mor Weitzman,400,1
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,394,2
153028785566305,Parents Against Child Detention הורים נגד מעצרי ילדים,Parents Against Child Detention הורים נגד מעצרי ילדים,375,4
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,374,2
143563882388180,עיריית אשקלון,עיריית אשקלון,368,6
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,353,1
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,314,6
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,308,28
103105742291121,ארנון בר-דוד  יו״ר ההסתדרות הכללית החדשה,עוגנים,304,2
190032861033009,השומר החדש,השומר החדש,301,1
105132329175315,"עו""ד אמנון יצחקניא",אמנון יצחקניא,293,3
