Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
1087859964611855,Philippine Competition Commission,Philippine Competition Commission,19403,40
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,10406,6
550013548423077,ECPAT Philippines,ECPAT Philippines with Facebook Ad Credits,5798,2
555503991321280,Geraldine Roman,Sulong Pilipinas,5541,2
325780477966356,Geo 24/7,Energy Development Corporation,4658,5
527357467320600,Grab,These ads ran without a disclaimer,4473,1
106621860996841,IOptions Ventures Corp.,iOptions Ventures Corp.,3832,2
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,3342,2
157551009622,U.S. Embassy in the Philippines,U.S. Embassy in the Philippines,2428,2
156752721080952,Sonny Angara,Sonny Angara,2205,3
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,2187,3
100170811672425,Kyusi,WFPH,1826,19
106352075165169,e-Boto,e-Boto,1744,9
101382091400564,Atty. Tony Roman,Sulong Pilipinas,1660,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Mae Madelaine Galamay Danao,1431,3
969917173120995,Susan Yap,Sulong Pilipinas,1381,1
495629064258114,Lolita Karen Javier,Amor U. Nacional,1320,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1281,2
1922749344643532,The World Tonight,The World Tonight,1250,16
112952897079549,Energy Development Corporation,Energy Development Corporation,1115,5
547821942058909,Radyo Pilipinas Today,WFPH,1108,12
223618785182273,Pilipinas,WFPH,1020,13
200221643356497,Upsilon Sigma Phi,Upsilon Sigma Phi,1018,2
100406438859954,Fight Illicit Trade,Fight Illicit Trade,995,2
163550757135020,News5,News5,969,7
227733163959394,Stargate PeopleAsia,Stargate PeopleAsia,910,3
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,877,15
100985303377,Valenzuela City,Valenzuela City,866,2
104955062184489,BBM Movement,UEEI Consorcia Inc,800,2
1462101314018879,Congressman Arnie A.Teves,Teves Cares,778,1
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,776,2
105969951219886,Sibika.ph,Philippine Business for Education,746,2
186667502068528,Larry De Costa,WFPH,744,8
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,705,3
237494442937195,Daily Guardian,Prometheus,659,1
102684712090159,Mayor Glenn Pampolina Flores,Aldwin Garcia Maghirang,648,4
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,636,5
1566478310240623,Francis Tolentino,Francis Tolentino PH,627,2
1387404457997862,Cong Bingo Matugas,Cong Bingo Matugas,621,2
357157551040690,KOHLER,These ads ran without a disclaimer,605,1
1332938170076882,Tatak QC,Polsure,586,3
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,545,11
705660422953865,About Metro Pacific,WFPH,526,5
269175894020945,Radyo Pilipinas Today,WFPH,484,6
100925597931245,Aim High Pasay,These ads ran without a disclaimer,459,1
265779500134955,SM Supermalls,SM Supermalls,449,3
279292210553771,Protect the Verde Island Passage,"Center for Energy, Ecology, and Development",442,2
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),439,2
229162103880856,Wanna Fact PH,WFPH,432,6
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,423,3
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Jayvee Timbas,406,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,384,1
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",379,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,378,1
147975588597216,Stratbase,Stratbase,377,1
102060289395834,AKAY,These ads ran without a disclaimer,374,1
