Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
113432613540693,وزارة الصحة والسكان المصرية,وزارة الصحة والسكان المصرية,13471,56
366309956781525,Ahmed Helmy أحمد حلمى,Ahmed Helmy أحمد حلمى,5146,2
384511478794856,Thndr ثاندر,These ads ran without a disclaimer,2543,7
117690156743688,النائب حافظ عمران,النائب حافظ عمران,2075,14
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,1753,11
550280998481446,Rasha Kelej,Rasha Kelej,1595,13
113390001735261,حزب مصر أكتوبر - الإسكندرية,حزب مصر أكتوبر - الإسكندرية,948,1
798673866859390,ETC TV,ETC TV,940,5
102513686183312,ياسر القماش Yasser El Kamash,ياسر القماش Yasser El Kamash,924,6
101009088774421,حزب حماة الوطن,حزب حماة الوطن,866,2
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,716,7
113101433777546,Essam Diab - عصام دياب,Essam Diab - عصام دياب,712,8
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,711,3
104020192686610,ARKAN,These ads ran without a disclaimer,479,1
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,275,3
137375666332415,Paper Middle East Exhibition,These ads ran without a disclaimer,235,1
731564353566863,رجل الاعمال صلاح الرفاعي,These ads ran without a disclaimer,224,1
121565980915958,سلسلة تأسيس The best start,These ads ran without a disclaimer,187,1
127757937250301,German Information Centre Arab World - المركز الألماني للإعلام,These ads ran without a disclaimer,168,3
114626780396665,Wagih Zarif - وجيه ظريف,Wagih Zarif - وجيه ظريف,145,2
100391255098382,Amal Ramzy,Amal Ramzy,139,2
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,136,3
102521556232446,أساس ميديا - Asas Media,asasmedia,128,1
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,126,2
109093158038193,Mohamed El Manzalawi - محمد المنزلاوي,Mohamed El Manzalawi - محمد المنزلاوي,123,1
110877857406073,المهندس حسام لبن,المهندس حسام لبن,111,2
192320965049184,الإعلامية نيفين منصور,الإعلامية نيفين منصور,≤100,1
103291013528894,Dr.Mokhtar Gomaa,Dr.Mokhtar Gomaa,≤100,1
1517088885216557,AIG,These ads ran without a disclaimer,≤100,1
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,≤100,2
100335768679527,النائبة/ نشوى رائف - الصفحة الرسمية,النائبة/ نشوى رائف - الصفحة الرسمية,≤100,1
692939830826213,Mohamed Badran  محمد بدران,Mohamed Badran  محمد بدران,≤100,1
597559790371644,نادى الزهور الرياضى,نادى الزهور الرياضى,≤100,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
