Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
151159271594797,Systembolaget,Systembolaget,20584,3
126567104406,Hyresgästföreningen,Hyresgästföreningen,17699,41
608975645850217,Vattenfall,Vattenfall Sverige,12776,29
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,10195,16
109886133732943,RESCUE - Sverige,RESCUE - Sverige,10144,3
114526821939129,Arla,Arla,9246,8
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,6929,24
643137272398136,Sverige för UNHCR,Sverige för UNHCR,5937,14
382243262003,Plan International Sverige,Plan International Sverige,5904,14
122074554119,EU Social,EU Social,5703,6
95735961890,Greenpeace Sverige,Greenpeace Sverige,5324,58
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5289,28
72659261793,Rädda Barnen,Rädda Barnen,5175,28
161213770567846,Operation Smile Sverige,Operation Smile Sverige,5004,11
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,4923,50
369582590803,Dagens ETC,ETC-tidningarna,4920,24
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4049,10
111630258867610,Röda Korset,Röda Korset,4015,24
186513678039755,Fortum,Fortum Sverige,3565,33
111699453757094,Soft Towel Games,These ads ran without a disclaimer,3529,4
314872662206,Ekonomifakta,Ekonomifakta,2942,77
100650935646,Skiftet,Skiftet,2730,3
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,2639,5
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,2586,4
42676805259,Diakonia,Diakonia,2334,13
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2296,24
59324455950,UNICEF Sverige,UNICEF Sverige,2120,25
178193355556765,Nordström Assistans AB,Nordström Assistans AB,2025,4
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,1833,3
379686162129542,Svea Bank,Svea Ekonomi,1795,15
178362315106,European Parliament,European Parliament,1597,10
19746853632,Djurens Rätt,Djurens Rätt,1513,3
110813562940,Vision,Vision,1450,1
1757191391203190,Proethos fond,Proethos AB,1411,8
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),1393,4
195379633820701,Svenskt Kött,Svenskt Kött,1374,15
279974638809211,Oxfam Sverige,Oxfam Sverige,1349,5
106579105171694,ETC nyhetsmagasin,ETC Media AB,1244,2
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,1227,3
153270724787,Amnesty International Sverige,Amnesty International Sverige,1002,9
219410318157271,Läkarmissionen,Läkarmissionen,1000,1
8040892957,Socialdemokraterna,Socialdemokraterna,999,9
890888971075662,Stockholm Exergi AB,Stockholm Exergi,981,2
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,916,11
223302541061447,Nema Problema,Nema Problema,915,30
809338299217333,Svenska Epoch Times,Svenska Epoch Times,886,3
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,866,12
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,781,20
109609604086656,Vejpkollen.se,Vejpkollen.se,765,3
989752884508948,Muharrem Demirok,Centerpartiet,642,1
91217182731,Nordiska museet,Nordiska museet,634,8
166406746310,Resumé,Resumé,627,2
237146235237,Timbro,Tankesmedjan Timbro,613,49
328754490337,Vårdförbundet,Vårdförbundet,558,21
1267325956645384,Bonzi,Bonzi,558,2
103296115466644,Skattenytta,Kommissionen för Skattenytta,530,8
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,515,10
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,513,3
356032977210,Vi-skogen,Vi-skogen,507,11
732284166977797,Odlarna.se,Odlarna.se,504,4
181590825305317,COWI Sverige,COWI Sverige,472,15
312084019369,Dagens Medicin,Dagens Medicin,469,1
273053169937029,ClimateHero,ClimateHero,408,7
539297539496434,Dagens Samhälle,Dagens Samhälle,398,1
899603916845362,JAG Personlig assistans,JAG Personlig assistans,377,7
347852331958080,En Företagares Vardag,En Företagares Vardag,373,8
190164254402843,FKP Scorpio Sverige,FKP Scorpio Sverige,372,2
239855722130,Nyhetsmagasinet Fokus,Fokus,369,17
412192732132640,ECPAT Sverige,ECPAT Sverige,367,22
965458110149319,Byggindustrin,Byggindustrin,366,1
1402657726653154,Hallå konsument,Konsumentverket,358,6
1633181116933852,SvD Junior,SvD Junior (SvD),343,15
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,331,13
87535551716,Världskulturmuseet,Världskulturmuseerna,324,2
1042091032500520,Kvartal,Kvartal,314,5
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,312,1
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,304,1
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,294,5
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,286,4
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,276,1
176875999028086,Kristdemokraterna Stockholm,Kristdemokraterna Stockholm,267,2
245214805905370,Konkret,Opulens Förlag AB,258,5
234172635050,Forum för levande historia,Forum för levande historia,236,3
296423575695,Afrikagrupperna,Afrikagrupperna,235,4
10150161538825010,Medborgarskolan,Medborgarskolan,221,3
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,212,8
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,208,6
108492218918,IF Metall,IF Metall,201,2
161935043870264,Sverigedemokraterna Eskilstuna,Sverigedemokraterna Eskilstuna,200,1
110605492300,RFSL,RFSL,196,1
676246449160270,Sverigedemokraterna,Sverigedemokraterna,194,4
1540294046226139,Feministsmeden,Feministsmeden,191,3
114308925025155,Nej till marknadsskolan,Vänsterpartiet Stockholms stad,189,5
153525671328961,Karlstads kommun,Karlstads kommun,179,1
212604496324,Fackförbundet ST,Fackförbundet ST,172,26
47024738335,Hoppets Stjärna Sverige,Hoppets Stjärna,162,1
78227917578,Bohusläningen,Bohusläningen,161,6
210022722438484,Socialdemokraterna i Östersund,Socialdemokraterna i Östersund,157,2
163820136238,LO Sverige,Landsorganisationen Sverige,151,8
320930784643530,Storasyster,Storasyster,148,1
217391588404948,Katalys,Katalys,147,2
273402369438867,By Billgren,By Billgren AB,146,2
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,144,13
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,144,1
329452290816078,Tidningen Market,Tidningen Market,142,1
127757523931098,Emrahus AB,Emrahus AB,141,2
110752522319286,Volontärbyrån,Volontärbyrån,139,1
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,138,5
290735261080438,Moderaterna i Göteborg,Moderaterna i Göteborg,137,2
198991600145434,Svenskt Näringsliv Skåne,Svenskt Näringsliv Skåne,134,5
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,131,1
208751565805849,Stiftelsen Expo,Stiftelsen Expo,128,1
342952129133948,Kultur i Malmö,Kultur i Malmö,127,1
118162038224731,Moderaterna i Stockholms stad och län,Moderaterna i Stockholms stad och län,125,1
177327255619338,Finspångs kommun,Finspångs kommun,121,1
100572418483794,Kungsbackaborna,Kungsbackaborna,120,1
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,117,4
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,115,4
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,113,1
180578795331360,Svenskt Näringsliv Blekinge,Svenskt Näringsliv,113,3
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,110,2
163898967310061,Sverigedemokraterna Filipstad,Sverigedemokraterna Filipstad,109,1
287880713020478,Rörelsen,Rörelsen,103,4
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,102,14
171732326218384,Handelsanställdas förbund,Handelsanställdas förbund,101,3
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,≤100,3
305733156201821,Vänsterpartiet Storstockholm,Vänsterpartiet Storstockholm,≤100,4
254543154597970,Miljöpartiet i Stockholms stad,Miljöpartiet i Stockholms stad,≤100,3
1005361066218702,Norrtåg,Norrtåg,≤100,2
253510692370,Arbetaren,Arbetaren,≤100,1
119432911402994,Socialdemokraterna i Växjö,Socialdemokraterna Växjö,≤100,4
101320658099429,Renoveringsraseriet,Renoveringsraseriet,≤100,3
125440780804852,Childhood,Childhood,≤100,2
363065787024,Norrköpings Tidningar,Norrköpings Tidningar,≤100,2
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,≤100,3
624844364247833,Svenskt Näringsliv Värmland,Svenskt Näringsliv Värmland,≤100,3
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,≤100,4
1367530926635590,Östersund Staaren Pride,Östersund Staaren Pride,≤100,1
1715208875382561,OP Assistans,OP Assistans,≤100,1
