Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
608975645850217,Vattenfall,Vattenfall Sverige,21411,39
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,20685,25
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,18934,23
126567104406,Hyresgästföreningen,Hyresgästföreningen,16281,53
151159271594797,Systembolaget,Systembolaget,14400,7
643137272398136,Sverige för UNHCR,Sverige för UNHCR,8179,26
109886133732943,RESCUE - Sverige,RESCUE - Sverige,8018,1
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7976,31
111630258867610,Röda Korset,Röda Korset,7312,16
162985227114132,Skellefteå Kraft,Skellefteå Kraft,5689,10
382243262003,Plan International Sverige,Plan International Sverige,5640,10
161213770567846,Operation Smile Sverige,Operation Smile Sverige,5506,21
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,5272,10
95735961890,Greenpeace Sverige,Greenpeace Sverige,4941,88
130040890394815,Skånetrafiken,Skånetrafiken (Region Skåne),4620,4
101341883359561,Matsmart Sverige,Matsmart,4587,9
150057951690751,OKQ8,OKQ8,4098,8
369582590803,Dagens ETC,ETC-tidningarna,3989,24
186513678039755,Fortum,Fortum Sverige,3848,20
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3435,39
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,3367,6
59324455950,UNICEF Sverige,UNICEF Sverige,3243,14
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,3159,14
117109165023455,Nordnet,Nordnet Bank AB,3054,1
269875318990,Bixia,These ads ran without a disclaimer,2889,8
769689373178831,Sjukvårdspartiet Västernorrland,Sjukvårdspartiet Västernorrland,2805,3
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2739,40
10150161538825010,Medborgarskolan,Medborgarskolan,2675,7
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,2663,9
72659261793,Rädda Barnen,Rädda Barnen,2313,31
178362315106,European Parliament,European Parliament,2235,2
18880778360,ActionAid Sweden,ActionAid Sweden,2217,4
193309030695120,UR,UR,2173,18
223302541061447,Nema Problema,Nema Problema,2002,52
314872662206,Ekonomifakta,Ekonomifakta,1928,92
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1616,30
179931025357058,Kommunal,Kommunal,1589,8
133910158381,Saco,Saco,1574,2
109969847586061,Morgon-Tidningen,AIP Media,1527,4
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1521,6
102335578503312,Linköpingslistan,Linköpingslistan,1502,1
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1483,8
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,1466,1
234172635050,Forum för levande historia,Forum för levande historia,1400,4
42676805259,Diakonia,Diakonia,1356,14
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,1319,3
130666626950917,Öresundskraft,Öresundskraft,1310,1
379686162129542,Svea Bank,Svea Ekonomi,1299,9
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,1211,4
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,1133,4
323156205347,Vänsterpartiet,Vänsterpartiet,1116,12
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,991,28
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,947,2
175656912484553,Unionen,Unionen,903,17
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,837,23
147547541961576,Council of the European Union,Council of the European Union,804,5
212604496324,Fackförbundet ST,Fackförbundet ST,799,35
153270724787,Amnesty International Sverige,Amnesty International Sverige,786,18
24574889995,Charlie Weimers MEP,Charlie Weimers MEP,784,2
105307660898850,Polestar,These ads ran without a disclaimer,781,2
249195615122371,Sara Skyttedal,Sara Skyttedal,778,1
103296115466644,Skattenytta,Kommissionen för Skattenytta,777,10
104760926229060,Uppsala kommun,Uppsala kommun,767,6
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,754,4
8040892957,Socialdemokraterna,Socialdemokraterna,745,6
195379633820701,Svenskt Kött,Svenskt Kött,744,12
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,732,10
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,693,28
181590825305317,COWI Sverige,COWI Sverige,673,10
237146235237,Timbro,Tankesmedjan Timbro,657,36
112635368770882,Socialdemokraterna i Kronoberg,Socialdemokraterna i Kronoberg,646,2
166406746310,Resumé,Resumé,619,2
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,619,26
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,600,3
178193355556765,Nordström Assistans AB,Nordström Assistans AB,598,3
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,598,3
676246449160270,Sverigedemokraterna,Sverigedemokraterna,564,2
576845979156129,Techarenan,Techarenan,561,3
328754490337,Vårdförbundet,Vårdförbundet,548,28
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,544,2
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,507,18
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,502,2
176875999028086,Kristdemokraterna Stockholm,Kristdemokraterna Stockholm,499,1
236879092476,Håll Sverige Rent,Håll Sverige Rent,495,16
239855722130,Nyhetsmagasinet Fokus,Fokus,480,15
112338252157105,Viskadalen,Viskadalen,466,1
374810402587531,Scan Sverige,These ads ran without a disclaimer,460,2
312084019369,Dagens Medicin,Dagens Medicin,457,1
182595121869724,Sverigedemokraterna Stockholms stad,SD Stockholms stad,436,2
98673036962,ROLDA,These ads ran without a disclaimer,428,3
261455205686,LRF,LRF,426,4
388037891351308,Kristdemokraterna Haninge,Kristdemokraterna Haninge,422,3
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,422,4
316462188971,Flamman,Tidningsföreningen Norrskensflamman,416,1
115317275164993,RFSU,RFSU,411,2
393959767360779,Sverigedemokraterna Region Skåne,Sverigedemokraterna Region Skåne,408,12
356032977210,Vi-skogen,Vi-skogen,407,11
764893650241446,Equal -För ett jämlikt Stockholm,Equal,402,1
273053169937029,ClimateHero,ClimateHero,400,7
275956041421,Norrländska Socialdemokraten,Norr Media AB,400,1
296423575695,Afrikagrupperna,Afrikagrupperna,396,7
114736451897793,Socialdemokraterna i Södertälje,Socialdemokraterna i Södertälje,392,3
539297539496434,Dagens Samhälle,Dagens Samhälle,386,1
169151353117822,Folkuniversitetet Göteborg,Folkuniversitetet Göteborg,365,4
250766161722636,Europa Direkt Halland,Europa Direkt Halland,364,2
134448989963951,Hyresgästföreningen Norra Skåne,Hyresgästföreningen Norra Skåne,361,12
1089666701084947,Timbro förlag,Timbro Förlag,358,3
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,358,5
965458110149319,Byggindustrin,Byggindustrin,356,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,351,2
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,342,12
163820136238,LO Sverige,Landsorganisationen Sverige,331,2
312318652204361,Socialdemokraterna i Uppsala län,Socialdemokraterna i Uppsala län,306,4
163305633746125,Karneval förlag,Holviks,304,3
104952875797501,Carina Ohlsson,Svenska socialdemokrater i Europaparlamentet,303,1
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,301,2
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,300,1
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,300,8
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,294,10
216625221784563,Alkompis  الكومبس,Alkompis  الكومبس,290,1
2002046333202650,Bli nämndeman,Bli nämndeman,277,10
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,276,2
111699453757094,Soft Towel Games,These ads ran without a disclaimer,272,3
122291934457124,Handelshögskolan vid Göteborgs universitet,Handelshögskolan vid Göteborgs universitet,267,1
118162038224731,Moderaterna i Stockholms stad och län,Moderaterna i Stockholms stad och län,241,1
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,239,5
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,231,2
175195195896396,Socialdemokraterna Kalmar län,Socialdemokraterna i Kalmar län,215,1
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,215,2
188821514474911,Preem,Preem AB,205,1
19746853632,Djurens Rätt,Djurens Rätt,203,1
120216874723147,Svenskt Sigill,Svenskt Sigill,199,20
175843834306,WaterAid Sverige,WaterAid Sverige,198,8
109609604086656,Vejpkollen.se,Vejpkollen.se,198,2
250421669832,Tekniska verken,Tekniska verken,196,4
310330762482786,Sara Kukka-Salam,Socialdemokraterna Solna,194,3
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,192,7
113710601984970,Barnfonden,Barnfonden,187,3
120633071295935,Fairtrade Sverige,Fairtrade Sverige,183,5
290735261080438,Moderaterna i Göteborg,Moderaterna i Göteborg,183,2
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,180,7
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,178,2
103630702709718,Luleå Industripark,Vinter,175,1
276115645732500,Socialdemokraterna i Gävle,Socialdemokraterna i Gävle,174,1
105051279529106,Kulturhuset Stadsteatern,Kulturhuset Stadsteatern,173,6
640780126093378,Norstedts Juridik,Norstedts Juridik,170,3
1591852331028306,Region Östergötland,These ads ran without a disclaimer,167,1
61602439009,NCC,NCC,167,8
105172765831331,Vafa Sadat Farizani,Vafa Sadat Farizani,162,1
337086006951883,Jessica Polfjärd,Moderaterna,159,2
154897447882959,German Films,These ads ran without a disclaimer,158,1
355819811185620,Arba Kokalari,Moderaterna,155,1
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,153,2
99753892609,Framtidsjorden,Framtidsjorden,152,1
278358342195608,Byggföretagen,Byggföretagen,151,1
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,151,2
194996370654471,Assistanslotsen,Assistanslotsen,149,2
1267325956645384,Bonzi,Bonzi,149,2
1715208875382561,OP Assistans,OP Assistans,149,2
505186329496364,Aktiv Assistans AB,Aktiv Assistans AB,147,2
230671826970236,Uppsala konstmuseum,Uppsala kommun,142,4
100154266829621,Kyrkans Tidning,Kyrkans Tidning,141,2
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,140,1
329452290816078,Tidningen Market,Tidningen Market,137,1
188841442268,Woolpower,Woolpower AB,133,2
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,131,1
209819466173690,Region Stockholm,Region Stockholm,128,1
132237556790996,Socialistisk Politik,Socialistisk Politik,127,2
1447309755322652,Bostad 2030,Bostad 2030,126,2
188370061598809,Säters kommun,Säters kommun,125,1
342952129133948,Kultur i Malmö,Kultur i Malmö,125,1
1042091032500520,Kvartal,Kvartal,125,4
187832004591985,LO-distriktet i Småland och Blekinge,LO-distriktet i Småland och Blekinge,124,1
653072158104424,Emma Wiesner,Emma Wiesner,123,1
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,122,1
154313704727539,Rättighetscentrum Norrbotten - mot diskriminering,Rättighetscentrum Norrbotten,120,1
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,118,3
899603916845362,JAG Personlig assistans,JAG Personlig assistans,115,2
139976399380125,Malmö mot Diskriminering,These ads ran without a disclaimer,112,1
198991600145434,Svenskt Näringsliv Skåne,Svenskt Näringsliv Skåne,112,2
120745044633792,Lunds universitet,Lunds universitet,108,1
126245644082634,Malmömoderaterna,Malmömoderaterna,106,1
205367262946566,Centerpartiet Järfälla,Centerpartiet Järfälla,103,1
308075749348969,Svenskt Näringsliv Kronoberg,Svenskt Näringsliv,102,2
118090278221826,Erikshjälpen,Erikshjälpen,102,2
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,102,1
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,101,1
273402369438867,By Billgren,By Billgren AB,101,2
142592279178601,RFSL Rådgivningen Skåne,RFSL Rådgivningen Skåne,≤100,1
665682436792792,Moderaterna i Varberg,Moderaterna,≤100,1
1633181116933852,SvD Junior,SvD Junior (SvD),≤100,8
153386171353294,LRF Västra Sverige,LRF Västra Sverige,≤100,1
1540294046226139,Feministsmeden,Feministsmeden,≤100,1
108603445828840,Miljöpartiet de gröna i Linköping,Miljöpartiet i Linköping,≤100,1
217391588404948,Katalys,Katalys,≤100,1
1829725353928210,Tomas Tobé,Tomas Tobé,≤100,1
171732326218384,Handelsanställdas förbund,Handelsanställdas förbund,≤100,1
161752030547022,LBC Frakt i Värmland AB,These ads ran without a disclaimer,≤100,1
1408104366115145,Moderaterna i Salem,Moderaterna i Salem,≤100,1
421153308025981,Hållbarhetsfestivalen Västra Götaland,Hållbarhetsfestivalen Västra Götaland,≤100,1
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,≤100,4
231705333633358,Göteborgs stift Svenska kyrkan,Göteborgs stift Svenska kyrkan,≤100,1
