Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
101519168409673,Dimitar Kovacevski,СДСМ,202,8
400497373674524,СамоПрашај.мк,Institut za komunikaciski studii,≤100,7
102860779377395,Само кажувам,Само кажувам,≤100,20
192483774872658,Демократи,Демократи,≤100,16
1677572455714659,Јорго Огненовски,Jorgo Ognenovski,≤100,12
255990845327431,Левица,Левица / E majta / Levica,≤100,4
1482737048633478,Институт за комуникациски студии ИКС / Institute of Communication Studies,Институт за комуникациски студии,≤100,2
111589528018591,Parliament Support Programme,Parliament Support Programme,≤100,3
100746718435265,Fatmir Bytyqi,Fatmir Bytyqi,≤100,10
335085593528267,Sloboden Pecat,Sloboden Pecat,≤100,6
100954761298205,frontline.mk,frontline.mk,≤100,8
191683947531941,medium.edu.mk,Институт за комуникациски студии,≤100,2
324459714339171,Civil MK,Civil MK,≤100,3
292855120912435,Мета - новинска агенција,Metamorphosis Foundation,≤100,1
112622660371058,Гласни идеи,Гласни идеи,≤100,4
107045155399432,CDU-Centralna Demokratska Unija,CDU-Centralna Demokratska Unija,≤100,1
102120379270858,Rikardo Sali - Pretsedatel na CDU,Rikardo Sali - Pretsedatel na CDU,≤100,1
164829683652900,Faktor.mk,Faktor.mk,≤100,1
1492262604426519,Орце Ѓорѓиевски - Orce Gjorgjievski,Орце Ѓорѓиевски,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
101754962766151,Рацин.мк,Рацин.мк,≤100,1
1723716297849902,Ljupcho Nikolovski,Ljupcho Nikolovski,≤100,1
971176269757392,Дома,Институт за комуникациски студии ИКС / Institute of Communication Studies,≤100,1
107370068409776,Вуко Мелов,Вуко Мелов,≤100,1
869754339830023,Maski magazin/Машки магазин powered by Faktor.mk,Faktor Portal DOO,≤100,2
185149939700,Mladiinfo,These ads ran without a disclaimer,≤100,1
852370551453606,GARP,These ads ran without a disclaimer,≤100,1
454337564602783,Ali Ahmeti,Bashkimi Demokratik për Integrim - BDI,≤100,1
106175234344995,Зоран Коцевски,Zoran Kocevski,≤100,1
102500518635499,ENTR en,These ads ran without a disclaimer,≤100,1
585772551567679,Perspektiva,These ads ran without a disclaimer,≤100,1
769095856453652,Axel Arigato,These ads ran without a disclaimer,≤100,1
139287259432606,Artan Grubi,Bashkimi Demokratik për Integrim - BDI,≤100,3
142522189151259,European Association for the Education of Adults - EAEA,These ads ran without a disclaimer,≤100,1
1860782777346343,Astons Russia,These ads ran without a disclaimer,≤100,1
106852952352880,Empresarial Iberoamericano,These ads ran without a disclaimer,≤100,1
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,≤100,1
100399056233121,Maisa Paiva,These ads ran without a disclaimer,≤100,1
275329719279317,Lonely Orphans,These ads ran without a disclaimer,≤100,1
322255474988452,Skytale Digital - Restaurant Marketing,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
116348888049995,Interlitica,These ads ran without a disclaimer,≤100,1
101853479470366,Weregreenly,These ads ran without a disclaimer,≤100,1
106931698352366,Materials MDPI,These ads ran without a disclaimer,≤100,1
469201610080869,Binance,These ads ran without a disclaimer,≤100,1
401718346592691,Bisexual.org,These ads ran without a disclaimer,≤100,1
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100,1
100976675096468,Exmork Technology,These ads ran without a disclaimer,≤100,1
105928559126021,,These ads ran without a disclaimer,≤100,1
25035867040,Eastern Washington University,These ads ran without a disclaimer,≤100,1
