Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
495629064258114,Lolita Karen Javier,Amor U. Nacional,6958,10
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,5978,5
107853288892129,Don Artes,RAM,4812,1
1566478310240623,Francis Tolentino,Francis Tolentino PH,4096,20
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,3942,3
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",3672,2
115419768085260,Lokal,Lokal,2930,2
109322002065194,EKIS,EKIS,2777,26
107768512296982,Century Tuna Saving Our Seas,Jessa Charvie Gomez Ganongan,2528,6
257830240980106,Ronnie Dadivas,Roxas City United,2353,6
104341405982762,AI+ Chat Assistant,These ads ran without a disclaimer,2215,1
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,2014,1
74186694880,Uratex Philippines,These ads ran without a disclaimer,1847,1
75665129515,Go Negosyo,Go Negosyo,1649,1
3163536800339047,"Congresswoman Antonieta ""Ate Tata"" Eudela",Edgar Nerosa Alegre,1538,7
110906614080083,Ang Realidad PH,Clutchmedia,1410,1
115769773456162,Political Circus of the Philippines,PBJ Mediaworks,1282,1
109988295130495,NGA 911 PH,NGA 911 PH,1243,1
547821942058909,Pilipinas Today,WFPH,1230,12
163550757135020,News5,News5,1120,7
100170811672425,Pilipinas Today Kyusi,WFPH,1063,11
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,995,1
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,991,2
330818486937353,John Dalipe - Page,John Dalipe - Page,990,3
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,940,4
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,920,1
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",910,3
223618785182273,Pilipinas,WFPH,899,10
100985303377,Valenzuela City,Valenzuela City,860,4
1871757276390999,Cong. Mannix Dalipe - Page,Manuel Jose M. Dalipe,833,2
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,810,28
200480966638039,Supremacy 1914,These ads ran without a disclaimer,795,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,736,4
220125414691980,Philusa Corporation,Philusa Corporation,720,2
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,704,3
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,700,12
705660422953865,About Metro Pacific,WFPH,683,7
269175894020945,Pilipinas Today,WFPH,683,9
150375428333135,OPAPRU,OPAPRU,682,1
100558392420873,Unify Platform AG,Unify Platform AG,654,3
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,623,3
862299017292512,Don Ramon Bagatsing,Don Ramon Alonso Bagatsing,614,4
112952897079549,Energy Development Corporation,Energy Development Corporation,574,6
1332938170076882,Tatak QC,Polsure,573,3
360722237731669,Mayor Cezanne Fritz H. Diaz,Ronald Policarpio Olarte,549,1
186667502068528,Larry De Costa,WFPH,514,5
104955062184489,BBM Movement,UEEI Consorcia Inc,505,1
105328352422669,Genuine Lung Tritydo,These ads ran without a disclaimer,457,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,443,7
1922749344643532,The World Tonight,The World Tonight,440,6
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,433,4
100562967966954,Radyo BAHIN,WFPH,412,4
248113532485940,Alexie B. Tutor,Marjorie Galagar Escuadro,386,1
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,380,2
105910268672335,Pinaura ka ni Sandy Javier,Amor U. Nacional,373,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,357,1
333701057319933,MAYOR RAJIV ENAD,David Tapales Ramos,347,3
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Mae Madelaine Galamay Danao,336,2
103485942191411,Juan Bulletin,Polsure,323,1
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,317,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,316,1
438159769566830,EDC BINHI,EDC BINHI,313,2
110529111699411,PhilNews24,Polsure IT Services,302,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,292,4
1424468067858949,Vice Justin Gatuslao,Justin Dominic Silos Gatuslao,260,1
102327208446392,FACTS,FACTS,255,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,251,2
100108226244136,PH 24 ORAS,Message Doctor PH Company,247,3
1706379116093495,Councilor Michael Dy,Michael Roxas Dy,239,1
684717488321242,Future Bridging Leaders Program,Future Bridging Leaders Program,231,2
428054697234720,Institute for Climate and Sustainable Cities,Institute for Climate and Sustainable Cities,224,2
675526249465359,Rolando A. UY,Jerome L. Jungco,222,1
260322657501061,MPower,These ads ran without a disclaimer,221,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,221,3
105969951219886,Sibika.ph,Philippine Business for Education Inc.,220,3
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,218,1
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,210,1
279292210553771,Protect the Verde Island Passage,"Center for Energy, Ecology, and Development",206,1
103831982658851,Cebu Chronicle,Cebu Chronicle,206,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,201,1
104278205658325,Councilor Jahara Salazar Gubat,April Jahara Salazar Gubat,200,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,199,2
1647474828693396,Bong Go,Bong Go,196,2
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,186,3
312768352778486,Atty. Gigi B. Aggabao CPA,Giorgidi Buza Aggabao,178,2
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,176,1
601139760220755,Pilipinas TODAY.,Pilipinas TODAY.,170,2
730640463621024,Tanauan Leyte - A Delightful Place,Tanauan Leyte - A Delightful Place,170,1
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.",Sammy Figura Grubanzo,165,2
325780477966356,Geo 24/7,Energy Development Corporation,165,3
505887912898325,Positive Energy,Energy Development Corporation,164,1
166107624078770,Camanava News,CAMANAVA News,164,2
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,158,1
108285398860955,Evolve Republic,Evolve Republic,158,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,153,1
154386154617,WWF-Philippines,WWF-Philippines,152,1
231715557511650,Solo Parents,Polsure,151,1
366797844060990,Now You Know,Now You Know,144,2
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,141,1
105530902042738,Alpha Phi Omega - Alpha Gamma Chapter,Geneva Benice Perez Lapeña,138,2
701517253228758,DOSTv,DOSTv,138,2
115119824858240,Sign Together,These ads ran without a disclaimer,137,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,135,1
954763824674440,Simple Lang,WCKD Ways Digital Marketing,133,1
254225618540932,Love ng QC si Teacher,Polsure,123,1
104001402372027,Vice Mayor Mark Villaluna Galsim,Mark Francis Villaluna Galsim,122,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,120,3
796469633795828,Konsehal LIZ Lupisan,Analiza Dela Cruz Lupisan,110,1
307855770033568,"Estelito ""Litoy"" R. Marabe, CPA",Mark Anthony Pelere Alima,105,1
1058962734159503,"Gov. Rogelio ""Ruel"" D. Pacquiao - Sarangani Province",Chris Yurong Perpetua,103,2
327812967287458,Vic-Vic Magsaysay,Vic-Vic Magsaysay,≤100,1
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100,1
451662421575725,Office Of Councilor Ronnie Acuña,Ronnie Santos Acuña,≤100,1
104158859260854,The Bohol Marites,The Bohol Marites,≤100,1
118443847880911,Run for Lupus Warriors,Marvin Tanglao Sedilla,≤100,1
105537992506657,Mayor Esmie Pineda,Mayor Esmie Pineda,≤100,1
119666034725265,Aster DM Healthcare,These ads ran without a disclaimer,≤100,1
222345887828926,CEAP,CEAP,≤100,1
100934369535972,Fred Anthony,These ads ran without a disclaimer,≤100,1
106190085258387,"Congressman Simeon Garcia, Jr.",Rosalino Mendoza Garcia,≤100,1
108406228422917,San Pedro News Update,San Pedro News Update,≤100,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,≤100,1
382367002579443,101 boat buffet samal davao island hopping catering,These ads ran without a disclaimer,≤100,1
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100,1
114800534893965,Ligtas na Pilipinas,Message Doctor PH Company,≤100,1
146152528747570,SL Agritech Super Hybrid Rice Seeds,Ebenezer Famorcan Basco,≤100,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,≤100,1
104595105786231,Pinoy OFW Network,Message Doctor PH Company,≤100,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,≤100,1
585583411583810,ONE CAVITE,ONE CAVITE,≤100,1
103485755951862,EDCOM 2,Education Commission II,≤100,1
166107624078770,Camanava News,Camanava News,≤100,1
1391024644348015,GuardianPh,"7Core Communications, Inc.",≤100,1
120799677625833,4Rfamily,These ads ran without a disclaimer,≤100,1
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,≤100,2
109423198804052,Dallerkyz,These ads ran without a disclaimer,≤100,6
102780392650615,"Teodoro R. Yangco Masonic Lodge :: 351, R3-Zambales",These ads ran without a disclaimer,≤100,1
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,1
111232968542053,Manual del Instalador Solar,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
152125264826246,Wilo Group,These ads ran without a disclaimer,≤100,1
378036902617379,ATFX,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,5
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
525102824185497,Indo-Pacific Defense Forum,These ads ran without a disclaimer,≤100,1
101879075639742,Vicky Aguirre,These ads ran without a disclaimer,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
355096392156850,Our Funny Little Site Fun,These ads ran without a disclaimer,≤100,1
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,1
7456251769,SAP,These ads ran without a disclaimer,≤100,2
103063425028781,Every Day Monkey Lifestyle,These ads ran without a disclaimer,≤100,1
