Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,8857,42
186266941387011,BMO Financial Group,BMO Financial Group,8660,3
371577843112,Ben & Jerry's,Unilever,6930,6
160504807323251,Canadiens en santé,Canadiens en santé,6307,8
281999881613,World Vision Canada,World Vision Canada,5724,41
107385241806,Plan International Canada,Plan International Canada,4936,370
104386908631938,Pathways Alliance,Pathways Alliance,4854,6
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,3574,10
163261390365324,Elementary Educators,Elementary Educators,3191,41
152542414874330,CIBC,CIBC,2983,2
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),2479,34
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,2071,153
245013842275891,CUPE Alberta,CUPE Alberta,2064,28
261752512263,Canadian Red Cross,Canadian Red Cross,1984,32
115835521825983,UNHCR Canada,UNHCR Canada,1928,100
152467601467262,BMO Groupe financier,BMO Financial Group,1828,3
9333642607,TELUS,TELUS,1815,2
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,1719,5
154462904588700,Enbridge Gas,Enbridge Gas,1513,74
1097840090260804,National Police Federation,National Police Federation,1291,98
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,1252,172
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1225,2
16761458703,University of British Columbia,University of British Columbia,1186,70
24235835555,Kids Help Phone,Kids Help Phone,1144,45
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,1078,4
182645321760265,Ville de Montréal,Ville de Montréal,965,3
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,901,40
169928686425623,UFCW Local 401,UFCW Local 401,839,13
6695079125,TD,TD Bank Canada,837,18
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,821,14
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,800,9
177741812241442,SCFP-Québec,le SCFP,790,9
150306656409,BC Hydro,BC Hydro,785,1
1530293140634544,"No Options, No Choice","No Options, No Choice Project",707,9
1671097993122619,Children Believe,Children Believe,700,40
105833301076507,CUPE Local 38,CUPE Local 38,630,10
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,626,3
21746462235,CPAWS,CPAWS,619,3
600199730040379,David Eby,BC New Democrat Caucus,616,1
19750184960,Greenpeace Canada,Greenpeace Canada,606,200
159713615718,WWF-Canada,WWF-Canada,587,62
107670711947328,Only One CA,"Only One, Inc.",585,45
510183342342621,Bell MTS,Lavanya Rajaian,537,2
584595054966592,Royal Victoria Regional Health Centre Foundation,Royal Victoria Regional Health Centre Foundation,482,200
1583430205202800,City of Toronto,City of Toronto - Your Local Government,482,7
113297740077607,Canadian Energy Centre,Canadian Energy Centre,474,95
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,472,8
104128641336287,Indigenous Resource Network,Indigenous Resource Network,455,50
101898551911387,The Hub Canada,Hub Canada Media,443,137
104853517861788,Surrey’s Say on Policing,National Police Federation,440,10
143249880633,World Animal Protection Canada,World Animal Protection Canada,436,22
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,422,153
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,402,26
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,390,38
67197771286,Elections BC,Elections BC,374,1
223878537691255,WorkSafe Saskatchewan,WorkSafe Saskatchewan,359,8
222322717930469,Government of New Brunswick,Government of New Brunswick,342,2
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada,323,54
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l’équité, de la santé et la sécurité du travail",319,6
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,319,162
105884058088671,Keep Alberta RCMP,National Police Federation,310,15
107995007457949,Edmonton Zone Medical Staff Association,Edmonton Zone Medical Association,309,24
121222984568561,Amnesty International Canada,Amnesty International Canada,309,88
52543970197,Environmental Defence Canada,Environmental Defence,309,6
163336718421,PSAC - AFPC,PSAC-AFPC,304,10
132379063458419,CMHA BC Division,These ads ran without a disclaimer,293,1
7787249430,Canadian Wildlife Federation / Fédération canadienne de la faune,Canadian Wildlife Federation,290,56
5794733873,David Suzuki Foundation,David Suzuki Foundation,290,5
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,286,48
27234020592,UNICEF Canada,UNICEF Canada,263,18
54125409458,Oxfam-Québec,Oxfam-Québec,254,6
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,252,8
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,249,4
55894053020,Planned Parenthood Toronto,Planned Parenthood Toronto,249,25
925033857594085,SureHealth Canada,SureHealth,245,157
104975997675751,Toques From The Heart,Toques From The Heart,240,7
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,221,57
7522587804,Green Party of Ontario,Green Party of Ontario,218,4
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,215,13
2389440208005428,For Our Kids,For Our Kids,213,23
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail",These ads ran without a disclaimer,209,2
590117937780756,Oil Sands Action,Canada Action,207,1
168617319831578,Nature Canada,Nature Canada,201,3
196322807083503,OECTA - Ontario English Catholic Teachers Association,Ontario English Catholic Teachers Association,193,4
114849617772737,Care2 Canada,Press Pause Collective,193,6
108425434716453,Dehors par URBANIA,URBANIA MEDIA,189,1
111462478865180,City of Ottawa,City of Ottawa,185,8
106183171866567,Fairness for Drivers,Insurance Bureau of Canada,181,8
486746698769632,Nova Scotia Education and Early Childhood Development,Government of Nova Scotia,180,5
610620052306352,Rues principales,Rues Principales,180,4
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,180,7
134455149912301,Seva Canada,Seva Canada,177,6
106360778489053,Fuelling Canada,Canadian Gas Association,174,65
103350612362345,Strong Coast,Strong Coast,169,3
109045051805492,Made The Canadian Way,Canadian Energy Centre,166,4
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,164,12
106432095003415,Our Nova Scotia RCMP,National Police Federation,162,18
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,161,4
172923782752077,Tree Canada / Arbres Canada,Tree Canada / Arbres Canada,160,6
100999094747422,Land Needs Guardians,Land Needs Guardians,160,4
142580569097102,Ontario Liberal Party / Parti Libéral de l'Ontario,Ontario Liberal Party / Parti Libéral de l'Ontario,152,43
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,152,6
37523552825,One Drop,One Drop,151,13
149637145096756,Conservative Party of BC,Conservative Party of British Columbia,148,8
440409462669140,United Way Niagara,United Way Niagara,147,8
203485052997041,Hospital Employees' Union,Hospital Employees' Union,146,11
321351607970406,The Narwhal,The Narwhal,143,2
177681485609462,Radio-Canada,Radio-Canada,142,21
106620807391911,Roche,These ads ran without a disclaimer,139,1
516401211852429,ICBA - Independent Contractors and Businesses Association,Independent Contractors and Businesses Association of BC,137,2
35715544220,Stand.earth,Stand.earth,135,2
