Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
108819392526809,Partido Acción Nacional,Partido Acción Nacional,44885,8
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,42747,78
245495562137150,Mitofsky,Roy Campos,29694,114
187575292021954,El Rincón Político,El Rincón Político,23819,3
449095701815347,Salvador Zamora,Salvador Zamora,22216,15
817975211603986,Elecciones Coahuila,Elecciones Coahuila,20623,1
923633637651202,Morena Sí,Morena Sí,19351,63
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,17970,10
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,17716,30
2011285802526787,El Soberano,El Soberano,16835,3
126979027991075,Morena Colima Sí,Morena Colima Si,13964,10
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,13539,24
878034448921586,Hoy CDMX,Hoy CDMX,13343,10
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,13162,22
104680124489636,Demoscopia Digital,Demoscopia Digital,12076,157
108995845804175,Bonafont,These ads ran without a disclaimer,11956,5
112882117843391,Morena Estado de México,morenaedomex.si,10374,30
110649732291877,Secretaría de Desarrollo Económico Sustentable (SDES),Secretaría de Desarrollo Económico y Sustentable Guanajuato,10269,10
545216718870199,Acontecer Coahuila,Acontecer Político,10104,1
56713285274,Greenpeace México,Greenpeace México,9504,12
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,9283,25
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,8090,9
920502274763372,Crónica Nacional,Crónica Nacional,7713,1
109634395756375,Save the Children México,Save the Children México,7551,20
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,7480,15
803910906354530,La Vanguardia Torreón,VanguardiaTorreon,7416,1
100934207930403,Conversaciones,conversacionesmx.com,7355,5
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,6345,7
109697971929647,Paraíso Morenista,paraisomorenista.com,6315,30
100557755099985,Convocatorias 2023,Convocatorias 2023,6312,24
101301916123086,Transformarte,transformarteconlat.com,6083,56
100295832888456,Con Claudia Si,conclaudiasi.net,5872,56
114728268088874,El más Grande va con la Mejor,El más Grande va con la Mejor,5748,56
752108654806970,El Bienestar de Coahuila,El Bienestar de Coahuila,5217,1
105768877736080,Mérida Actual,Noticias Sureste,5118,3
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,4928,28
107479518820795,Corazón Guinda,corazonguinda.com,4768,28
111062598459946,Equidad y liderazgo,equidadyliderazgo.com,4737,82
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,4672,6
108751525359645,Con Morena trabajamos todxs,conmorenatrabajamostodos.com,4622,28
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,4550,4
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,4507,56
107123832200376,El Valor de Transformar,EL VALOR DE TRANSFORMAR S.A DE C.V,4487,28
105222757700821,Esto es México,estoesmexicomx.com,4380,3
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,4273,12
254852601222832,CEMEX México,CEMEX México,4153,38
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,4090,4
101740722540217,Todo Tláhuac,Todo Tláhuac,3849,11
107356960929927,Las Noticias-Política,Noticias Política,3792,4
