Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
334563333634959,Australian Government Department of Education,Australian Government Department of Education,6080,7
532962446729390,Australian Families,Department of Social Services,4374,49
101589645013040,Thrive by Five,Thrive By Five,3860,7
102329728050606,Yes23,Yes23,3850,84
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3548,264
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,1231,30
1776727752614025,Glencore,Glencore Australia,1154,13
345960425540557,The Climate Council,The Climate Council,1125,47
182564410468,Australia for UNHCR,Australia for UNHCR,1060,24
181578525342930,Master Builders Australia,Master Builders Australia,1046,22
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,988,13
104180525925926,Fair Australia,Advance Australia,959,17
92824008332,Plan International Australia,Plan International Australia,749,9
117806591312470,Not Enough,Advance Australia,745,18
536780606335962,Michelle Landry,Michelle Landry,609,5
160054227468,World Vision Australia,World Vision Australia,605,7
471390022952217,APPEA - Our Natural Advantage,APPEA,591,41
8422338499,The Wilderness Society,The Wilderness Society,557,49
103259978010848,SA Government,South Australian Government,557,41
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Phillip Thompson OAM MP,554,2
146307378744087,The Victorian Electoral Commission,Victorian Electoral Commission,552,2
110679918187811,Kate Chaney MP,Katherine Chaney,542,1
10113538711,WWF-Australia,WWF-Australia,524,6
113998151684022,Referendum News,Advance Australia,519,23
120075541104233,Gold Coast Labor,Queensland Labor,500,3
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,486,8
231341250224498,Australian Ethical Investment,Australian Ethical Investment,484,78
49453745631,Amnesty International Australia,Amnesty International Australia,434,30
59024478936,Monash University,Monash University,425,18
105140971475089,Chuffed.org - Australia,Chuffed.org,410,4
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,409,102
329777267205680,ACT Government,ACT Government,391,9
133570433378147,Roger Cook,WA Labor,386,3
1560052940889283,Isaac Regional Council,Isaac Regional Council,373,3
134712696593275,Dan Andrews,Daniel Andrews MP,367,2
195538532456,UNICEF Australia,UNICEF Australia,303,8
10852627380,World Animal Protection Australia,World Animal Protection Australia,295,10
149648047339,Save the Children Australia,Save the Children Australia,294,19
528169690561801,Cameron Caldwell,Liberal National Party of Queensland,284,9
203933633277603,Meaghan Scanlon MP,Meaghan Scanlon - Member for Gaven,281,3
105348385388237,Senator Babet,Senator Babet,270,15
486290621414640,Australian Government Department of Health and Aged Care,Australian Government Department of Health,236,1
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,230,31
113115292085361,DrinkWise,DrinkWise,220,10
100385049145414,Allegra Spender,Allegra Spender MP,215,12
125812604095801,Invasive Species Council,Invasive Species Council,208,55
160347484009125,Central Land Council,Central Land Council,204,5
157812980921536,Environmental Defenders Office,Environmental Defenders Office,200,31
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,197,9
100162559396,The Australia Institute,The Australia Institute,191,1
107728591594744,Sam Rae,Sam Rae,185,4
104419985146228,Ekō Australia,Ekō Australia,180,1
22936848857,Institute of Public Affairs,Institute of Public Affairs,175,3
108505475616557,Peter Hudson - Liberal for Rockingham,Liberals WA,175,4
54879226285,Teach For Australia,Teach For Australia,174,35
1767500736833451,Sustainable Population Australia,Sustainable Population Australia,173,18
172094012830551,Australian Paralympic Team,Paralympics Australia,171,4
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,170,13
709617325724631,Jess Pugh MP for Mount Ommaney,Jess Pugh MP,161,1
447447719391089,Health Care Providers Association,Health Care Providers Association,156,1
100124836460077,Magenta Marshall - Labor for Rockingham,WA Labor,155,3
316480331783930,Australian Unions,Australian Unions,146,58
161854162881,Greenfleet,Greenfleet,146,16
223820240968967,Western Australian Electoral Commission,Western Australian Electoral Commission,140,2
160779783972850,City of Gold Coast,City of Gold Coast,136,4
328245481103110,Senator Alex Antic,Alex Antic,131,8
100356216050100,Family First Party Australia,Family First Party Australia Ltd,131,9
1490457217880377,John Pesutto,Liberal Party of Australia (Victorian Division),131,9
123597645479,Australian Childhood Foundation,Australian Childhood Foundation,128,11
102453932266472,Aaron Violi MP,Aaron Violi MP,128,2
1767226913545560,Rainforest Reserves Australia,Rainforest Reserves Australia,126,8
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,120,4
117058357932949,Constitutional Equality,Constitutional Equality,118,5
113174381629359,Alcoa Australia,Alcoa Australia,111,7
145262132264710,Angus Taylor MP,Angus Taylor MP,111,1
105084998845350,BPH Energy,BPH ENERGY LTD,108,56
121201504755819,Animal Justice Party AJP Victoria,Animal Justice Party,108,4
105187691260140,"Pharmacy Guild of Australia, QLD","Pharmacy Guild of Australia, QLD",108,3
93698535865,Toowoomba Region,Toowoomba Regional Council,105,3
127045912874975,Dr Michelle Ananda-Rajah MP,Dr Michelle Ananda-Rajah MP,103,6
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,102,12
504855933190931,Time for Change - Change Aged Care,United Workers Union,≤100,33
327169760731815,Luke Gosling MP,Luke Gosling MP,≤100,1
106927325413571,John Berger MP,John Berger MP,≤100,4
112129948486119,National Poll,Curious Minds Media Pty Ltd,≤100,6
1818348581826942,The Literacy for Life Foundation,Literacy for Life Foundation,≤100,1
205615536167683,SA Health,SA Health,≤100,6
280996218747910,Tim Richardson,Tim Richardson,≤100,8
534105256722320,Councillor Alan Harris - City of Launceston,Councillor Alan Harris - City of Launceston,≤100,4
1660905180833979,Parliament of Victoria,Parliament of Victoria,≤100,4
109861698215031,moomoo AU,These ads ran without a disclaimer,≤100,1
136441724510,Humane Society International Australia,Humane Society International Australia,≤100,4
521903907906391,Senator Linda Reynolds,Senator Linda Reynolds,≤100,4
89794331215,Oxfam,Oxfam Australia,≤100,27
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,≤100,1
317158175535179,BitLife,These ads ran without a disclaimer,≤100,7
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,6
101242369463631,MSI Asia Pacific,MSI Asia Pacific,≤100,7
100314522404427,Andrew Willcox MP,Andrew Willcox MP,≤100,9
202499469817925,Senator Anne Urquhart,Senator Anne Urquhart,≤100,1
101606898126747,Tom Smith - Member for Bundaberg,Tom Smith MP,≤100,3
220677281357963,Leanne Linard MP,Leanne Linard MP,≤100,3
160228027463818,Ged Kearney,Ged Kearney,≤100,1
1483396328456198,Acciona.Australia,ACCIONA Australia,≤100,10
160021291752,Environment Victoria,Environment Victoria,≤100,8
204751982883846,Senator Michaelia Cash,Senator Michaelia Cash,≤100,1
122271967535458,Jan For Fadden,Australian Citizens Party,≤100,6
361491373921077,Solar Citizens,Solar Citizens,≤100,11
250114505002383,Hume City Council,Hume City Council,≤100,2
307014179414836,David Speirs MP,South Australian Opposition Leader,≤100,1
139098866100198,Merri-bek City Council,Merri-bek City Council,≤100,4
108381455902627,Australian Christian Lobby,Australian Christian Lobby,≤100,4
1568113776764144,Julieanne Gilbert Member for Mackay,Julieanne Gilbert MP,≤100,2
581391495214301,ACT Labor,ACT Labor,≤100,1
263665090825710,Barry O'Rourke - Member for Rockhampton,Barry O'Rourke MP,≤100,4
382517738472842,Give Freedom International,Give Freedom International,≤100,14
222638564548274,"Environment, Planning and Sustainable Development","ACT Government (Environment, Planning and Sustainable Development Directorate)",≤100,5
161729400528138,Coastal IVF,Coastal IVF,≤100,8
543585802484989,Michael Pettersson MLA,ACT Labor Party,≤100,5
107957850547464,Hayley Edwards - YOUR Independent for Rockingham,Hayley Edwards - YOUR Independent for Rockingham,≤100,5
372842266568995,Kat Theophanous MP,Kat Theophanous MP,≤100,3
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),≤100,12
610382465785726,Madeleine King MP,Madeleine King MP,≤100,1
521696954688354,Guardian Labs,Guardian Labs,≤100,6
110120534957929,Lauren Kathage MP,Lauren Kathage MP,≤100,3
680170875673152,Launceston Councillor Tim Walker,Launceston Councillor Tim Walker,≤100,1
368552196683031,Growing Queensland,"Department of State Development, Infrastructure, Local Government and Planning",≤100,1
419632568108398,Australian Citizens Party,Australian Citizens Party,≤100,4
801881613339051,Tania Lawrence MP,Tania Lawrence MP,≤100,2
626129871349568,Sandy Anghie for Perth,Sandy Anghie for Perth,≤100,2
273767159580,Physical Disability Council of NSW,Physical Disability Council of NSW,≤100,1
243147715707266,Australian Christians Party,Australian Christians,≤100,2
684088031625250,Stephen Mullighan MP,Stephen Mullighan MP,≤100,3
246244719386767,Yourtoolkit.com,Your Toolkit,≤100,13
675483955936731,Julian Leeser MP,Julian Leeser MP,≤100,1
139174417547253,The Week on Wednesday,The Week on Wednesday,≤100,3
101719048875027,John Ruddick MLC - Liberal Democrats,John Ruddick MLC - Liberal Democrats,≤100,1
189298264446398,Transport and Main Roads Queensland,These ads ran without a disclaimer,≤100,2
2005862956345687,Gary Maas MP,Gary Maas MP,≤100,2
1767975046782781,Jackson Taylor MP,Jackson Taylor MP,≤100,10
114056377451505,Senator Tammy Tyrrell,Senator Tammy Tyrrell,≤100,2
341949582584179,Junkee,These ads ran without a disclaimer,≤100,1
264918453601096,Councillor Reece Byrnes - Tweed Shire,Councillor Reece Byrnes - Tweed Shire,≤100,1
103793788825307,Dr Monique Ryan,Monique Ryan,≤100,1
179561632079584,City of Greater Geelong,City of Greater Geelong,≤100,9
172381239442699,City of Parramatta,City of Parramatta,≤100,4
939571409499551,Kristy McBain,Kristy McBain,≤100,2
582669988419520,RACS - Refugee Advice and Casework Service,Refugee Advice & Casework Service,≤100,2
726565307466774,Peta Murphy MP Federal Member for Dunkley,Peta Murphy MP Federal Member for Dunkley,≤100,1
295301253813234,UNSW Canberra,These ads ran without a disclaimer,≤100,1
457658091048476,Labor for Brisbane,Labor for Brisbane,≤100,7
117241141903,Barnardos Australia,Barnardos Australia,≤100,3
104766497639403,Mark Turner - Member for Blain,Mark Turner - Member for Blain,≤100,3
558437077557395,Brisbane Business Hub,Brisbane Business Hub,≤100,2
181099198756800,Pauline Richards MP,Pauline Richards MP,≤100,3
195906990478739,Jenny McAllister,Jenny McAllister,≤100,4
2730963457129454,Senator Raff Ciccone,Senator Raff Ciccone,≤100,1
114108316662776,Jonty Bush - Member for Cooper,Jonty Bush,≤100,1
413705305463031,Australian Renewable Energy Agency,Australian Renewable Energy Agency,≤100,2
227009527466258,Catherine Hutchesson MP,Catherine Hutchesson MP,≤100,4
489176018522933,Senator Tony Sheldon,Senator Tony Sheldon,≤100,2
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,≤100,1
547466642107014,Josh Wilson MP,Josh Wilson MP,≤100,1
544041956063892,Health Studies Australia,Health Studies Australia,≤100,2
103369851441851,Human Rights Law Alliance,Human Rights Law Alliance,≤100,8
2060469440930305,Nina Taylor MP,Nina Taylor,≤100,1
