Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
109322002065194,EKIS,EKIS,10173,21
547821942058909,Pilipinas Today,WFPH,9560,66
325780477966356,Geo 24/7,Energy Development Corporation,8290,25
969917173120995,Susan Yap,Sulong Pilipinas,8249,1
555503991321280,Geraldine Roman,Sulong Pilipinas,7218,3
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,5893,3
100770729339080,Cong. Wilbert T. Lee,Cong. Wilbert T. Lee,5827,24
1566478310240623,Francis Tolentino,Francis Tolentino PH,5450,21
265779500134955,SM Supermalls,SM Supermalls,5113,11
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",4046,3
216728172211793,GO Na Tayo,GO Na Tayo,2797,1
185633641527060,Toby Tiangco,Toby Tiangco,2745,7
112952897079549,Energy Development Corporation,Energy Development Corporation,2600,7
223618785182273,Pilipinas,WFPH,2536,14
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2495,1
438159769566830,EDC BINHI,EDC BINHI,2266,6
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,2229,5
269175894020945,Pilipinas Today,WFPH,2160,12
335569904541261,Samahan ng mga Traydor at Lokohan,Samahan ng mga Traydor at Lokohan,1873,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,1822,6
100170811672425,Pilipinas Today Kyusi,WFPH,1689,9
701517253228758,DOSTv,DOSTv,1476,3
494887807297979,Cocolife,Cocolife,1394,2
315452865504416,ChildFund Philippines,ChildFund Philippines,1381,2
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,1340,2
389309271851098,Pinoy Builders,"PurpleBug, Inc.",1337,10
101911131623327,Atorni Mike,Atorni Mike,1329,1
495629064258114,Lolita Karen Javier,Lolita Karen Javier,1212,2
121843141182573,Ayala Corporation,Ayala Corporation,1212,1
505887912898325,Positive Energy,Energy Development Corporation,1204,3
105604828846674,Rose Lin,Friends of Rose Lin,1165,4
100562967966954,Filipinas Radyo AM,WFPH,1161,12
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,1063,6
118263363420286,Pilipinas Today Ilocos,WFPH,998,8
156752721080952,Sonny Angara,Sonny Angara,961,1
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,944,3
374004705980904,Philippine Business for Education,Philippine Business for Education,931,4
1332938170076882,Tatak QC,Polsure,883,3
103751355997012,Optum Philippines,Optum Philippines,840,1
333701057319933,MAYOR RAJIV ENAD,Friends of Mayor Rajiv Enad,837,4
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,793,2
185986004827409,UNFPA Philippines,PLCPD,767,6
176725369945441,Pilipinas Today,The World Tonight,759,8
126919387470670,Rufus B. Rodriguez,Rufus B. Rodriguez,743,4
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Office of the Municipal Mayor - Atty. Philip A. Dacayo,729,5
257830240980106,Ronnie Dadivas,Roxas City United,722,3
228700014146287,Filipinas Bisaya,Filipinas Bisaya,721,8
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,675,2
882433785480661,"Adrian Jay ""AJ"" Advincula","Adrian Jay ""AJ"" Advincula",656,3
100668628818013,Bim Ignacio,Bim Ignacio,645,1
102820774791720,Congressman Marvin Rillo,Congressman Marvin Rillo,599,2
1647474828693396,Bong Go,Bong Go,598,1
102886345339673,Ben Patron,Ben Patron,571,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,570,2
1485006188181879,WES Gatchalian,WES Gatchalian,562,1
109322748911447,Ramj Maglanque,These ads ran without a disclaimer,554,1
150330215080785,The Honors Tutorial Center,These ads ran without a disclaimer,552,1
162414077101948,JV Ejercito,"JV Para sa Bayan Movement, Inc.",528,1
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,527,2
104988244674974,Mobility Awards,The Climate Reality Project Philippines,515,4
112512037866969,BM Ric Ric Dy Olegario,BM Ric Ric Dy Olegario,515,2
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,514,5
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,514,6
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,512,2
546388532235263,Duterte Youth Party-list,Duterte Youth Party-list,500,1
103206424893248,Davao Consumer Movement,Davao Consumer Movement,493,2
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,481,1
332536503771530,Vice Governor Karen Agapay,Vice Governor Karen Agapay,463,3
105655454119649,Bm Kris Caballero,These ads ran without a disclaimer,456,1
1452648134951782,Local Government Unit of Solano,Local Government Unit of Solano,448,3
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,437,2
330818486937353,John Dalipe - Page,John Dalipe - Page,425,3
1922749344643532,The World Tonight,The World Tonight,410,3
207494196545897,"San Anselmo Publications, Inc.","San Anselmo Publications, Inc.",394,3
2059973310693753,MELS TENT,These ads ran without a disclaimer,393,1
100877355420271,One to Tree,One to Tree,390,1
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",375,3
388689438381348,Mike Defensor,The Mike Defensor Organization,366,3
147975588597216,Stratbase,Stratbase,364,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr","Teodorico ""Nonong"" T Haresco, Jr",362,9
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",349,1
109867628173478,Ronin Leviste,Ronin Leviste,347,6
629488444347803,Mayor Allan De Leon,Mayor Allan De Leon,344,2
222187917795664,Social Watch Philippines,Social Watch Philippines,341,2
102550901310332,Pilipinas Visayas,WFPH,313,3
302182906469111,Congressman Greg Gasataya,Congressman Greg Gasataya,306,2
100228085283881,Support to Bangsamoro Transition - Subatra,Support to Bangsamoro Transition - Subatra,300,2
1779870368752390,May JOY sa QC,Polsure,292,1
1710652982556834,Lee Ann Debuque,Lee Ann Debuque,283,3
102203275921536,Cong. JC Abalos,Cong. JC Abalos,282,1
101885961492021,Kuya Bong Go,Kuya Bong Go,279,1
103485942191411,Juan Bulletin,Polsure,274,1
138279376537685,Bebot Rodriguez,Bebot Rodriguez,263,2
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,259,1
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,257,1
104616942239605,Inday Franz Gasataya,Inday Franz Gasataya,252,1
178941529519837,Edgar M. Chatto,Edgar M. Chatto,249,4
103548215475630,Aniela Tolentino,Archinet International Inc.,244,2
2272110229474022,Bagong Bicol,Bagong Bicol,229,1
