Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,11202,69
384511478794856,Thndr ثاندر,These ads ran without a disclaimer,3034,7
550280998481446,Rasha Kelej,Rasha Kelej,2663,16
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,906,4
106088658611833,Ambassador Ahmed Elfadaly,Ambassador Ahmed Elfadaly,767,1
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,727,12
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,626,5
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,544,5
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,511,7
103395314662888,حزب الشعب الجمهوري - مصر,حزب الشعب الجمهوري - مصر,502,2
963424467011784,أحمد فتحي - Ahmed Fathy,أحمد فتحي - Ahmed Fathy,477,2
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,418,11
110877857406073,المهندس حسام لبن,المهندس حسام لبن,361,3
112955485159674,مدحت الكمار ــ Medhat Al.Kammar,مدحت محمد عطية الكمار,328,4
192320965049184,الإعلامية نيفين منصور,الإعلامية نيفين منصور,292,3
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,287,9
9053837495,UN SDG Action Campaign,These ads ran without a disclaimer,283,1
105386041341175,النائب د. حسين خضير,النائب د. حسين خضير,260,1
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,256,4
801866783213943,محمد طلبة - Mohamed Tolba,محمد طلبة - Mohamed Tolba,219,3
102752291431181,المهندس حازم الجندي - Hazem ElGendy,These ads ran without a disclaimer,216,1
115336178238866,النائب - محمود عبدالعليم منصور,النائب - محمود عبدالعليم منصور,209,2
308088503057656,النائب محمود عصام,النائب محمود عصام,203,8
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,203,5
102521556232446,أساس ميديا مصر - Asas Media Egypt,asasmedia,185,1
866153827088050,Bankawy - بنكاوى,Bankawy - بنكاوى,177,2
121502487925668,د/ محمد الجندي - Mohamed Elgendy,د/ محمد الجندي - Mohamed Elgendy,171,1
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,166,2
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,157,4
121565980915958,سلسلة تأسيس The best start,These ads ran without a disclaimer,152,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,150,1
106633301506504,النائب الدكتور علي مهران,النائب الدكتور علي مهران,140,1
104570177893410,أحمد علي الألفي,أحمد علي الألفي,138,1
112709551678127,الصفحة الرسمية لبرنامج آخر كلام,These ads ran without a disclaimer,124,2
102478281118292,مكتب الدكتور محمود رجب فتح الله دكتور القانون الجنائي والمحامي بالجنايات,These ads ran without a disclaimer,107,1
380937009024559,Kashqol كشكول التعليمى,Kashqol كشكول التعليمى,106,4
1916894871881712,يونس عبدالرازق - Younes abdelrazek,يونس عبدالرازق - Younes abdelrazek,103,1
