Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
599025353636034,B Lab Switzerland,B LAB (SWITZERLAND),556,17
349450293419,Schweizerische Energie-Stiftung SES,Schweizerische Energie-Stiftung SES,491,10
1054282644596776,GE-démocratie,GE-démocratie,283,8
97220294896,SP Schweiz,SP Schweiz,218,5
114275974912005,GE équilibre fiscal,GE équilibre fiscal,117,6
48980326364,Public Eye,Public Eye,107,24
291359247729208,PS Suisse,PS Suisse,≤100,2
100381452863244,Libertés et Justice sociale,Libertés et Justice sociale,≤100,13
1524859774444235,Koalition für Konzernverantwortung,Koalition für Konzernverantwortung,≤100,2
15733998334,FDP,FDP,≤100,1
105527252338650,perspektiveschweiz.ch,IG Wirtschaftsverbände,≤100,5
103550668590403,Mieux vivre sa vie,Mieux Vivre Sa Vie,≤100,10
288659088239530,MCG Officiel,Mouvement Citoyens Genevois,≤100,10
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,≤100,16
1919422915011017,Republik,Republik AG,≤100,2
18087904183,PLR,PLR,≤100,1
115134174862244,perspectivesuisse.ch,IG Wirtschaftsverbände,≤100,5
510352742440847,Coalition pour des multinationales responsables,Coalition pour des multinationales responsables,≤100,2
102014399307738,Direkt,direkt,≤100,5
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100,5
131066326987,SP Kanton Zürich,SP Kanton Zürich,≤100,7
888626258006362,"Barbara Gysi, Nationalrätin SP",Barbara Gysi,≤100,3
84150672409,SP Stadt Zürich,SP Stadt Zürich,≤100,4
1579272705641700,Gabriela Suter,Gabriela Suter,≤100,7
169510248558,Die Mitte - Le Centre,Die Mitte,≤100,6
51415837765,Greenpeace Switzerland,Greenpeace Switzerland,≤100,3
104379448378069,eyerepublic.co,These ads ran without a disclaimer,≤100,1
115010674866173,prospettivasvizzera.ch,IG Wirtschaftsverbände,≤100,5
259871484198551,Thomas Matter,Thomas Matter,≤100,1
104460881166122,Pro Natura Valais / Wallis,Pro Natura Valais / Wallis,≤100,2
100341315500438,Kirchensteuern sei Dank - St.Gallen,Katholischer Kofessionsteil des Kantons St.Gallen,≤100,4
1991942507517845,Römisch-Katholische Kirche im Aargau,Römisch-Katholische Landeskirche des Kantons Aargau,≤100,6
335404453537186,Die Mitte Binningen-Bottmingen,Die Mitte Binningen-Bottmingen,≤100,1
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,≤100,13
1741098286126301,Die Mitte Appenzell Ausserrhoden,Die Mitte Appenzell Ausserrhoden,≤100,17
123778861534,Jungfreisinnige Aargau,Jungfreisinnige Aargau,≤100,1
921336971288655,Nagra,Nagra,≤100,1
8142847754,Jungfreisinnige Schweiz,Jungfreisinnige Schweiz,≤100,5
1483343695307824,Campax,Campax,≤100,1
1419223321733027,Parti Socialiste Vaudois,PS vaudois,≤100,1
106964611977537,Switlo,Switlo,≤100,2
103447355403439,Andreas Hüssy,Andreas Hüssy,≤100,1
125466200895962,Valentin Landmann,Sven Kunz,≤100,1
110481348648633,Ludivine-Luy-Lovey au Conseil National 2023,Ludivine Luy Lovey,≤100,1
103033805478591,Carole-Anne Kast,Carole-Anne Kast,≤100,1
