Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
104169373751350,Progress Toronto,Progress Toronto,3605,29
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),3491,21
163261390365324,Elementary Educators,Elementary Educators,2870,144
1711780249072322,Anthony Furey,Furey for Mayor,2560,6
118331481194703,Mark Saunders,Mark Saunders,2355,16
186752164845450,Ana Bailao,Ana Bailao,1902,4
303473312998028,FedEx,FedEx,1831,4
9333642607,TELUS,TELUS,1749,5
168106993245736,Canada Post,These ads ran without a disclaimer,1529,1
367773226675582,The Home Depot,The Home Depot,1448,5
104386908631938,Pathways Alliance,Pathways Alliance,1311,6
15535160141,Olivia Chow,Olivia Chow for Mayor,1295,14
43448349479,Josh Matlow,Josh Matlow Campaign,1249,11
2219877871611388,Ontario Prevention Clinic / The PrEP Clinic,The PrEP Clinic,1234,21
249042335139282,BDC,BDC,1158,22
6319213302,Heart & Stroke,Heart & Stroke,1148,29
186266941387011,BMO Financial Group,BMO Financial Group,1101,4
19750184960,Greenpeace Canada,Greenpeace Canada,979,96
10359721433,War Child Canada,War Child Canada,964,4
107385241806,Plan International Canada,Plan International Canada,922,45
160136850711053,CUPE Ontario,CUPE Ontario,918,5
195608229977,BC NDP,BC NDP,810,11
163336718421,PSAC - AFPC,PSAC - AFPC,791,4
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,754,10
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,749,18
24235835555,Kids Help Phone,Kids Help Phone,747,16
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,712,33
582973558421642,Mitzie Hunter,Mitzie For Mayor,703,28
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,700,55
154462904588700,Enbridge Gas,Enbridge Gas,687,73
79659811198,Forest Professionals BC,Association of BC Forest Professionals,666,3
182645321760265,Ville de Montréal,Ville de Montréal,659,2
100303792980166,Tennis love,These ads ran without a disclaimer,640,7
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,612,77
102828041144081,Here For Students,Here For Students,587,6
121222984568561,Amnesty International Canada,Amnesty International Canada,582,61
1097840090260804,National Police Federation,National Police Federation,569,61
113297740077607,Canadian Energy Centre,Canadian Energy Centre,542,88
27234020592,UNICEF Canada,UNICEF Canada,536,6
633812813408377,Elections Canada,Elections Canada,505,25
5794733873,David Suzuki Foundation,David Suzuki Foundation,496,6
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,475,45
1522162571382952,Oceana Canada,Oceana Canada,469,16
281999881613,World Vision Canada,World Vision Canada,469,7
180862678644381,Ontario NDP,Ontario NDP,464,39
256967407720183,LEO,Léger,446,14
283487578481273,Énergir,Énergir,421,16
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,400,55
169928686425623,UFCW Local 401,UFCW Local 401,397,9
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),389,1
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,386,18
202220023130891,Bell Canada,Bell Canada,372,3
439345863190331,Brad Bradford,Brad Bradford Campaign,371,2
106679019420477,Nova Scotia Teachers Union,Nova Scotia Teachers Union,357,5
453724058039992,viaSport British Columbia,viaSport British Columbia,336,29
152467601467262,BMO Groupe financier,BMO Groupe financier,333,6
53321777320,Coeur + AVC,Coeur + AVC,329,29
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,326,12
338645782840713,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs",Ministère de l'Environnement et de la Lutte contre les changements climatiques,305,5
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,305,15
182629491891136,First Nations Health Authority,First Nations Health Authority,299,25
115835521825983,UNHCR Canada,UNHCR Canada,299,39
114849617772737,Care2 Canada,Press Pause Collective,286,17
1583430205202800,City of Toronto,City of Toronto - Your Local Government,282,14
187805263715,RÉZO,RÉZO,281,2
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,261,8
106917558391358,Alliance nouvelles voies,Pathways Alliance,256,2
108425434716453,Dehors par URBANIA,URBANIA MEDIA,241,12
52543970197,Environmental Defence Canada,Environmental Defence,232,12
177741812241442,SCFP-Québec,le SCFP,225,17
167119640312022,Main Street Medical Clinic,These ads ran without a disclaimer,224,1
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,223,66
189141609842,Ville de Gatineau,Ville de Gatineau,221,13
262370800536,CanadaHelps,CanadaHelps,215,11
210856342388010,OUI Québec,OUI Québec,212,1
10633250963,Save the Children Canada,Save the Children Canada,210,25
612093308848274,Port of Vancouver,Vancouver Fraser Port Authority,210,2
123235041462,The Fraser Institute,Fraser Institute,208,25
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,208,17
14742445214,BC Green Party,BC Green Party,203,39
111871308199,Casey House Toronto,Casey House Toronto,201,1
254245404682417,C.D. Howe Institute,C.D. Howe Institute,180,13
568938803293644,True North,True North,178,5
922478954450376,CHBA National,CHBA National,176,8
168889579973,Fondation David Suzuki,Fondation David Suzuki,174,3
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,168,3
101898551911387,The Hub Canada,Hub Canada Media,160,53
7522587804,Green Party of Ontario,Green Party of Ontario,157,8
35715544220,Stand.earth,Stand.earth,155,18
185448584824663,Calgary Health Foundation,Calgary Health Foundation,154,6
472654772849933,4-H British Columbia,4-H British Columbia,153,4
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,153,12
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,149,1
112770395186260,Canadian News,These ads ran without a disclaimer,149,2
25553935482,BC United,BC United,149,15
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,148,7
658318450979357,Globe Content Studio,Globe Content Studio,148,2
106432095003415,Our Nova Scotia RCMP,National Police Federation,144,19
109351050711893,IndigiNews,The Discourse,144,3
100999094747422,Land Needs Guardians,Land Needs Guardians,142,4
63358436494,Naître et grandir,Naître et grandir,140,5
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,140,1
753889838292279,BC Assembly of First Nations,BC Assembly of First Nations,139,3
106360778489053,Fuelling Canada,Canadian Gas Association,137,72
113246738704586,Northern Territories Federation of Labour,Northern Territories Federation of Labour,136,34
137821525367,Yukon Federation of Labour,Yukon Federation of Labour,134,42
9226212436,SaskPower,SaskPower,133,3
121658954562795,Mark Gerretsen,Mark Gerretsen,133,3
188385537886041,ICI Québec,Radio-Canada,132,1
985797494956599,The News Forum,The News Forum,131,47
191240938428019,Le Devoir BIS,Le Devoir,129,12
169042736456594,All Out,ConnectAd,127,28
1671097993122619,Children Believe,Children Believe,121,11
345209975371,Canadian Business,These ads ran without a disclaimer,120,1
103450566427670,City of Markham,City of Markham,120,2
106764462731658,Honest Reporting Canada,Honest Reporting Canada,119,7
200217723858499,"Tony Wakeham, MHA, Stephenville-Port au Port","Tony Wakeham, MHA for Stephenville - Port au Port",116,15
630769567037703,Ravi Parmar,Ravi Parmar Campaign,107,1
1791681504238516,U-Report Canada - English,UNICEF Canada,107,2
