Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
161213770567846,Operation Smile Sverige,Operation Smile Sverige,34649,12
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,20261,23
369122343101775,e.on,E.ON Sverige AB,14951,3
382243262003,Plan International Sverige,Plan International Sverige,14272,26
608975645850217,Vattenfall,Vattenfall Sverige,13674,7
643137272398136,Sverige för UNHCR,Sverige för UNHCR,13196,10
149155351773944,SEB,SEB,11872,2
111630258867610,Röda Korset,Röda Korset,9842,17
239177706143268,Mobility Sweden,Mobility Sweden,9840,4
114526821939129,Arla,Arla,9829,5
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,9595,26
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),8975,30
95735961890,Greenpeace Sverige,Greenpeace Sverige,6558,69
19746853632,Djurens Rätt,Djurens Rätt,6552,2
59324455950,UNICEF Sverige,UNICEF Sverige,5882,13
237146235237,Timbro,Tankesmedjan Timbro,5873,40
162985227114132,Skellefteå Kraft,Skellefteå Kraft,5819,4
369582590803,Dagens ETC,ETC-tidningarna,5565,26
126567104406,Hyresgästföreningen,Hyresgästföreningen,5082,23
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4537,2
279974638809211,Oxfam Sverige,Oxfam Sverige,4511,6
186513678039755,Fortum,Fortum Sverige,4507,34
101341883359561,Matsmart Sverige,Matsmart,4272,20
72659261793,Rädda Barnen,Rädda Barnen,4103,57
149155351773944,SEB,Skandinaviska Enskilda Banken,3599,3
42676805259,Diakonia,Diakonia,3035,9
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,2930,53
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2152,34
18880778360,ActionAid Sweden,ActionAid Sweden,2009,4
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1913,7
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1614,7
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,1506,15
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1467,28
1534982756793690,Foodvisor,These ads ran without a disclaimer,1466,5
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1443,3
153270724787,Amnesty International Sverige,Amnesty International Sverige,1267,11
576845979156129,Techarenan,Techarenan,1223,3
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1150,23
106579105171694,ETC nyhetsmagasin,ETC Media AB,1086,2
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,1042,14
212604496324,Fackförbundet ST,Fackförbundet ST,1022,64
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,998,3
356032977210,Vi-skogen,Vi-skogen,881,6
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",878,1
190362484322035,Komlitt förlag,Emma Holmström,873,12
24574889995,Charlie Weimers MEP,Charlie Weimers,852,1
506685746198996,DebattNytt,Bror Carl Jakobsson,767,1
114262485262083,Konsumentverket,Konsumentverket,766,6
183512318424647,Magdalena Andersson,Socialdemokraterna,719,3
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,706,4
112225970344,Räddningsmissionen,Räddningsmissionen,704,26
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,676,27
273053169937029,ClimateHero,ClimateHero,628,7
1531320107133721,Syre,Dagens O2 AB,597,4
314872662206,Ekonomifakta,Ekonomifakta,586,68
1005361066218702,Norrtåg,Norrtåg,584,1
113710601984970,Barnfonden,Barnfonden,582,5
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,577,3
166406746310,Resumé,Resumé,575,2
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,573,6
328754490337,Vårdförbundet,Vårdförbundet,558,30
104928476281245,Ibn Rushd Studieförbund,Ibn Rushd Studieförbund,545,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,538,12
1402657726653154,Hallå konsument,Konsumentverket,525,2
965458110149319,Byggindustrin,Byggindustrin,517,2
