Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
151159271594797,Systembolaget,Systembolaget,19411,3
126567104406,Hyresgästföreningen,Hyresgästföreningen,13471,41
608975645850217,Vattenfall,Vattenfall Sverige,13439,19
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,12579,22
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,12229,14
161213770567846,Operation Smile Sverige,Operation Smile Sverige,9987,32
114526821939129,Arla,Arla,9119,8
109886133732943,RESCUE - Sverige,RESCUE - Sverige,8084,2
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,6866,37
111630258867610,Röda Korset,Röda Korset,6843,26
95735961890,Greenpeace Sverige,Greenpeace Sverige,6528,139
382243262003,Plan International Sverige,Plan International Sverige,5270,13
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5240,30
369582590803,Dagens ETC,ETC-tidningarna,4824,21
59324455950,UNICEF Sverige,UNICEF Sverige,4383,40
643137272398136,Sverige för UNHCR,Sverige för UNHCR,4285,20
186513678039755,Fortum,Fortum Sverige,2939,26
162985227114132,Skellefteå Kraft,Skellefteå Kraft,2813,10
72659261793,Rädda Barnen,Rädda Barnen,2804,27
314872662206,Ekonomifakta,Ekonomifakta,2448,83
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2421,27
178362315106,European Parliament,European Parliament,2414,9
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2295,25
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2104,5
379686162129542,Svea Bank,Svea Ekonomi,1913,15
1419307421424959,Demokraterna,Demokraterna,1846,1
890888971075662,Stockholm Exergi AB,Stockholm Exergi,1711,2
809338299217333,Svenska Epoch Times,Svenska Epoch Times,1500,4
195379633820701,Svenskt Kött,Svenskt Kött,1456,24
249195615122371,Sara Skyttedal,Sara Skyttedal,1339,1
42676805259,Diakonia,Diakonia,1330,7
153270724787,Amnesty International Sverige,Amnesty International Sverige,1230,14
219410318157271,Läkarmissionen,Läkarmissionen,1224,2
989752884508948,Muharrem Demirok,Centerpartiet,1206,1
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,1075,3
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1016,26
109609604086656,Vejpkollen.se,Vejpkollen.se,1003,2
111699453757094,Soft Towel Games,These ads ran without a disclaimer,954,3
19746853632,Djurens Rätt,Djurens Rätt,884,2
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,812,13
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,683,7
899603916845362,JAG Personlig assistans,JAG Personlig assistans,678,7
237146235237,Timbro,Tankesmedjan Timbro,675,52
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,665,6
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,650,19
91217182731,Nordiska museet,Nordiska museet,626,10
166406746310,Resumé,Resumé,624,2
518144408210153,Våra barns klimat,Våra barns klimat,590,4
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,556,8
328754490337,Vårdförbundet,Vårdförbundet,554,25
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,527,2
103296115466644,Skattenytta,Kommissionen för Skattenytta,524,8
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,518,19
732284166977797,Odlarna.se,Odlarna.se,502,4
239855722130,Nyhetsmagasinet Fokus,Fokus,498,11
312084019369,Dagens Medicin,Dagens Medicin,477,2
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",474,1
181590825305317,COWI Sverige,COWI Sverige,462,14
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,460,3
1402657726653154,Hallå konsument,Konsumentverket,459,5
356032977210,Vi-skogen,Vi-skogen,421,10
412192732132640,ECPAT Sverige,ECPAT Sverige,417,20
1292941027470473,Tillsammans för regionens utveckling,Region Västerbotten,415,3
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,408,1
273053169937029,ClimateHero,ClimateHero,406,7
296423575695,Afrikagrupperna,Afrikagrupperna,394,3
110605492300,RFSL,RFSL,394,3
1633181116933852,SvD Junior,SvD Junior (SvD),390,10
965458110149319,Byggindustrin,Byggindustrin,367,2
163305633746125,Karneval förlag,Holviks,365,2
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,361,1
1042091032500520,Kvartal,Kvartal,347,7
126245644082634,Malmömoderaterna,Malmömoderaterna,345,3
1834885946761575,DB Schenker i Sverige,DB Schenker i Sverige,323,2
87535551716,Världskulturmuseet,Världskulturmuseerna,322,2
369122343101775,e.on,E.ON Sverige AB,322,2
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,306,2
212604496324,Fackförbundet ST,Fackförbundet ST,288,40
188841442268,Woolpower,Woolpower AB,268,2
108492218918,IF Metall,IF Metall,266,2
8040892957,Socialdemokraterna,Socialdemokraterna,264,2
382066395683576,Dustin,Dustin,251,1
1791189177563263,Sverigedemokraterna Södertälje,SD Södertälje/Nykvarn,245,2
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,236,1
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,223,5
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,220,8
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,217,12
217391588404948,Katalys,Katalys,213,3
10150161538825010,Medborgarskolan,Medborgarskolan,208,3
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,206,6
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,200,2
