Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,10863,5
109322002065194,EKIS,EKIS,8979,28
1303847879710886,Philippine Star Blog,NM,8229,13
265779500134955,SM Supermalls,SM Supermalls,5978,8
547821942058909,Pilipinas Today,WFPH,5611,30
103215701288140,RPN News Media,NM,4650,8
1566478310240623,Francis Tolentino,Francis Tolentino PH,4379,20
325780477966356,Geo 24/7,Energy Development Corporation,4323,27
555503991321280,Geraldine Roman,Sulong Pilipinas,3948,2
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,3564,5
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,3357,18
223618785182273,Pilipinas,WFPH,3317,16
1647474828693396,Bong Go,Bong Go,3258,6
389832831155174,The Joke Media,The Joke Media,3200,4
438848109829671,Juan Dela Cruz,Juan Dela Cruz,3075,4
110831933689418,Alamat Ni Pedro,News Manila,2973,3
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2972,1
113821638263564,The Best Channel,The Best Channel,2819,14
122799741066892,National Youth Commission,National Youth Commission,2724,2
105929115643626,Caroline Tanchay,Caroline Tanchay,2167,10
574009022753016,Bilyonaryo,Bilyonaryo,2160,3
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,1601,4
105604828846674,Rose Lin,Friends of Rose Lin,1502,7
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1431,2
1759941490758280,Jerry Treñas,Jerry Treñas,1268,22
495629064258114,Lolita Karen Javier,Lolita Karen Javier,1151,2
315452865504416,ChildFund Philippines,ChildFund Philippines,1136,2
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,1086,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1010,1
100770729339080,Cong. Wilbert T. Lee,Cong. Wilbert T. Lee,955,2
150330215080785,The Honors Tutorial Center,These ads ran without a disclaimer,933,2
257830240980106,Ronnie Dadivas,Roxas City United,916,5
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,903,2
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,897,4
