Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,44198,25
213543555380242,Socialdemokraterna i Europaparlamentet,Socialdemokraterna i Europaparlamentet,24345,8
643137272398136,Sverige för UNHCR,Sverige för UNHCR,23556,28
109886133732943,RESCUE - Sverige,RESCUE - Sverige,19918,4
111630258867610,Röda Korset,Röda Korset,18186,11
608975645850217,Vattenfall,Vattenfall Sverige,13915,16
126567104406,Hyresgästföreningen,Hyresgästföreningen,13677,112
2265392953716988,Ilan De Basso,Socialdemokraterna i Europaparlamentet,13126,9
162985227114132,Skellefteå Kraft,Skellefteå Kraft,11586,13
72659261793,Rädda Barnen,Rädda Barnen,9164,93
369582590803,Dagens ETC,ETC-tidningarna,9106,26
382243262003,Plan International Sverige,Plan International Sverige,9079,13
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),8977,19
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,7888,41
19746853632,Djurens Rätt,Djurens Rätt,5741,6
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,5152,61
59324455950,UNICEF Sverige,UNICEF Sverige,4969,6
309657091388,Svenska Lottakåren,Svenska Lottakåren,4353,14
579268339149105,Erik Bergkvist,Socialdemokraterna i Europaparlamentet,4276,2
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,3828,33
186513678039755,Fortum,Fortum Sverige,3650,33
95735961890,Greenpeace Sverige,Greenpeace Sverige,3591,80
140417992681511,Clowner utan Gränser,Clowner utan Gränser,3403,23
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,3360,6
113710601984970,Barnfonden,Barnfonden,3183,10
1439778006254125,Evin Incir,Socialdemokraterna i Europaparlamentet,3073,5
767749640051136,Heléne Fritzon,Socialdemokraterna i Europaparlamentet,2980,2
314872662206,Ekonomifakta,Ekonomifakta,2546,19
153270724787,Amnesty International Sverige,Amnesty International Sverige,2292,2
412192732132640,ECPAT Sverige,ECPAT Sverige,2279,21
161213770567846,Operation Smile Sverige,Operation Smile Sverige,1865,6
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1767,22
42676805259,Diakonia,Diakonia,1588,6
106579105171694,ETC nyhetsmagasin,ETC Media AB,1460,1
209680479955838,Uppsala brandförsvar,Uppsala kommun,1405,2
237146235237,Timbro,Tankesmedjan Timbro,1176,2
324914190902686,Magasinet Paragraf,Magasinet Paragraf,1141,1
45101268520,SSU,SSU,1139,10
249195615122371,Sara Skyttedal,Sara Skyttedal,1125,1
235650011981,SPF Seniorerna,SPF Seniorerna,1115,2
212604496324,Fackförbundet ST,Fackförbundet ST,1060,52
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1031,3
239855722130,Nyhetsmagasinet Fokus,Fokus,935,17
899603916845362,JAG Personlig assistans,JAG Personlig assistans,935,1
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,913,11
379686162129542,Svea Bank,Svea Ekonomi,771,5
123739584343055,Social Media Rekrytering,Social Media Rekrytering,732,5
312084019369,Dagens Medicin,Dagens Medicin,718,2
111699453757094,Soft Towel Games,These ads ran without a disclaimer,691,1
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,651,27
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,611,19
149155351773944,SEB,SEB,590,2
273053169937029,ClimateHero,ClimateHero,585,7
122512491125750,Ängelholms kommun,Ängelholms kommun,572,4
1531320107133721,Syre,Dagens O2 AB,552,4
302201957541,Medelhavsmuseet,Världskulturmuseerna,532,1
328754490337,Vårdförbundet,Vårdförbundet,528,36
163820136238,LO Sverige,Landsorganisationen i Sverige,527,1
103296115466644,Skattenytta,Kommissionen för Skattenytta,494,3
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,491,19
62185934430,Olof Palmes internationella center,Olof Palmes Internationella Center,488,2
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,483,1
109969847586061,Morgon-Tidningen,AIP Media,482,1
91217182731,Nordiska museet,Nordiska museet,466,12
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,410,3
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,392,11
166406746310,Resumé,Resumé,382,1
208751565805849,Stiftelsen Expo,Stiftelsen Expo,376,4
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,353,1
539297539496434,Dagens Samhälle,Dagens Samhälle,336,1
965458110149319,Byggindustrin,Byggindustrin,324,1
173745622660246,Bring Sverige,Bring Sverige,315,1
223302541061447,Nema Problema,Nema Problema,313,2
103997904708356,M-lotten,M-Lotten,307,6
1754723951480332,Luleå Hamn,Luleå hamn,302,2
178264915554076,Danske Bank Sverige,Danske Bank Sverige,288,2
322439964487541,ETC El,ETC El,286,12
268593563268202,Kristdemokraterna Tyresö,Kennerberg Leif Robert,265,1
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,261,5
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,258,3
1066861813334420,Länsstyrelsen Västerbotten,Länsstyrelsen Västerbotten,256,1
150552151724185,Stora Enso Sverige,These ads ran without a disclaimer,251,1
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,245,5
112225970344,Räddningsmissionen,Räddningsmissionen,244,2
197762513603868,MÄN,MÄN,239,3
237813956289260,Maskrosbarn,Maskrosbarn,224,2
717523045086468,Johanna Jaara Åstrand,Lärarförbundet,215,4
640780126093378,Norstedts Juridik,Norstedts Juridik,208,2
912984312161760,VoB Syd,Vob Syd Malmö,208,4
912984312161760,VoB Syd,Vob Syd Malmö,208,4
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,198,2
329452290816078,Tidningen Market,Tidningen Market,194,1
408171019221426,Slöseriombudsmannen,Skattebetalarnas Förening,193,4
399044617221,Läraren,Lärarnas tidning,193,3
120216874723147,Svenskt Sigill,Svenskt Sigill,192,15
111564248245329,Rimliga villkor,Tove Anna Dagerman,192,1
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,189,17
80903681019,Corren,Östgöta Correspondenten,184,3
37267060518,Världens Barn,Världens Barn,180,1
296423575695,Afrikagrupperna,Afrikagrupperna,176,2
190533360983432,FUF - Föreningen för Utvecklingsfrågor,Föreningen för Utvecklingsfrågor,173,4
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,161,1
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,157,3
592229251236244,SEM AB,SEM AB,155,1
100523520034965,Region Uppsala,KSMG,153,1
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,145,3
