Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
117190961365330,Delfina Gómez FanArt,Delfifanart,178932,31
451310051622713,Alejandra Del Moral Vela,Statera Comuniacion,106871,75
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,87620,346
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,68510,30
114641098288096,Tlatoani de Barrio,Tlatoani de Barrio,54876,14
923633637651202,Morena Sí,Morena Sí,48613,152
1520610478183053,Badabun,Badabun,36398,13
116300981407455,Pulso Guinda,pulsoguinda.com,35245,87
264773293005,Marko Cortés,Marko Cortés,30399,14
124631600949535,Yo Influyo,Yoxmex,29448,115
114024430364416,YoXmx,Yoxmex,28401,112
121748530893763,El informativo de la transformación,El informativo de la Transformación,28237,116
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,27389,34
111335258596893,Mandarina Noticias,Mandarina Noticias,26695,151
219044174783449,Horacio Duarte Olivares,Horacio Duarte Olivares,23552,2
114249423327281,Los Reporteros MX,Los Reporteros MX,23055,14
112882117843391,Morena Estado de México,morenaedomex.si,22730,42
105097171575007,La LOCAL Mx,La LOCAL Mx,20842,7
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,19995,26
108687728744220,Caribe Noticias,Caribe Noticias,19676,6
102084795217656,Cuatro T,Cuatro T Noticias,18479,6
110731518636712,Por el Cambio,porelcambiomx.com,18395,58
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,16335,6
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,15111,9
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,13286,52
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,12931,26
327324764029820,Armando Guadiana,Armando Guadiana,12865,13
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,12636,32
1614424252123206,PAN Estado de México,Partido Acción Nacional Estado de México,12503,5
186073704903313,México elige,México Elige,12382,30
884158955066166,RecuperaTuFuturo,RecuperaTuFuturo,11873,166
979621495397568,Instituto de Certificación Empresarial ICEMéxico,Instituto de Certificación Empresarial ICEMéxico,11778,1
449095701815347,Salvador Zamora,Salvador Zamora,11628,6
100215376197287,Guerreros del voto,Guerreros del Voto,11575,24
118089944564637,El México que Informa,El México que Informa,11225,29
493453457351145,Coparmex Nacional,Coparmex Nacional,11032,85
102211379502005,Gigante Informativo,Gigante Informativo,10912,29
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,10777,13
56713285274,Greenpeace México,Greenpeace México,10227,56
100288235956814,Encuestas Valor,Encuestas Valor,10221,20
1621607258157280,Noticias - Sur de México,Noticias Sur,9987,2
611053902572622,Focus Mx,Focus Mx,9664,5
107356960929927,Las Noticias-Política,Noticias Política,9574,4
113432345067152,Mujeres por la Transformación de Oaxaca,Mujeres por la Transformación de Oaxaca,9252,13
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,9199,11
454013577974506,IEEM Oficial,IEEM Oficial,9163,7
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,8961,58
424354117897066,Noticias En El Punto,Noticias en el Punto,8856,1
924215500923867,Lucy Meza,Lucy Meza,8754,23
103334219123355,Ricardo  Meraz,Movimiento Ciudadano,8665,12
1613868898897076,Waldo Fernández González,Waldo Fernández González,8639,17
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,8404,68
107733571881670,The Street Journal,The Street Journal,8280,12
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,8069,5
