Page ID,Page name,Disclaimer,Amount spent (MYR),Number of ads in Library
155707591143880,Prof. Dr Zainur Rashid Zainuddin,Yayasan Ikhlas,1683,4
102324099498718,Proklamasi Orang Melayu,Proklamasi Orang Melayu,1342,2
351151669407977,Perikatan Nasional Selangor,Perikatan Nasional Selangor,1176,5
100239339764729,財經信息·,These ads ran without a disclaimer,863,60
108562495293165,Energy Asia,Energy Asia,731,82
100233663098633,股息投资法·,These ads ran without a disclaimer,730,64
195105060510135,Kementerian Dalam Negeri (KDN),Kementerian Dalam Negeri (KDN),687,2
416587839184745,Negeri Sembilan Update ( N.S.U ),Negeri Sembilan Update ( N.S.U ),553,35
560429700762980,PAS SHAH ALAM,PAS SHAH ALAM,468,13
131360500212473,Buletin TV3,Buletin TV3,455,9
343347583411734,歡樂大東家,These ads ran without a disclaimer,411,2
230121517155898,Pondok Moden Al Ikhwan,Pondok Moden Al Ikhwan,409,6
107060175401210,Manar Community Utama,Manar Holding Sdn Bhd,374,8
150371651783435,Yeo Bee Yin（杨美盈）,Yeo Bee Yin（杨美盈）,368,1
27588322041,BFM Radio - The Business Station,BFM Radio - The Business Station,344,17
112502945062020,Constant-Gaming Accessories,These ads ran without a disclaimer,301,2
102384286222813,马来西亚星洲日报 Malaysia Sin Chew Daily,These ads ran without a disclaimer,291,6
107899287659414,Negeri Kita,Negeri Kita,232,178
176159849754763,MCA,MCA,186,19
146911248727335,Abdul Hadi Awang,Abdul Hadi Awang,182,1
197799207237326,Pakatan Harapan,AMANAH,177,4
304069066908775,Team TokMin,Team TokMin,171,47
122913508099,Parti Gerakan Rakyat Malaysia,PGRM,167,9
214066990599,Berita Harian Online,Berita Harian Online,162,2
169284053121990,Pemuda PAS Bangi,Pemuda PAS Bangi,144,10
87363369882,Sinar Harian,Sinar Harian,131,5
138361272876308,马华公会,马华公会,≤100,8
102735948506861,Phillip Nova,These ads ran without a disclaimer,≤100,1
1396943967230128,KPJ Healthcare Berhad,KPJ Healthcare Berhad,≤100,6
103627275288286,Lumi News Malaysia,These ads ran without a disclaimer,≤100,4
221159141657466,Newswav,Newswav - Malaysia Latest News,≤100,25
239848446510,IDEAS,Institute for Democracy and Economic Affairs (IDEAS),≤100,20
475722805830431,Reezal Merican Naina Merican,Reezal Merican Naina Merican,≤100,1
116842948087412,投资免费资讯·,These ads ran without a disclaimer,≤100,3
337799410032578,Zahir Hassan,Zahir Hassan,≤100,2
47298465905,Malaysiakini,FG Media Sdn Bhd,≤100,3
109598287885557,NTS Printing - One Stop Printing Centre,NTS Printing - One Stop Printing Centre,≤100,3
1449835815252954,MMS Market Management Services,MMS Market Management Services,≤100,1
214453639029748,Sinaran Wanita,Sinaran Wanita,≤100,2
211685032311312,TEDxPetaling Street,These ads ran without a disclaimer,≤100,1
100278952355253,Khairul Annuar Mansor,Khairul Annuar Mansor,≤100,3
649108535272473,Raja Lepak,Raja Lepak,≤100,1
1707976999521481,TF Value-Mart Sdn.Bhd,TF Value-Mart Sdn.Bhd,≤100,3
820162228169484,Jamaliah Jamaluddin,Jamaliah Jamaluddin,≤100,1
188485187862460,Transparency International - Malaysia,Transparency International Malaysia,≤100,4
101039798654792,Pusat Khidmat Rakyat Parlimen Sungai Buloh,Pusat Khidmat Rakyat Parlimen Sungai Buloh,≤100,2
154574060056739,Warta Rakyat,Warta Rakyat,≤100,3
101882448673,Dezeen,These ads ran without a disclaimer,≤100,1
106274658089935,David Iron X,David Iron X,≤100,3
209205819142774,PAS Pulau Pinang,PARTI ISLAM SEMALAYSIA PENANG,≤100,1
695685017201264,JOVI Leather,These ads ran without a disclaimer,≤100,1
715857358512639,The Bikers Ranger,The Bikers Ranger,≤100,1
1606026129673792,NCT Alliance Berhad,NCT ALLIANCE BERHAD,≤100,1
104503677562115,YB Summugam Rengasamy,YB Summugam Rengasamy,≤100,6
230445633883,Jabatan Penerangan Malaysia,Jabatan Penerangan Malaysia,≤100,2
243631675973641,Al-Aafiyah Travel & Tours Sdn Bhd,These ads ran without a disclaimer,≤100,1
401340596873929,The True Net,The True Net,≤100,4
339835759430929,KPJ Sabah Specialist Hospital,KPJ Sabah Specialist Hospital,≤100,2
859710340757234,Korban Ikhlas,These ads ran without a disclaimer,≤100,1
524923837546004,Simon Ooi Tze Min,parti keadilan rakyat,≤100,3
1893380910908918,Kesavan Subramaniam,Parti Keadilan Rakyat,≤100,4
103873786022453,1st Malaysian Addiction & Forensic Psychiatry Symposium 2023,1st Malaysian Addiction & Forensic Psychiatry Symposium 2023,≤100,1
1532977603667735,Quantum Metal NZ,These ads ran without a disclaimer,≤100,1
109862381904645,阿聪吹水堂 Ah Chung Talkshow,阿聪吹水堂 Ah Chung Talkshow,≤100,1
134750209898122,Chang Lih Kang,Parti Keadilan Rakyat,≤100,3
332368703579842,Syed Ibrahim Syed Noh,Parti Keadilan Rakyat,≤100,4
1481225741958270,YB Arafat - Pusat Khidmat Rakyat ADUN Hulu Kinta,Parti Keadilan Rakyat,≤100,4
159556865294,Nik Nazmi,Nik Nazmi,≤100,3
1176135099088625,Thong Chi Wah - Kepong Commissioner for Oaths,Thong Chi Wah - Kepong Commissioner for Oaths,≤100,1
302289583485368,Chua Wei Kiat,PARTI KEADILAN RAKYAT CABANG SELAYANG,≤100,3
360318124441619,Zamri Yusuf,Parti Keadilan Rakyat,≤100,4
1806878996256128,Shatiri Bin Mansor,Shatiri Bin Mansor,≤100,4
232346716925403,Majalah Forex Malaysia,MAJALAH FOREX MALAYSIA,≤100,2
104186555276619,Dato Salleh Saidin,These ads ran without a disclaimer,≤100,1
231300803661301,Tan Kar Hing,Tan Kar Hing,≤100,3
100711032853477,Farhan Shah Ridzuan,Farhan Shah Ridzuan,≤100,1
600019443399769,Onn Abu Bakar,Onn Abu Bakar,≤100,3
1531570613776466,拾方視角,These ads ran without a disclaimer,≤100,1
100917809498907,Usry Norie,These ads ran without a disclaimer,≤100,1
115171541190335,Syed Ahmad Altimet Keadilan Cabang Ampang,Syed Ahmad Altimet Keadilan Cabang Ampang,≤100,1
119903771048419,Preston Icicute,These ads ran without a disclaimer,≤100,1
106062525869064,Tuhinur Rahman,These ads ran without a disclaimer,≤100,1
929403260489334,Nadi Mahasiswa Malaysia,Nadi Mahasiswa Malaysia,≤100,1
330451017046844,Amirudin Shari,These ads ran without a disclaimer,≤100,1
128808007129722,Elizabeth Wong,Elizabeth Wong,≤100,1
1493286540989423,Air Times News Network,These ads ran without a disclaimer,≤100,1
106420941421900,Prism+ Malaysia,These ads ran without a disclaimer,≤100,1
109369390419524,Winehouse Malaysia,These ads ran without a disclaimer,≤100,1
204294767013,Universiti Sains Islam Malaysia - USIM,These ads ran without a disclaimer,≤100,1
504995402890608,Sandrea Ng,Sandrea Ng,≤100,2
110208371313254,Budak Yan channel,These ads ran without a disclaimer,≤100,1
112512589548367,Bersih dan Stabil : BEST,Bersih dan Stabil : BEST,≤100,1
504436556623535,June Leow,June Leow,≤100,1
114002980244172,Bryan Ng Yih Miin,Bryan Ng Yih Miin,≤100,2
103024834682583,Michael Kong Feng Nian 江峰年,Michael Kong Feng Nian 江峰年,≤100,1
2272485479733990,Consulate General of China in Erbil,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
117352551390847,DQS: SEAT of POWER,These ads ran without a disclaimer,≤100,1
1681324032192032,Gleneagles Hospital Penang,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
100806656203749,Flower VPN & Fast Proxy Master-0414-2,These ads ran without a disclaimer,≤100,1
1539423449628439,شبكة أصدقاء فلسطين,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,≤100,1
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,≤100,4
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,1
310058779004437,PeerSpot,These ads ran without a disclaimer,≤100,1
102556029420226,Okie Girl Brands,These ads ran without a disclaimer,≤100,1
111414593682088,CNPC Russian,These ads ran without a disclaimer,≤100,1
