Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2009,37
339855706171439,Dobra Fabryka,Dobra Fabryka,1460,6
1683534065241470,OKO.press,OKO.press,1026,37
107898832590939,European Commission,European Commission,753,4
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,723,162
113143203693,Santander Bank Polska,Santander Bank Polska,697,5
111778487054045,TOGETAIR,Kamil Magot,659,8
178362315106,European Parliament,European Parliament,653,3
102811109411234,Do:łącz,Dołącz,598,12
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,588,18
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,560,35
513969188677442,Compassion Polska,Compassion Polska,529,10
147547541961576,Council of the European Union,Council of the European Union,502,4
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,481,13
228168274881,wysokieobcasy,wysokieobcasy,463,21
57544755889,Amnesty International Polska,Amnesty International Polska,455,34
50063176484,TVN24,TVN,450,9
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,424,6
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,403,11
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,399,5
178415208919146,Solidarna Polska,Solidarna Polska,396,3
406758116099067,Fundacja Kasisi,Fundacja Kasisi,376,5
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,369,9
144808095552639,ING Polska,ING Polska,315,4
391098174296294,Super Express,se.pl,292,6
171923206205552,UNICEF Ukraine,These ads ran without a disclaimer,277,2
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,267,2
311766890555,Fundacja Batorego,Fundacja Batorego,247,63
308784726230232,Polskie Stowarzyszenie Zero Waste,Polskie Stowarzyszenie Zero Waste,241,2
74863922834,Krytyka Polityczna,Krytyka Polityczna,240,14
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,227,1
173086948664,Infor.pl,Infor.pl,216,13
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,198,10
475584852475176,Pozytron,Bartłomiej Jan Ginter,197,10
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,193,18
200480966638039,Supremacy 1914,These ads ran without a disclaimer,192,2
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,191,13
136884656519145,IOM Poland,International Organization for Migration,190,7
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,184,5
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,180,84
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,175,2
203627442993022,Portal Oświatowy,Wiedza i Praktyka,169,3
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,166,19
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,165,1
32104614789,Greenpeace Polska,Greenpeace Polska,158,4
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,151,8
1227194230675141,Pratia,Pratia SA,149,5
286672948180163,Tomasz Trela,Poseł Tomasz Trela,140,2
142614625077,WWF Polska,WWF Polska,138,3
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,136,6
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,133,59
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,132,2
199877710116314,Patryk Jaki,European Conservatives and Reformists (ECR) Party - Patryk Jaki MEP,130,3
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,130,14
557305027641691,Prof. Ryszard Legutko,European Parliament ECR Group,130,1
1505145733135233,Lubuskie Centrum Winiarstwa,Wojciech Smykowski,129,1
292514454554454,Cartrack Polska,Cartrack Polska,129,2
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,126,1
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,124,3
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,123,1
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,123,9
142218132483199,Kasa Stefczyka,Kasa Stefczyka,122,3
378777385998461,Grupa MTP,Grupa MTP,119,6
165245993503617,Mercedes-Benz Polska,These ads ran without a disclaimer,119,1
104921858016507,Dzień Dobry Podatki,Michał Wilk,117,6
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,114,4
110144321445238,ORLEN Kariera,These ads ran without a disclaimer,113,1
145575782143615,Hyundai Motor Poland,These ads ran without a disclaimer,112,1
514735281965536,Demagog,Stowarzyszenie Demagog,111,5
76134197129,Radio TOK FM,Kinga Warwas,106,5
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,104,8
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,101,1
308684629246305,Tomasz Latos,Tomasz Latos,≤100,3
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
2018100888485478,Muzeum Getta Warszawskiego / Warsaw Ghetto Museum,Muzeum Getta Warszawskiego,≤100,3
487587700423,Miasto Gdańsk,Miasto Gdańsk,≤100,2
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100,8
286243508135957,Solidarna Polska - Nowe Pokolenie,Solidarna Polska,≤100,1
176619537364977,Grodno S.A.,Grodno S.A.,≤100,2
