Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,25059,42
608975645850217,Vattenfall,Vattenfall Sverige,20081,13
151159271594797,Systembolaget,Systembolaget,16891,2
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,11688,31
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,10017,22
111630258867610,Röda Korset,Röda Korset,9247,17
1458349331130704,Gårdsfisk,Gårdsfisk,8294,1
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7123,4
382243262003,Plan International Sverige,Plan International Sverige,6370,7
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6193,47
95735961890,Greenpeace Sverige,Greenpeace Sverige,5791,80
114262485262083,Konsumentverket,Konsumentverket,5691,7
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,4954,25
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4257,5
72659261793,Rädda Barnen,Rädda Barnen,4187,73
369582590803,Dagens ETC,ETC-tidningarna,4006,37
109886133732943,RESCUE - Sverige,RESCUE - Sverige,3921,1
42676805259,Diakonia,Diakonia,3420,14
1499673140271660,Hollywood Heartache,These ads ran without a disclaimer,3409,1
54779960819,United Nations,United Nations with Facebook Ad Credits,3298,3
18880778360,ActionAid Sweden,ActionAid Sweden,3161,10
149155351773944,SEB,Skandinaviska Enskilda Banken,3008,3
101341883359561,Matsmart Sverige,Matsmart,2993,15
186513678039755,Fortum,Fortum Sverige,2882,16
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,2860,56
102335578503312,Linköpingslistan,Linköpingslistan,2730,1
195379633820701,Svenskt Kött,Svenskt Kött,2435,14
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",1758,1
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1725,33
59324455950,UNICEF Sverige,UNICEF Sverige,1714,8
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1693,3
185459445735,Umeå universitet,Umeå universitet,1574,13
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1505,3
614939535271869,Tobias Baudin,Socialdemokraterna,1461,6
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,1386,4
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,1320,43
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1292,8
132934600111301,Skogsstyrelsen,Skogsstyrelsen,1096,6
495659120577,Karlstads universitet,karlstads universitet,1086,6
1757191391203190,Proethos fond,Proethos AB,980,1
440345132668081,UL,UL,930,2
110752522319286,Volontärbyrån,Volontärbyrån,906,3
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,876,35
314872662206,Ekonomifakta,Ekonomifakta,870,47
24574889995,Charlie Weimers MEP,Charlie Weimers,824,1
643137272398136,Sverige för UNHCR,Sverige för UNHCR,823,4
178193355556765,Nordström Assistans AB,Nordström Assistans AB,806,4
237146235237,Timbro,Tankesmedjan Timbro,804,33
193309030695120,UR,UR,767,5
296423575695,Afrikagrupperna,Afrikagrupperna,701,14
964870226927385,Svensk biblioteksförening,Svensk biblioteksförening,688,1
234172635050,Forum för levande historia,Forum för levande historia,684,2
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,677,16
179931025357058,Kommunal,Kommunal,670,8
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,625,2
534553447006742,Klimatklubben,Klimatklubben,614,4
