Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,217983,36
643137272398136,Sverige för UNHCR,Sverige för UNHCR,60832,42
608975645850217,Vattenfall,Vattenfall Sverige,45309,39
126567104406,Hyresgästföreningen,Hyresgästföreningen,33238,53
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,27083,32
151159271594797,Systembolaget,Systembolaget,25220,4
161213770567846,Operation Smile Sverige,Operation Smile Sverige,18968,4
111630258867610,Röda Korset,Röda Korset,14193,20
95735961890,Greenpeace Sverige,Greenpeace Sverige,9314,72
59324455950,UNICEF Sverige,UNICEF Sverige,8857,30
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7818,26
382243262003,Plan International Sverige,Plan International Sverige,7233,3
114262485262083,Konsumentverket,Konsumentverket,6902,4
109886133732943,RESCUE - Sverige,RESCUE - Sverige,6020,2
72659261793,Rädda Barnen,Rädda Barnen,5701,60
162372193827491,Yubico,These ads ran without a disclaimer,5173,5
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4891,6
150057951690751,OKQ8,OKQ8,4183,6
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3929,37
369582590803,Dagens ETC,ETC-tidningarna,3716,22
576845979156129,Techarenan,Techarenan,3448,30
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,3339,10
101341883359561,Matsmart Sverige,Matsmart,3272,3
186513678039755,Fortum,Fortum Sverige,2681,15
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2630,27
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2554,38
104760926229060,Uppsala kommun,Uppsala kommun,2499,6
42676805259,Diakonia,Diakonia,2463,20
440459709390224,Hitachi Energy,KSMG,2418,3
252516142116820,Abir Al-Sahlani,Abir Al-Sahlani,2363,1
653072158104424,Emma Wiesner,Emma Wiesner,2205,1
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2094,3
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,1966,6
24574889995,Charlie Weimers MEP,Charlie Weimers MEP,1875,1
314872662206,Ekonomifakta,Ekonomifakta,1722,72
194584990588253,Vattenfall,Vattenfall,1706,1
118090278221826,Erikshjälpen,Erikshjälpen,1634,3
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1626,8
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,1614,9
19746853632,Djurens Rätt,Djurens Rätt,1482,7
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,1441,4
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1384,3
153270724787,Amnesty International Sverige,Amnesty International Sverige,1266,35
8040892957,Socialdemokraterna,Socialdemokraterna,1209,6
237146235237,Timbro,Tankesmedjan Timbro,1194,40
61602439009,NCC,NCC,1188,7
107898832590939,European Commission,European Commission,1154,4
