Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,102208,10
105756478574505,Stears,Stears,35694,12
102516156017583,Glorious jy3,These ads ran without a disclaimer,23053,3
492378324116772,The Lagos State Government,The Lagos State Government,22116,1
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,22011,3
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,13435,1
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,12841,6
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,11569,6
109187398481463,Peter Ndubuisi Mbah,Peter Ndubuisi Mbah,11423,2
1924396441113309,Onogwu Muhammed,Martins Onuorah,10233,2
102022562383716,"Efiom ""Papa"" Okokon","Efiom ""Papa"" Okokon",7838,11
1483156181977342,Precious Eze's Blog,Precious Eze's Blog,7427,10
111671415154722,The Time is Now,Team Caleb Mutfwang,6508,2
111671415154722,The Time is Now,Team Caleb Mutfwang,6508,2
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,5880,1
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,5370,2
115798340116713,Ogouniquetv,Ogouniquetv,5352,6
109880244986042,Caleb Mutfwang,Team Caleb Mutfwang,5075,1
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,4611,1
68793499001,UNICEF,These ads ran without a disclaimer,4468,1
110806117813125,Comr. Chief Mrs. Beatrice Itubo,Comr. Chief Mrs. Beatrice Itubo,3996,6
331985171374192,Catch Them Young Community Initiative,Philemon Nwakile,3805,1
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,3126,3
103959275862698,TYCON 2023,Tycon,2847,1
100202924924063,Page 36,Page 36,2831,10
2162773263850270,Khalil Network,Khalil Network,2766,1
104180761873736,Massive Entertainment.ng,Massive Entertainment,2536,6
215863191948778,Frank Nweke Jr,Frank Nweke Ii,2524,3
105143599185359,Igwe Nnamdi Michael,Igwe Nnamdi Michael,2305,3
126460284139483,Nigerianeye,NigerianEye,2305,1
102395884844650,CAPPA,Corporate Accountability and Public Participation Africa,2176,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,2045,4
110043258402172,Hon. Habibu Abubakar Sambo -Imamu,Habibu Sambo Abubakar,1872,3
112690837245787,Newsrand,Newsrand,1711,2
108820175107975,Barr. Peremobowei Gita Campaign Organization,Moses Oyinkuro,1520,3
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1466,2
316575672459262,Hon.Dr Ekene Augustine Aghasiefo,Hon.Dr Ekene Augustine Aghasiefo,1224,3
102169824695398,Rero TV,Rero TV,1209,3
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,1201,2
211082306470490,Klick Media NG,Klick Media NG,1181,1
104663752433213,GSM 2.0,Seyi Makinde Campaign Organisation,1031,1
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,1017,2
2249254108728941,Alh. Yahaya Barambu Project,Alh. Yahaya Barambu Project,958,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,952,2
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,948,1
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,922,4
2005706202975210,Child Protection & Peer Learning Initiative - CPPLI,Gidado Abdurrahman Ibrahim,917,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,814,2
257077681149008,Stanley Nsemo-Livingstone,Stanley Nsemo-Livingstone,791,2
103018869332378,BantuPage,Ikechukwu Orji,743,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,728,2
105588155794426,Core Groups Network For Kenneth GBAGI,Okonne Ikechukwu Benjamin,656,2
103322465767953,Baba Gida Gida movement,Baba Gida Gida Movement,636,1
110412275223352,Bago Media Centre,Bago Media Centre,621,1
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",598,1
101842055628119,yotender_global,These ads ran without a disclaimer,575,1
309211525872640,The Leprosy Mission International,These ads ran without a disclaimer,557,1
101886116160600,SootCityng,X3M ideas,555,4
100792702925766,Wakilin Gombe,Wakilin Gombe,544,1
382672421842823,Abuja International Housing Show,Abuja International Housing Show,535,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,489,1
109450211203581,A Senator For All,Azeez Olasunkanmi Lekan,479,1
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,461,2
107696378036959,Office of the SSA to the Bayelsa State Governor on Tourism Development,Tamaramiebi Abiri,461,1
1158093284247238,The BusinessZone with Crystal and Gilbert,These ads ran without a disclaimer,461,2
105154025739919,Ogochukwu Nweke,These ads ran without a disclaimer,461,1
600402833721886,Erumura David 4 DTHA Uvwie Constituency,David Erumura Enawore,448,3
107976682098916,The LF’S,These ads ran without a disclaimer,439,2
103353382600094,Nazif Sani Harun Hleb,These ads ran without a disclaimer,397,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,353,1
110737691471092,Sunday Marshall Katung 2023,These ads ran without a disclaimer,319,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,240,2
562471887119419,DHL Africa,These ads ran without a disclaimer,226,1
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,220,4
674763165900563,Larrypro.com,These ads ran without a disclaimer,197,1
101869379342374,Queen Lillian Adewole Adebayo,Umari Ayim,187,2
108289652201517,Connect with olu aiye and get rich in just 1 hour 09134062391,These ads ran without a disclaimer,171,1
103659765532260,華夏focus,These ads ran without a disclaimer,148,1
111779025183811,Chops by dae,These ads ran without a disclaimer,≤100,1
110112442003706,Godwin J,fasttracktechnology,≤100,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,≤100,1
114538658224347,APC Plateau State Campaign Council New Media,Ishaleku Wisdom,≤100,1
106953365348107,Ifesim Tv,Ifesim Tv,≤100,1
104679584528987,Flourish,Tolutope Olubanke Anne Temitopeoluwa,≤100,1
103225679382638,James Nmaju,These ads ran without a disclaimer,≤100,1
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,≤100,3
2164942593788441,Dr. Dawari Ibietela George,Dr. Dawari Ibietela George,≤100,1
102582072617001,Yey Story,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
105350788828077,leenfineart,These ads ran without a disclaimer,≤100,1
106879367768789,Jessica Zang,These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
107104058569082,The Iris Project,These ads ran without a disclaimer,≤100,2
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
600911126984002,Insidework360,These ads ran without a disclaimer,≤100,1
112675286764083,Aggregates Business,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
129563484250815,Pastor Mona Jacob,These ads ran without a disclaimer,≤100,1
106559584414354,Virgin Beauty Magazine,These ads ran without a disclaimer,≤100,1
47565718326,Oxford University Press - ELT,These ads ran without a disclaimer,≤100,1
