Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
2010410822318073,Tvcnewsng,Tvcnewsng,71662,11
115591005188475,Global Times,These ads ran without a disclaimer,7567,1
297904423657616,The ICIR,The ICIR,7567,3
343382302456957,Senator Orji Uzor Kalu,Senator Orji Uzor Kalu,7567,1
1089641091059109,Hon. Kelechi Nwogu,Hon. Kelechi Nwogu,6364,7
115572333681621,HolyGrail properties,These ads ran without a disclaimer,4914,1
9053837495,UN SDG Action Campaign,These ads ran without a disclaimer,2810,1
100202924924063,Page 36,Page 36,2663,12
102169824695398,Rero TV,Rero TV,2148,4
103018869332378,BantuPage,BantuPage,2132,4
660685641036325,Sandeco Group,Sandeco Group,1947,1
128728490537179,Senator Asuquo Ekpenyong,Senator Asuquo Ekpenyong,1940,1
1662239013832778,The Bridge Leadership Foundation,The Bridge Leadership Foundation,1917,4
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,1909,2
101526161771364,Anambra State New Media,Anambra State New Media,1581,2
211082306470490,Klick Media NG,Klick Media NG,1387,1
110877148165820,Dr Dauda Lawal TV,Dr Dauda Lawal TV,1328,2
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,1281,2
106065458753610,Rannsc Bizgrowth Enterprise,These ads ran without a disclaimer,1225,1
103696798885313,Hon Onidare Sunday Bukunmi,Hon Onidare Sunday Bukunmi,962,1
913242715449176,Prophet Ekong Ituen Ministries,Prophet Ekong Ituen Ministries,957,1
105580098826545,Fr. Hyacinth Iormem Alia,Fr. Hyacinth Iormem Alia,937,1
1564358537188482,Dr Betta Edu,Dr Betta Edu,934,1
112894051595962,Hon. Kama Nkemkanma,Hon. Kama Nkemkanma,834,1
257044301821870,DSP Sen Barau Jibrin,DSP Sen Barau Jibrin,800,1
111180371693748,Rt.Hon Peter Odey - Cross River State Deputy Governor,Rt.Hon Peter Odey - Cross River State Deputy Governor,794,1
112988044224560,YvoteNaija,YvoteNaija,770,1
1502518753372948,ND SHEHU KANAM,ND SHEHU KANAM,763,1
114865182551274,Visionary Dankwambo,These ads ran without a disclaimer,736,1
115255018277497,Governor's office Jigawa State,Governor's Office Jigawa State,736,1
104679584528987,Flourish,Flourish,725,1
100928813059351,Owini South,These ads ran without a disclaimer,603,1
101473435929832,Fr. Alia New Media Centre,Fr. Alia New Media Centre,551,1
119723736100630,Ala - Delight Publicity Services,Ala - Delight Publicity Services,523,2
107868989007138,The Matrix News,Pan Matrix,517,2
116357528047059,Evang S O Ovuakporaye,These ads ran without a disclaimer,319,1
100343505942778,Owolabi Jamiu Falana,These ads ran without a disclaimer,162,1
107300125319097,Zeneath Properties,These ads ran without a disclaimer,111,1
103543535536746,Mal. Aliyu Sani Tsafe,These ads ran without a disclaimer,≤100,1
2178220108891807,Expedia Consult,These ads ran without a disclaimer,≤100,1
2107012056263664,Soludo TV,These ads ran without a disclaimer,≤100,1
104768769324970,EBgist.ng,These ads ran without a disclaimer,≤100,1
100305849167750,Born To Know,These ads ran without a disclaimer,≤100,2
1027626217435226,Richouses,These ads ran without a disclaimer,≤100,1
110427138781843,31n1-0711,These ads ran without a disclaimer,≤100,1
117905244683581,beoursuperhero,These ads ran without a disclaimer,≤100,1
108409741002988,Prince Hadi Sani; SA to Ogun State Governor on Inter-Ethnic Affairs.,Prince Hadi Sani; SA to Ogun State Governor on Inter-Ethnic Affairs.,≤100,1
111417888662937,Sfdrfh-1423,These ads ran without a disclaimer,≤100,1
827791167412721,Ekran System,These ads ran without a disclaimer,≤100,1
216650141692498,DEIDO BOY MAGAZINE,These ads ran without a disclaimer,≤100,1
145136288859515,GQ South Africa,These ads ran without a disclaimer,≤100,1
1306086469482572,Ricardo Miranda,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
395997657147730,صحيفة الشعب اليومية أونلاين بالعربية,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
744766039058747,Inside Kaduna,Inside Kaduna Media,≤100,1
107249545008571,Totalflusher,Totalflusher,≤100,1
105085411518160,Albert Hilaire Anoubon Momo,These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
102264082470368,Tar Tar Abuja,These ads ran without a disclaimer,≤100,1
100816385656328,ParentzTalk - Travel,These ads ran without a disclaimer,≤100,1
106802041266795,Trip Thunder,These ads ran without a disclaimer,≤100,1
342797809153122,American Institute of Extended Studies - AIES,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
105580002596272,Dggj-1428,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,2
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,≤100,2
1000222293436605,Fanack.com عربي,These ads ran without a disclaimer,≤100,1
