Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,3533723,35
266563730155332,Juan Diego Gomez Jimenez,Juan Diego Gomez Jimenez,2234985,10
103754197881668,Esteban Restrepo,Esteban Restrepo,2032155,4
1115184931884092,Albert Corredor,Albert Corredor,1881484,6
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1380027,9
162949777243451,Andrés Julián,Andrés Julián Rendon,1289396,6
105598124675352,General Juvenal Díaz,General Juvenal Díaz,1213179,6
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1196129,19
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,736626,15
251292808253299,Canadian College,Canadian College,688124,18
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,684373,8
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,671042,14
108827338788235,Hernando Morales,Por La Defensa De Cali,654771,9
1586264924948495,Diego Gonzalez,Diego Gonzalez,511096,5
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,501028,2
263044047137195,Ambiente Bogotá,Ambiente Bogotá,385889,9
414076942012822,Institución Universitaria Pascual Bravo,Institución Universitaria Pascual Bravo,380862,3
286568181368830,Jhon Ortega,Jhon Ortega,358703,5
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,336934,20
101642839569704,Javier Marulanda,Dr Javier Marulanda,301816,3
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,300562,2
418155555015037,Germán Escobar Cundinamarca,Germán Escobar Cundinamarca,283100,1
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,273898,4
193261550699,Cundinamarca Política,Cundinamarca Política,248000,3
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,241853,2
1420157294936728,Universidad Del Sinú - Monteria,These ads ran without a disclaimer,236775,2
299469560099835,Alcaldía de Cali,Alcaldía de Cali,218782,8
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,216470,7
254413518635171,Carlos Sotomonte,Carlos Sotomonte,214959,5
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,213448,18
1643303432550207,Gustavo Vélez,Gustavo Vélez,209732,3
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,209636,47
812165288875574,Jaime Pumarejo,Toro Digital 1972,207636,4
1832438050403942,Amin Losada,Amin Losada,199015,5
1379991518962469,Fernando Rivera Saraza,Fernando Rivera Saraza,197272,11
102598459006779,Juan David Piedrahíta,Juan David Piedrahíta,187601,3
294898197565707,Martin Rivera Alzate,Martin Rivera Alzate,177580,2
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,174822,9
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,174567,4
497475647076975,Fabian Oviedo,Fabian Oviedo,168465,21
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,151292,3
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,144080,12
110673818587137,Eicman Murillo,Eicman Murillo,143657,4
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,136795,4
336711793710254,Metro de Bogotá,Metro de Bogotá,132310,1
107269324429951,Víctor Ramos,Víctor Ramos,132265,8
104351302551385,Camilo Quiroz H,Camilo Quiroz H,129073,1
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,125761,9
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,117400,5
116801706827652,Mauricio Calderon,Mauricio Calderon,117095,48
1649204585296525,Juan David Valderrama,Juan David Valderrama,116039,9
489327244878254,Carlos Parra,Carlos Parra,113177,3
110465777994948,JC Juan Carlos González Mejía,JC Juan Carlos Gonzalez Mejia,109564,2
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,102758,30
112602178102955,Victor Angulo,Victor Angulo,100114,3
1273292796093918,Nicolás Toro Muñoz,Nicolás Toro Muñoz,98973,6
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,95788,1
1589652347763879,Aquileo Medina A,Aquileo Medina A,91650,1
807500072661945,AsoVape,AsoVape,88790,1
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,86721,4
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,86687,5
116379298034788,Elvira Gutierrez,Elvira Gutierrez,85661,2
108233262091178,David Islem R,David Islem R,83764,2
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,82593,4
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,82492,2
1383605158583178,Chicho Avanzando Ando,Chicho Avanzando Ando,81349,2
779497978844485,Ing Benjamin Agrado Restrepo,Ing Benjamin Agrado Restrepo,80239,2
112233823483908,Mallath Martinez,Mallath Martinez,76029,4
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,72139,6
289149121873080,Samuel Álvarez,Samuel Álvarez,71998,3
642780166056166,Daniel Galeano,Daniel Galeano,70544,1
110260770340343,Leonardo Jácome,Leonardo Jácome,70126,3
110470161893843,Orgullo Antioqueño,Orgullo Antioqueño,68713,2
188371488749555,Mauro Marquez,Mauro Marquez,63384,3
228376881369888,Fredy Sanchez K,Fredy Sanchez K,62775,5
629265973883892,Alcaldía de La Estrella,Alcaldía de La Estrella,60108,2
102143071616787,Goberna Colombia,Goberna,58883,6
102676629272823,Germán Hernández,Germán Hernández,55310,1
1622001728047397,Harman Alcalde,Harman Alcalde,55185,11
499976616711322,Richy Gómez,These ads ran without a disclaimer,54581,1
305443930185737,Juan Pérez,Juan Pérez,53760,18
482002058626250,Surany Arboleda Arias,Surany Arboleda Arias,53214,3
591349167641119,Alcaldía Los Patios,Alcaldía Los Patios,52903,1
101897976168381,Vamos a crecer,Vamos a crecer,51826,2
162392497782532,Genaro Redondo,Genaro Redondo,51719,3
102272988657596,Noticias de Villavicencio,Noticias de Villavicencio,51102,1
1482897701997453,Paloma Valencia,Paloma Valencia,50616,1
1400280116941194,Fabian Diaz,Fabian Diaz,48425,4
100319211712051,Walter Salas,Walter Salas,47174,6
100475532513857,Cristian Halaby,Cristian Halaby,47165,6
682038131955732,Elizabeth Molina Campo,Elizabeth Molina Campo,45694,1
103428739334753,"José Alfredo ""El Cura"" Ordóñez","José Alfredo ""El Cura"" Ordóñez",45062,4
1029621303757553,El Descorche2,El Descorche2,44871,1
358585651153711,Islabela,Islabela,41907,1
152548124810114,Alexander Florez,Alexander Florez,41492,1
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,40831,1
749177381856407,Camilo Calle,Camilo Calle,39768,2
110268254803719,Johana Orozco Pallares,Corazón del Cambio,39075,1
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,38471,10
1594162734205923,Diego Laserna,Diego Laserna,38420,3
175346789490397,Peyi Paternina,Peyi Paternina,35216,3
1147318942107929,Todos Somos Una,DEBRAIN LLC,34667,1
559578904170266,Oswaldo Avellaneda,Oswaldo Avellaneda,34440,5
143057523068134,Jorge Camacho,Jorge Camacho,32614,1
108971212109997,Acabemoslacorrupción,Acabemoslacorrupción,31559,1
112581768411885,Sin corrupción,Sin corrupción,31535,1
118227581163193,Nomáscorrupción,Nomáscorrupción,31458,1
115121524822353,Terminemoslacorrupción,Terminemoslacorrupción,31457,1
100525082967125,Cerocorrupción,Cerocorrupción,31052,1
111772564882372,Jhon Edwin Andrade,These ads ran without a disclaimer,30608,1
161761021035434,Francisco Pantoja,Francisco Pantoja,30479,1
247587971974307,Cúcuta Noticias,Cúcuta Noticias,30342,1
103351141466638,Campo Elías Ramírez,Campo Elías Ramírez,30000,32
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,28229,8
214421385395371,Primero Justicia Colombia,Primero Justicia Colombia,28155,7
194971430602434,Alcaldía Mayor de Tunja,Alcaldía Mayor de Tunja,27966,1
1623979207858057,Hanner Concejal,Hanner Concejal,27926,1
184284351706738,Lotería de Bogotá,Lotería de Bogotá,27889,2
103084375858203,Mi Campaña Aplicación,Mi Campaña Aplicación,27880,10
