Page ID,Page name,Disclaimer,Amount spent (SAR),Number of ads in Library
107424440982021,Eekad - إيكاد,These ads ran without a disclaimer,≤100,1
100347852996094,Shyuwe.shop-rry1,These ads ran without a disclaimer,≤100,1
103436809345946,yb.ka90,These ads ran without a disclaimer,≤100,1
105601152459242,Ioioupl.shop-ua,These ads ran without a disclaimer,≤100,1
111572581677199,المجمع التخصصي الطبي سوان,These ads ran without a disclaimer,≤100,1
101417619544717,Aszeerd.shop-ua,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,4
668943370123686,المطوف/ علاء الدين عبد العزيز محضر,These ads ran without a disclaimer,≤100,1
119666034725265,Aster DM Healthcare,These ads ran without a disclaimer,≤100,2
472729106452989,iTecknologi,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
115714223158581,Jurnal Koh Wang Xin,These ads ran without a disclaimer,≤100,1
190230058471029,Ofer Cohen,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
724693277719823,Drivepedia,These ads ran without a disclaimer,≤100,1
104129848829282,musicbysuada,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
1641548799418262,University Of Health Sciences Somalia,These ads ran without a disclaimer,≤100,1
103186682224705,Yalla يلا,These ads ran without a disclaimer,≤100,1
101578105893812,Yoy Stories,These ads ran without a disclaimer,≤100,1
107443581752203,Get In Gear,These ads ran without a disclaimer,≤100,1
107703155980813,EarlyRise,These ads ran without a disclaimer,≤100,2
159655254060987,zChocolat.com,These ads ran without a disclaimer,≤100,1
239295866437866,Eagle Natural Resources,These ads ran without a disclaimer,≤100,4
101907775761859,الشرق رياضة,These ads ran without a disclaimer,≤100,1
147648301978892,Shailesh Dash,These ads ran without a disclaimer,≤100,1
