Page ID,Page name,Disclaimer,Amount spent (PEN),Number of ads in Library
101665683225827,José Luna Gálvez - Pepe Luna,Laidy Diana Peceros Espinoza,1100,1
109019574560600,Aula Gaceta,Joel V. Supo Baldo,475,4
264223880347121,Lampadia Oficial,LAMPADIA,238,38
121759302958701,René Chávez - El Médico del Pueblo,Somos Perú Loreto,147,3
142062936237878,Goberna,Goberna,126,25
462790453744032,Sutep,Sindicato Unitario de Trabajadores en la Educación del Perú - SUTEP,108,20
106476624123163,Cesar Pérez,Cesar Pérez,≤100,1
100330785132565,Saca tu cuenta,Juan Jose Garcia Chau,≤100,5
1897126257190528,Instituto Latinoamericano de Capacitaciones Jurídicas-ILCJ,ILCJ,≤100,2
103753489693220,Acciona,These ads ran without a disclaimer,≤100,1
456811127844434,Juan Raúl Marticorena,Juan Raúl Marticorena,≤100,2
687691121319854,Ernesto Álvarez Miranda,Ernesto Julio Alvarez Miranda,≤100,2
721209661258478,Felipe Castillo,Luis Felipe Castillo Oliva,≤100,1
107793581074164,Parque del Recuerdo- Consejera Lisbeth Castro,Parque del Recuerdo- Consejera Lisbeth Castro,≤100,10
116568974691967,Juan José Abad Cabrera,Target Tráfico Digital,≤100,2
335551357288,Flor de Maria Hurtado Valdez,Flor De Maria Hurtado Valdez,≤100,1
319226058479847,Gronerth 2026,Roger Gronerth,≤100,3
495706950531442,Pepe Feria,Pepe Feria,≤100,2
474392346103738,RCR Red de Comunicación Regional,Red de Comunicación Regional,≤100,2
496677207034388,Colegio de Ingenieros del Perú - Consejo Departamental La Libertad,Colegio de Ingenieros del Perú - Consejo Departamental La Libertad,≤100,2
1630616653863244,Vitae Educación Ejecutiva,These ads ran without a disclaimer,≤100,3
571113976598070,Miguel paredes - Prensa,Edwin Stiv Ramirez Cruz,≤100,1
1612843852277789,Jason Colonio,Jason Colonio,≤100,1
1650216218535063,Oceana Perú,Oceana Perú,≤100,1
819763774761332,Municipalidad De Breña,Municipalidad de Breña,≤100,3
351128335530824,AMIR Perú,These ads ran without a disclaimer,≤100,1
111544567222627,Zósimo Cárdenas Muje - Gobernador Regional de Junín,Zósimo Cárdenas Muje - Gobernador Regional de Junín,≤100,1
114298690254560,Escuela de Gestión Política,Gerald Enrique Palomino Pomier,≤100,1
506111559721201,Mirelo Loreto,Cristian Aguirre Sahuarico,≤100,1
100711962771781,Perú Noticias,Raúl Antonio Sánchez Villacorta,≤100,5
1729728707258166,Gabriel Antonio Madrid Orue,Gabriel Antonio Madrid Orue,≤100,1
887873504612353,R&G Indumentaria de Higiene y Seguridad,R&G Seguridad e Higiene Industrial SAC,≤100,1
330308820924985,Joshie,Joshie,≤100,1
101924456538234,Sociedad Nacional de Industrias,Sociedad Nacional de Industrias,≤100,2
534284396949027,Ilich López,Renzo Jireh Casas Torres,≤100,1
101053675911037,Fabri & Asociados Consultoría Política y de Mercadeo,Whilber Eugenio Huallanca Conde,≤100,1
619622665124968,Destapes TV,Darwin Eliseo Paniagua Yumbato,≤100,1
1697377487233757,Conexión Norte,Fernando Daniel Castillo Delgado,≤100,1
110087368034432,Ediciones Achawata,Ediciones Achawata,≤100,1
111257725206870,Gerencia Sub Regional Luciano Castillo Colonna 2023-2026,Fabiola Isabel Nunura Gonzales,≤100,2
173144229408518,RENIECPERU,Registro Nacional de Identificación y Estado Civil,≤100,2
107054517695152,Pablo Ramos - Ancón,Pablo Cesar Ramos Ocaña,≤100,1
316564475960113,Estudio Jurídico Tarazona & Asociados,Diego Alberto Isla Yengle,≤100,2
224043818346072,LEDS LAC,These ads ran without a disclaimer,≤100,1
110635768288466,Rohel Sánchez Sánchez,Jaime Jafet Flores Garro,≤100,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
105566838477273,Leonor Carolina Romero - Abogada,Julio César Silva Meneses,≤100,1
145417182805675,Ricardo Grados - Los Olivos,Omar Jaime Coronado Juarez,≤100,1
1701687773439212,Giancarlo Guido Casassa Sánchez,Giancarlo Guido Casassa Sánchez,≤100,1
1629211737145398,Dr. José Carlos Ordoñez,Jose Carlos Ordoñez Castro,≤100,1
161024241267665,Julio César Silva Meneses - Abogado,Julio César Silva Meneses,≤100,1
104010876004177,Acertar Errando,These ads ran without a disclaimer,≤100,1
112971268328057,Kallpa Tv Noticias,Marcos Rojas,≤100,1
103392452334963,Municipalidad de Cayma,Crónica Producciones,≤100,2
100338448692869,Congresista Héctor Ventura,Bruce Jeremy Bazán Vásquez,≤100,1
107290784647450,HB Abogados,Julio Alberto Huerta Barrera,≤100,1
106250029043075,Junta de Fiscales AEAS,These ads ran without a disclaimer,≤100,1
100633352175,Fundación Romero,These ads ran without a disclaimer,≤100,1
108040604918274,Napolitan consulting,Napolitan consulting,≤100,1
110379308335349,David Nolazco,David Nolazco Soto,≤100,1
196140697656186,Len Corell,Ricardo Felix Coral,≤100,1
1421316657985315,Esmeralda Limachi Congresista,Deyvis Roy Ramos Ninaraqui,≤100,1
106955937499407,Yanseel Clemente Regidor Pisco 2023-2026,Yanseel Clemente Valenzuela,≤100,2
109417492119268,Medardo Jiménez,These ads ran without a disclaimer,≤100,1
494354027360929,Dirección de Educación Continua Pontificia Universidad Javeriana Bogotá,These ads ran without a disclaimer,≤100,1
208877899663307,Symborg Chile,These ads ran without a disclaimer,≤100,1
332636986883683,Reynaldo Encalada,Reynaldo Rodolfo Encalada Tovar,≤100,1
100621382815112,Fernando Huerta Miranda por Palpa,Fernando Huerta Miranda,≤100,1
676846919054935,Grow - género y trabajo,These ads ran without a disclaimer,≤100,1
177854402389449,Imdosoc,These ads ran without a disclaimer,≤100,1
106360878986692,spica.studio,These ads ran without a disclaimer,≤100,1
306232446505213,Noches de Ciberseguridad,These ads ran without a disclaimer,≤100,1
648587888637358,Jhonatan Romaní SJL,These ads ran without a disclaimer,≤100,1
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100,1
100617472209320,La Guachafita,These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
114751934918631,Lin-bmd-04,These ads ran without a disclaimer,≤100,2
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
161167493927857,Asociación Educar,These ads ran without a disclaimer,≤100,1
114005951660520,Curso de casas solares,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
111201608012926,Elsevier para Profesionales de la Salud,These ads ran without a disclaimer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100,1
114353343756792,Salam_Spain,These ads ran without a disclaimer,≤100,1
100179891956797,Hola Montana - Leguminosas,These ads ran without a disclaimer,≤100,1
127223393628282,Ywj-052,These ads ran without a disclaimer,≤100,1
103844595298374,Salam_Spain 2,These ads ran without a disclaimer,≤100,1
105120515890086,C-pro-01,These ads ran without a disclaimer,≤100,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,11
112019995188029,Yu-221,These ads ran without a disclaimer,≤100,1
158644819154,EarthRights International,These ads ran without a disclaimer,≤100,1
128460617656602,eeDesignIt,These ads ran without a disclaimer,≤100,2
71263708835,Diario El Comercio (Perú),These ads ran without a disclaimer,≤100,1
105890128155344,Hidroponía Completo,These ads ran without a disclaimer,≤100,1
104897938808767,el_miche_michelin,These ads ran without a disclaimer,≤100,1
220461232133800,Estudar Portugal,These ads ran without a disclaimer,≤100,1
101822272617934,Network Booster,These ads ran without a disclaimer,≤100,1
107863022280731,Lin-bmd-06,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
100689636310150,Waokeem-EU,These ads ran without a disclaimer,≤100,2
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
116069048082891,Lin-0228-24,These ads ran without a disclaimer,≤100,1
