Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
101875098313543,Andel,Andel,15976,12
65929129383,Røde Kors,Røde Kors,13434,66
59143726810,Psykiatrifonden,Psykiatrifonden,10967,9
26458152911,SOS Børnebyerne,SOS Børnebyerne,4576,20
116269191760882,DSB,DSB,3405,6
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3352,22
17428770950,RÆSON,RÆSON,3279,3
72672361910,Børns Vilkår,Børns Vilkår,2860,17
12787473132,Berlingske,Berlingske,2817,23
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2800,8
399210657232918,PlanBørnefonden,PlanBørnefonden,2594,25
167891603415958,Lederne,These ads ran without a disclaimer,2508,11
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2332,17
55365680705,Greenpeace Danmark,Greenpeace Danmark,2179,37
250994288337708,Sex og Samfund,Sex og Samfund,1880,16
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1132,26
398454550257699,Lars Boje Mathiesen,Lars Boje Mathiesen,1122,1
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1100,50
167891603415958,Lederne,Lederne,1053,12
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1043,27
304554445813,Videncentret Bolius,Videncentret Bolius,992,12
133707013355759,Danner,Danner,929,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,879,8
102154048301476,Lederstof.dk,Lederne,813,26
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,810,4
1480768582181666,Passagerpulsen hos Forbrugerrådet Tænk,Passagerpulsen hos Forbrugerrådet Tænk,744,23
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,695,6
304554445813,Videncentret Bolius,Bolius,645,3
104560517780052,Klimafolkemødet,Klimafolkemødet,629,2
867877683280051,Weekendavisen,Weekendavisen,595,11
178362315106,European Parliament,European Parliament,588,11
41459763029,Socialdemokratiet,Socialdemokratiet,578,12
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,566,20
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,555,10
63691965101,UNICEF Danmark,UNICEF Danmark,533,2
377809518910165,Netcompany,Netcompany,524,9
246977185497434,Plastic Change,Plastic Change,517,24
26573783230,Dyrenes Alliance,Dyrenes Alliance,499,1
748887235210811,Obton Forvaltning A/S,Obton A/S,495,7
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,476,3
181330585392156,Skattestyrelsen,Skattestyrelsen,438,2
287306323369,Børnecancerfonden,Børnecancerfonden,414,2
529124290474705,Nikolaj Villumsen,Enhedslisten,385,1
128700897207990,Europa-Parlamentet i Danmark,Europa-Parlamentet i Danmark,347,11
390925417751473,Erling Bonnesen,Erling Bonnesen,314,3
105511328705392,HØRT,Børns Vilkår,309,4
1685020095059164,MOLSLINJEN,These ads ran without a disclaimer,304,2
67571270393,Red Barnet,Red Barnet,298,5
144098125661833,Nordea Invest,Nordea Invest,287,10
246097715413231,Alkohol & Samfund,Alkohol & Samfund,278,9
533315386692100,DRC - Danmarks Restauranter & Caféer,DRC - Danmarks Restauranter & Caféer,250,8
369336273158091,Land of Hope,Land of Hope,239,10
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,239,11
153185491411799,CBS HD,These ads ran without a disclaimer,192,1
106952222676974,Liberal Alliance,Liberal Alliance,190,21
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,182,4
264009771074617,Niels Fuglsang,Niels Fuglsang,180,6
154415494575789,IDA,IDA,178,2
314676938743,DM din akademiske fagforening,DM,176,2
110560691837684,SolCompagniet,SolCompagniet,145,8
494902077334290,Tuborgfondet,Tuborgfondet,145,3
1522666927799763,BCG in Denmark,Boston Consulting Group,137,2
336333896418452,Assens Kommune,Assens Kommune,116,4
437410226312057,Københavns Kommune,Københavns Kommune,112,2
36664432940,Amnesty International Danmark,Amnesty International Danmark,108,6
274801571048099,Phillip Westh Weirup,Phillip Westh Weirup,105,1
194089010674568,Finansforbundet (DK),Finansforbundet (DK),104,7
425516604194707,Holbæk Kommune,Holbæk Kommune,≤100,1
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",≤100,1
112229035481469,HK Danmark,HK Danmark,≤100,1
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
242916705901540,Bedre Psykiatri Ballerup/Gladsaxe Herlev/Furesø,Bedre Psykiatri Ballerup/Gladsaxe/Herlev/Furesø,≤100,1
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100,1
113682151995658,Venstre i Varde kommune,Venstre i Varde kommune,≤100,2
144965885963,Oxfam Danmark,Oxfam Danmark,≤100,2
257730662802548,Mission10forty,Mission10forty.org,≤100,7
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100,4
703543806324512,Vi-partiet,Vi-partiet,≤100,5
162442507123145,folkekirken.dk,folkekirken.dk,≤100,1
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,≤100,1
2319925761607995,Radio4,RADIO FM4 A/S,≤100,3
